id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000790,Train,Siemens,Golf,2013,8771570,160679
VEH_000703,Moto,Airbus,Logan,2016,1105926,112517
VEH_000180,Bus,Airbus,CB 500,2024,1094677,51248
VEH_000341,Bus,Boeing,308,2022,36679989,150234
VEH_000388,Moto,Dacia,Kadjar,2021,2458872,31610
VEH_000162,Avion,Yamaha,Citywide,2024,-1585015,318769
VEH_000837,Train,Siemens,AGV,2012,3385261,268381
VEH_000772,Moto,Alstom,T-Roc,2023,-6316444,4524
VEH_000268,Train,MAN,Logan,2023,3572299,152728
VEH_000222,Avion,Alstom,Evadys,2022,95898,135238
VEH_000234,Voiture,Audi,Land Cruiser,2018,142117580,-11161
VEH_000563,Voiture,Iveco,TGX,2021,266337391,122202
VEH_000003,Voiture,Boeing,FH,2017,2004655,53954
VEH_000633,Bus,Audi,Spring,2023,2961010,210790
VEH_000422,Moto,Bombardier,Civity,2024,-3427657,183133
VEH_000839,Bus,MAN,Captur,2025,-4127465,30192
VEH_000349,Avion,Scania,V-Strom,2025,572345,62647
VEH_000161,Train,Siemens,E190,2021,27761,133595
VEH_000372,Camion,Yamaha,Lion's Coach,2023,-25828,22825
VEH_000477,Voiture,Volkswagen,Duster,2013,-889098,62228
VEH_000982,Voiture,Ducati,5008,2013,1866185,147327
VEH_000543,Voiture,Alstom,Versys,2023,-524561,90646
VEH_000361,Bus,Embraer,A320,2018,57628,119348
VEH_000211,Camion,BMW,A350,2023,1935352,22927
VEH_000291,Avion,Alstom,FH,2011,10830255,151367
VEH_000925,Bus,Iveco,Eurocargo,2025,283611,63455
VEH_000162,Train,Alstom,TGV,2020,124462982,134283
VEH_000379,Voiture,Volkswagen,Sandero,2017,-1671035,59294
VEH_000398,Moto,Bombardier,Burgman,2025,1277474,24383
VEH_000262,Moto,Volvo,Ninja 650,2025,13534078,289085
VEH_000468,Bus,Mercedes,Urbanway,2022,4274063,6332
VEH_000959,Train,Siemens,Velaro,2016,1229848,37758
VEH_000801,Avion,Toyota,C,2023,1836343,22815
VEH_000497,Train,Boeing,208,2023,3148747,762
VEH_000104,Moto,Airbus,TGX,2024,279558278,70210
VEH_000766,Bus,Alstom,Atego,2018,639159,31105
VEH_000950,Voiture,Honda,Land Cruiser,2014,573756,185576
