nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Polypropylène,H2O,148.537004042471,Alcaloïde,21.07499594334233
Oxygène,CH4,194.17151183132697,Acide Fort,57.124387243092876
Dioxyde de Carbone,C8H9NO2,48.182481626780806,Glucide,-10.004218660910322
Cholestérol,C2H5OH,8.284621561496383,Médicament,-11.723663156496869
PVC,CH3COOH,57.50134810260307,Acide Carboxylique,87.50528162816633
Hydroxyde de Sodium,C2H5OH,65.62191456101417,Hydrocarbure Aromatique,85.80850709592781
Glucose,CH3COOH,9.73716314644043,Inorganique,829.7534415050859
Caféine,C2H5OH,36.039814018190135,Gaz,4.881084254580572
Acide Acétique,NH3,169.25725903733286,Hydrocarbure,59.333229795653835
Polypropylène,CH4,194.35522331977197,Gaz,-9.995650881292537
Glucose,C2H5OH,14.759903552836057,Médicament,48.249644989203574
PVC,HCl,52.346154832877914,Acide Fort,3.1462488359729934
Polyéthylène,C8H10N4O2,157.93917609096235,Base Faible,12.915877045401102
Acide Sulfurique,(C3H6)n,133.15238864618667,Alcaloïde,29.710655410955145
Hydroxyde de Sodium,C7H8,45.9874179908878,Médicament,608.1026368840438
Eau,CH3COOH,391.218700849336,Inorganique,-3.206449874553514
Benzène,C6H12O6,158.40916643080874,Acide Fort,724.3439399270873
Ammoniaque,H2O,146.32381873000548,Polymère,18.921047744012164
Toluène,C6H6,20.276986764484505,Base Faible,4.527342192638359
Benzène,(C2H4)n,139.24115862149793,Hydrocarbure,14.091267535258204
Polypropylène,CO2,134.61621655808352,Hydrocarbure,3.286864599379837
Glucose,C6H6,7.906464323392363,Vitamine,7.046598624274343
Polypropylène,(C2H4)n,197.4669059988857,Glucide,15.62560078366058
PVC,CH4,44.16733781592781,Inorganique,62.94777992139066
Polyéthylène,C3H6O,165.5323900323085,Cétone,8.419300109280954
Méthane,C13H18O2,144.6782275199609,Médicament,10.653581592326553
Azote,N2,39.63222252712133,Inorganique,-3.4259552019962216
Azote,(C2H4)n,13.640819593265313,Vitamine,95.95673360633336
Aspirine,C6H6,205.4454319888482,Alcaloïde,413.25659617219884
Dioxyde de Carbone,C6H12O6,24.913259869944067,Hydrocarbure,7.102221300200059
Ibuprofène,H2SO4,35.94813308507115,Hydrocarbure Aromatique,-11.231869146204719
Ibuprofène,CH3COOH,-3.7422922318132947,Hydrocarbure,5.765248556058822
Polyéthylène,CO2,179.05998529541995,Médicament,61.524155904962115
Paracétamol,C8H9NO2,5.595348486518912,Polymère,-20.429424436687004
Toluène,(C2H4)n,1.3347282051031684,Glucide,251.38458163394557
Ibuprofène,C7H8,160.90530438825033,Gaz,35.853146882989066
Oxygène,N2,10.742892615626083,Base Faible,97.61700075676967
Eau,C6H12O6,24.331002592964868,Base Forte,512.8864260820197
Acétone,C13H18O2,34.065604176782784,Gaz,44.67613263413366
Ammoniaque,C8H9NO2,52.64400068634874,Base Faible,64.6705648404438
Acétone,C8H10N4O2,170.41258958737097,Cétone,31.844627379351728
Cholestérol,C6H12O6,59.127373749887894,Polymère,5.190603325952688
Oxygène,C9H8O4,164.73343662009682,Médicament,20.06096159556296
Vitamine C,C3H6O,121.72006062141236,Vitamine,-12.82244227382617
Éthanol,C8H9NO2,110.5479584077585,Médicament,10.5131759143856
Méthane,O2,34.7400061336409,Gaz,2.163385301296806
Polyéthylène,C2H5OH,43.48561491323153,Acide Fort,-0.7778099853831701
Ibuprofène,C6H12O6,188.7724652087178,Gaz,692.3087321810849
Paracétamol,N2,50.09198466171307,Polymère,86.23928245582115
Vitamine C,CH3COOH,16.77970884989535,Gaz,464.3515516055787
PVC,C8H9NO2,12.705455326089059,Glucide,100.20560143405172
Oxygène,NH3,205.6046854049693,Stéroïde,-16.09959758698135
Acide Sulfurique,CH3COOH,63.23585941447874,Inorganique,17.837209960422747
Acide Chlorhydrique,NaOH,297.38461796357933,Cétone,-10.186228057980454
Paracétamol,C8H9NO2,51.50473932689326,Acide Fort,44.201168764179485
Hydroxyde de Sodium,C13H18O2,135.84022395834148,Polymère,2.34311001892537
Eau,NaOH,176.73329647376056,Acide Fort,95.9513929163006
Polypropylène,C6H6,33.07005388838368,Gaz,26.69734272702215
Méthane,NaOH,11.192155967795276,Polymère,0.7324808351432441
