id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000980,Moto,Embraer,FM,2023,161622725,24107
VEH_000834,Moto,Embraer,S Series,2024,2689296,143098
VEH_000320,Avion,Bombardier,Duster,2022,15421496,114707
VEH_000335,Moto,MAN,Yaris,2018,-1413761,197608
VEH_000709,Avion,Audi,E195,2016,317997628,126443
VEH_000129,Voiture,Boeing,TGS,2022,-2426112,103166
VEH_000971,Camion,Ducati,9700,2019,-2883794,32671
VEH_000481,Avion,Boeing,Zefiro,2021,2235577,12686
VEH_000028,Bus,Alstom,Golf,2025,-259122,237308
VEH_000754,Moto,Suzuki,CRJ900,2019,1222506,180035
VEH_000423,Camion,Embraer,Urbos,2023,-956627,73427
VEH_000798,Camion,Airbus,CRJ900,2023,2024081,117874
VEH_000542,Avion,Airbus,P Series,2021,-4295138,13609
VEH_000001,Camion,Bombardier,Coradia,2022,13840047,219647
VEH_000563,Train,Peugeot,Interlink,2020,18892419,150956
VEH_000062,Avion,Volvo,TMAX,2023,-5896012,37715
VEH_000243,Avion,Mercedes,Actros,2026,5128541,59924
VEH_000334,Bus,Volkswagen,Talent,2020,1232571,13956
VEH_000481,Camion,Airbus,777,2023,-3338917,66574
VEH_000301,Avion,Toyota,Classe A,2022,2726325,200270
VEH_000091,Camion,Airbus,Monster,2025,1583033,134435
VEH_000852,Avion,Peugeot,Velaro,2023,-1491022,89095
VEH_000821,Train,Renault,Civity,2022,2455168,275634
VEH_000801,Moto,Yamaha,Daily,2023,1894855,6331
VEH_000472,Train,Peugeot,Evadys,2014,-3263614,80893
VEH_000329,Camion,Kawasaki,Urbos,2023,-2614424,29842
VEH_000496,Moto,BMW,A380,2014,-1842142,87627
VEH_000211,Moto,Airbus,308,2021,5094577,252601
VEH_000476,Avion,Dacia,Axor,2022,32262269,27390
VEH_000463,Bus,Bombardier,777,2024,-700016,122219
VEH_000903,Moto,Audi,Land Cruiser,2015,1324333,120189
VEH_000258,Train,Renault,Crossway,2018,2411777,146422
VEH_000986,Moto,Airbus,Q5,2020,1655330,101803
VEH_000987,Avion,Alstom,777,2017,-1479641,145255
VEH_000774,Train,Toyota,A330,2022,7267393,74415
VEH_000129,Camion,Suzuki,A330,2024,-244776,146341
VEH_000637,Bus,Honda,308,2024,-371865,120287
VEH_000541,Train,Boeing,Lion's City,2024,111651722,143391
VEH_000902,Avion,Volvo,Talent,2025,1737300,43655
VEH_000358,Avion,Bombardier,Multistrada,2023,292901,33747
VEH_000394,Avion,Volvo,Panigale,2024,-3114112,21443
VEH_000692,Voiture,Peugeot,F 850 GS,2019,5069290,34183
VEH_000352,Camion,Alstom,E175,2022,13641147,217943
VEH_000009,Moto,Dacia,Tourismo,2026,-1617076,46923
VEH_000339,Train,Dacia,CRJ900,2022,-6233498,60646
VEH_000801,Voiture,Mercedes,Logan,2024,-788310,17585
VEH_000173,Moto,Peugeot,Actros,2020,14242990,82845
VEH_000881,Camion,Embraer,Lion's City,2024,72516020,30609
VEH_000029,Bus,Peugeot,Coradia,2015,3158243,132937
VEH_000477,Camion,Siemens,Talent,2017,232283,95368
VEH_000664,Avion,Audi,Monster,2021,70184001,16492
VEH_000598,Train,Siemens,Citywide,2017,4186220,43208
VEH_000760,Moto,CAF,Stralis,2022,-1134605,103418
VEH_000908,Moto,Scania,Touring,2015,1623575,113525
VEH_000986,Moto,Scania,Atego,2024,1484267,20641
VEH_000029,Camion,Honda,Crossway,2022,128563921,15819
VEH_000049,Camion,Renault,C,2020,64525664,81956
VEH_000800,Avion,MAN,FMX,2021,118015149,152880
VEH_000205,Moto,Mercedes,9700,2024,-2270828,13570
VEH_000796,Voiture,Airbus,Civity,2023,-2504187,44143
VEH_000554,Train,Alstom,A320,2020,2253353,35354
VEH_000900,Avion,Embraer,Stralis,2023,3013043,65158
VEH_000471,Avion,Bombardier,Duster,2014,1597046,115825
VEH_000112,Train,Airbus,E195,2024,65219121,140463
VEH_000719,Avion,Iveco,R Series,2019,-2325662,63229
VEH_000349,Bus,Iveco,V-Strom,2021,14510513,27214
VEH_000627,Train,CAF,Daily,2020,1258679,122985
VEH_000934,Avion,Honda,747,2018,211734,-4761
VEH_000072,Bus,Boeing,V-Strom,2025,-1239098,262181
VEH_000135,Avion,MAN,TGX,2022,-3081248,107512
VEH_000830,Train,Embraer,FMX,2021,-218418,149367
VEH_000623,Voiture,Honda,Desiro,2017,915426,91244
VEH_000317,Train,Bombardier,Zefiro,2015,29637116,289101
VEH_000991,Moto,Alstom,i4,2017,-2979050,116339
VEH_000616,Voiture,Yamaha,5008,2020,211330162,39682
VEH_000290,Bus,MAN,F 850 GS,2024,-1447415,154438
VEH_000247,Voiture,Mercedes,PCX,2023,-154581,28113
VEH_000918,Camion,Iveco,AGV,2023,-4600399,12391
VEH_000981,Moto,Bombardier,A350,2022,2919593,-296
VEH_000021,Voiture,Toyota,Burgman,2023,-4146372,190013
VEH_000836,Bus,BMW,A350,2018,-496772,83013
VEH_000033,Bus,Boeing,Urbos,2022,38708,105913
VEH_000357,Voiture,Iveco,A4,2023,-3612635,60833
VEH_000896,Train,Scania,Desiro,2024,1415133,132708
VEH_000783,Camion,Bombardier,Panigale,2016,142587656,-620
VEH_000632,Train,Siemens,5008,2019,27042725,32444
VEH_000041,Camion,BMW,747,2020,272587488,139846
VEH_000183,Camion,Renault,Q5,2018,-1904789,77928
VEH_000033,Train,Siemens,C,2019,99187249,223060
VEH_000285,Moto,Volkswagen,E195,2017,-25448,99480
VEH_000981,Moto,Suzuki,K,2023,29750654,88063
VEH_000756,Voiture,Scania,T High,2021,3513208,29709
VEH_000290,Bus,Audi,RAV4,2024,16232655,102552
VEH_000485,Bus,Iveco,Monster,2023,33718977,228835
VEH_000980,Moto,Embraer,Atego,2024,10824712,-12148
VEH_000073,Moto,Bombardier,Versys,2021,1882241,27151
VEH_000743,Train,Iveco,Zefiro,2022,-4249793,3531
VEH_000406,Avion,Renault,YZF-R6,2018,2997519,27179
VEH_000294,Voiture,Suzuki,Talent,2023,276125235,7587
VEH_000187,Voiture,Airbus,Velaro,2026,269237,16569
VEH_000844,Bus,Mercedes,Yaris,2022,167196559,27506
VEH_000717,Train,CAF,Velaro,2014,22699131,169146
VEH_000857,Bus,Airbus,Urbos,2023,-1772204,157230
VEH_000462,Avion,Toyota,F 850 GS,2022,3862924,211021
VEH_000754,Moto,Renault,9700,2024,2828045,93657
VEH_000989,Camion,Renault,Talent,2021,1992069,134879
VEH_000477,Bus,Alstom,A380,2024,-2228214,132336
VEH_000730,Moto,Audi,A380,2024,588904,7439
VEH_000794,Bus,CAF,Interlink,2025,4941924,48431
VEH_000171,Camion,Mercedes,Civity,2021,1673558,131791
VEH_000669,Moto,Kawasaki,Ninja 650,2024,-1062161,25920
VEH_000659,Train,Alstom,9700,2024,61966763,105562
VEH_000266,Train,Peugeot,Kadjar,2016,1295524,80843
VEH_000236,Camion,MAN,Ninja 650,2019,19107099,106475
VEH_000205,Voiture,Bombardier,Yaris,2018,-606407,121836
VEH_000223,Voiture,Volvo,Talent,2016,30465167,38750
VEH_000992,Avion,Iveco,E195,2024,1077272,54532
VEH_000188,Train,Ducati,TGL,2024,274690,65147
VEH_000790,Voiture,Airbus,Sprinter,2023,-982508,138423
VEH_000415,Camion,Iveco,Tiguan,2026,2291181,25025
VEH_000776,Camion,Volvo,Civity,2017,580964,12313
VEH_000917,Camion,BMW,208,2023,-1912322,-6824
VEH_000692,Camion,BMW,Ninja 650,2026,-1403485,3418
VEH_000536,Moto,Renault,Interlink,2023,-2022663,15110
VEH_000217,Avion,Volvo,9700,2023,-4540709,157578
VEH_000326,Train,Audi,CRJ1000,2025,-614529,140035
VEH_000229,Voiture,Alstom,TMAX,2019,48212323,76795
VEH_000684,Voiture,Alstom,Citywide,2022,100705146,1776
VEH_000501,Moto,Bombardier,Tourismo,2022,86627573,241200
VEH_000119,Camion,Dacia,e-tron,2023,1773902,48736
VEH_000429,Voiture,Mercedes,208,2022,-260274,118883
VEH_000300,Avion,Boeing,Ninja 650,2021,-2469267,18942
VEH_000467,Moto,Dacia,PCX,2023,-1179676,-24810
VEH_000470,Moto,Siemens,Lion's Coach,2017,-5608438,17261
VEH_000895,Moto,Mercedes,Monster,2024,-4360781,26515
VEH_000052,Camion,Bombardier,A350,2024,-807685,223577
VEH_000673,Bus,Iveco,Daily,2023,-920706,210004
VEH_000202,Moto,Iveco,Monster,2019,1510976,17901
VEH_000809,Moto,Bombardier,Captur,2025,10709187,77376
VEH_000550,Avion,Airbus,Lion's Coach,2025,-4583619,60926
VEH_000236,Voiture,Embraer,E195,2014,44615042,11457
VEH_000416,Avion,Mercedes,777,2022,-2074147,79946
VEH_000651,Train,Alstom,777,2016,51120711,198890
VEH_000302,Voiture,Iveco,Série 3,2020,-1740650,46046
VEH_000807,Camion,Ducati,Civity,2013,1410249,191890
VEH_000489,Avion,Yamaha,TGV,2025,-2360043,120050
VEH_000203,Bus,CAF,R Series,2025,-434795,3655
VEH_000687,Camion,Audi,Versys,2019,5016845,25723
VEH_000876,Camion,Suzuki,A330,2024,-367937,58318
VEH_000889,Train,Mercedes,Talent,2025,-642779,137592
VEH_000256,Voiture,Embraer,P Series,2022,3892448,59631
VEH_000967,Avion,Scania,Talent,2022,3988176,29594
VEH_000064,Moto,Audi,9700,2021,1333371,92124
VEH_000388,Voiture,Renault,Coradia,2024,-4655446,45595
VEH_000573,Moto,Bombardier,Corolla,2025,-2087773,111248
VEH_000839,Avion,Volvo,T High,2016,272862,70539
VEH_000761,Train,Iveco,P Series,2024,6117164,26158
VEH_000801,Avion,Peugeot,Duster,2018,2135690,119016
