id,valeur,categorie
7239,56.80937911418751,A
2251,65.54411440982449,C
3732,56.40122694905544,C
5203,42.74924862915631,A
2433,45.671228154997515,C
5538,10.91891574837035,B
9702,89.00901794088327,C
1941,53.29615738543638,A
9306,18.51873071147677,B
4113,3.2602179651009866,D
1964,82.86696414077944,A
3716,20.007025171214398,B
4178,38.95192409129331,B
8445,34.20406506345154,A
9251,8.325953027907506,D
5046,80.49735864079649,A
6693,44.406199523662124,A
6352,53.21432664844382,C
6450,57.93977087154647,C
2812,81.14515805364545,B
3920,54.321257857460736,B
958,83.78958356618578,B
7255,74.63308570285615,C
2155,75.24308563438086,B
3209,53.937249198572744,D
3266,47.88430028229088,A
4363,71.5490675616471,D
3453,38.59296957279137,D
7382,93.38508966614086,A
4716,36.467835746031554,B
3145,74.39262224305455,C
4,32.8357418863907,D
6104,25.981098127242763,B
5648,4.68096743810833,A
5492,27.41943139239852,A
2218,46.23924789251329,C
6211,98.11502515696559,A
6929,30.082576447732933,A
9837,18.48123955329126,B
3806,75.21419240695134,A
9978,70.4271482974885,D
8820,5.2080098470363545,D
5503,52.14767865740588,C
9185,32.41104325296852,B
9727,69.73370359018499,A
7373,73.642752069525,C
3294,56.231728520413036,B
4681,58.61466125044201,C
3182,25.113055283238104,C
6012,44.31427156884135,C
6747,25.16321643013214,C
2837,61.83919706024344,A
7858,41.512931031245536,B
9156,87.99621715029878,A
96,98.72718991586319,A
6725,3.451645264044667,A
3427,55.81734855135778,D
2855,83.86434687452876,D
4790,17.3430426354772,C
908,79.24252010340552,A
5284,88.09530067836312,C
9420,27.831525472027742,A
7110,0.07673049935371656,C
473,32.48454603198023,C
1460,49.6305910442452,A
9091,91.01863183770742,C
1818,86.99074301440025,B
5202,11.200136337495303,A
7850,23.006082486442136,C
9984,96.90531738125749,D
1413,19.348904058865614,A
1632,82.58177131339856,A
1116,16.50233667873634,A
2130,86.54113897705574,A
8063,69.52231576441055,B
9597,36.21072043057904,A
4285,41.667761625131085,C
7885,0.9499835623197561,D
3935,16.65409741384756,A
6599,71.60605692206016,C
5189,54.31937853696061,A
4284,54.13925297359909,D
1017,10.186494527683044,B
788,14.707521722770899,C
9358,88.1526420677543,D
4663,19.756120409669307,A
2615,54.53405513558018,A
3983,18.00086014431753,C
3348,46.372666249983816,B
4598,1.6884829111307398,D
5727,65.61036872075987,B
9332,42.67093673799409,C
6031,47.24884578840126,B
3449,71.36102927778896,A
4784,98.33102594337176,D
7893,62.84052083767335,A
3763,92.92655094445806,A
2175,75.42476642081995,D
8293,91.72816968829635,A
9412,55.20630869499755,B
8863,25.087784015984525,D
3200,1.843367670424234,D
2836,61.73489887291257,A
3799,29.417613043992073,D
5822,21.98041079337426,D
3227,43.77843814324102,A
7016,41.76088670885435,A
1450,9.205244282324298,B
9550,99.87088310506496,D
4623,7.725549453097347,D
1430,96.68640945285075,A
1942,30.34371661659857,A
6438,12.431745930591397,A
4358,20.41631000503319,B
4291,35.35774121267296,A
4272,65.903358627913,D
4930,45.38460920418865,B
1264,35.52569388387422,A
1703,0.5962563628979289,C
9067,54.384610649081566,C
7056,2.7278164977975528,B
3912,67.53220301931205,B
8048,39.95692205476193,D
6951,61.33087583066348,D
786,66.4673562535478,B
5251,58.3488253920633,B
4645,68.18913464934465,A
5112,36.74517439844563,A
2288,35.53575710634186,B
820,94.92911159992606,A
9804,16.428176473092204,D
5398,76.8640577085359,C
8326,24.196096274502544,B
2617,96.2310255563831,C
5114,33.58791629532358,A
7035,86.87195723149401,A
7943,9.354596598375908,C
1984,49.470962988296264,C
6495,75.64077244310735,C
8916,79.1759922787627,B
3124,0.7439738290971332,A
4714,60.74674275650296,C
9619,32.43652958963169,A
5705,8.816992546625379,C
4694,92.91399452333742,D
3712,77.4930303207347,D
1104,85.85775020490065,A
3557,95.4482457600026,D
9984,94.15868325238895,B
2998,39.124512773771805,C
7833,52.72893411074852,C
4609,11.815790996206166,A
8854,11.870866232116795,A
9480,71.26430279261025,C
6352,19.10284241181014,A
8572,31.199376989662387,B
5101,31.095961366355418,A
9064,79.98040698370653,D
7824,34.11302150024288,A
7317,39.82892114768439,A
7209,67.739364916662,A
8200,69.36714620386793,A
8297,47.68765520510383,A
241,83.48652083529275,D
5288,31.210211774727735,A
2103,55.4035494412789,A
2140,60.870231390834576,D
8505,66.51550324698485,C
9909,96.41778152600182,D
208,17.57203078050843,C
6439,86.07205062581441,B
4201,6.206071887958842,D
1354,10.565081625911398,D
3030,54.57771269871375,A
927,63.264650189129334,C
3896,84.73335896109631,C
6827,70.35362230906664,C
975,2.960470817120764,C
4227,75.30585137752894,C
9405,6.015157763360602,B
9959,66.52209803109496,D
1897,4.270727463885937,A
4841,33.80386520539892,A
5167,82.0456881214528,B
1573,94.37040183910649,B
3408,87.19603445968295,D
1632,6.7891363954866275,B
7670,66.05849354394596,A
2594,21.253365651935706,D
3756,17.70521344768402,C
8936,86.42738068433364,B
76,36.108852362284374,B
4196,91.11057560908046,D
8014,38.1948259388416,A
1046,0.5552141810858391,B
5843,84.34420707297632,D
4004,53.985899600663565,C
5017,60.10175917180264,A
790,69.20246597414551,B
8373,66.07391740876874,D
2806,33.5290069673806,B
4145,38.86857352731992,C
9233,56.50133288879594,C
7199,60.08198504778917,C
3748,70.63716288782369,C
3961,93.5826380579545,C
7718,40.23181655834286,B
2883,31.87528553776794,C
6646,66.28795895781988,C
7911,84.38915458590634,C
6550,76.87933989955023,B
8724,85.98847775210878,D
5198,24.572492285864634,A
6573,29.81270670408832,A
1401,13.672042802102425,C
6899,84.68412103918027,D
83,23.34978421639744,D
3549,57.93563269485976,A
5332,36.060701567559526,A
873,91.20718582784829,B
2955,18.186704895391937,A
1159,75.02205464313604,C
2060,82.12725409729673,D
3619,1.2478790419947594,B
1674,23.15906323633793,A
8046,69.65649664625019,B
7973,37.454793847335445,C
4734,74.69994115186492,C
8652,52.17198292456602,B
6891,96.65664606230511,B
3368,17.409960725479113,A
9174,5.609504888677275,C
1407,28.293287251558198,C
8501,84.19846082354312,A
9811,85.04638457579608,A
7867,89.4461634534426,B
7984,44.25132447893013,A
7303,64.54657031523767,C
1792,21.690858692204195,B
7257,67.64501210759344,B
4164,78.03860824682705,B
7590,92.23522190274358,B
9914,62.43014565140468,A
9215,90.27348876803816,A
4964,45.25163463262093,D
7969,74.0328605485097,C
1414,4.383534741456597,D
5562,32.40880994463278,C
9177,45.83949966885442,A
3961,6.410949062104654,C
2551,84.33788733711042,D
5962,38.04107259025269,C
8619,99.73884506883527,C
2264,47.56852007287928,D
9944,71.42984088648237,A
8288,28.474827976023963,C
8033,55.479281760561584,A
3382,60.70292474313214,C
2811,57.41750771543851,B
8078,18.197477109180937,C
6321,6.049098614077142,D
1741,9.978437431803355,B
719,88.78422785318345,A
7925,37.61604309607266,B
459,32.13025350857618,B
3286,23.198102162494795,C
3416,38.735719146113304,B
4927,95.43886141040902,A
4255,71.6564651847479,B
4190,89.77928666482136,A
4093,92.60632246474742,A
4549,80.46420975130589,D
3804,60.84474370522466,D
3787,8.488794427548829,A
6185,81.9306827854178,C
9136,27.540766025109143,D
95,8.36355124566368,B
887,72.42029634354242,B
3658,28.032450880177564,D
1073,94.6961204294249,D
8005,0.8672956092715567,B
279,0.785181762307563,D
204,57.2747258007958,A
1664,92.36032747841736,A
9245,84.35096743826223,D
826,10.096311467694818,C
5834,17.648481672734896,A
925,75.80401576392009,D
9223,90.3263306980954,D
7475,73.41956547065699,A
7084,15.873291124966105,B
8238,87.07585476030968,C
2073,20.21484655413048,A
1102,55.033022903095954,C
1766,74.75256795310914,A
2918,16.91098448536782,A
2054,10.924600871162028,D
9049,80.56929241389395,D
7314,97.79118867982861,D
7203,23.508111024501556,B
310,76.09608923922727,B
8263,76.07436369778503,C
7081,5.042312887787603,D
9698,37.47485298179451,A
1268,6.5414205020209,D
3939,59.3059701746585,A
8944,52.439904465141154,C
8302,91.85575293659609,A
1901,51.91638088507974,C
9796,21.288289071712306,B
6965,4.348758386046048,B
8460,37.6849386236809,D
5649,35.03131938389854,D
7033,91.97527129443081,A
7264,85.394733310615,B
9596,32.90187645803251,B
5400,57.14493565245334,C
5843,72.77800329878858,A
5184,25.45114835635576,A
2843,15.502308174127178,A
5034,36.0908536421565,D
3227,28.569983812990674,A
1823,76.19671259944634,A
1162,51.246130189525076,C
4066,35.303253356134526,A
5708,87.29727563719268,C
9992,6.281794853232336,D
1940,24.07652238641803,A
6057,10.177004346108365,A
693,57.36340264432658,D
3690,9.047243286984619,B
606,64.36337423283763,B
4708,42.022588274442505,A
7995,19.261279335931057,D
2298,16.930002610065998,D
1545,62.97553723321583,D
823,55.04804646150981,B
7443,38.22093903240388,B
5065,59.8241019389259,D
3686,1.5800338543415227,A
2390,83.83017692637644,D
4194,95.05568635448944,C
2086,8.806913607627799,D
4909,4.4771098675538195,C
6190,80.92467129937427,B
4304,34.83330514471237,A
8526,29.413907471549695,C
2956,94.83199768805012,D
7170,31.2765053043627,C
9967,93.49251671994332,D
1206,25.571227578170465,D
9955,89.06470069422684,D
9949,36.37610285378104,D
9803,94.91258517060595,A
3536,47.777196729440774,B
7415,50.636398743786195,A
7384,13.768273118501273,A
28,60.798897781188465,D
9790,30.954730662215102,B
4894,32.943612371783196,B
5833,8.424498892190623,D
1209,95.15555613988381,A
6287,73.08133776599487,B
2163,98.85887728091468,C
7310,71.66819153072385,C
8013,34.217092025473086,B
5014,0.24756385052751018,D
9107,61.17337189651114,D
1349,99.93854862014736,C
9135,61.289595625473304,C
3527,18.996953362608316,A
5986,60.501443062898744,A
6773,25.237344298863672,D
4870,62.15170922042634,B
8371,75.97210246890653,B
7636,88.83212239029079,B
3450,47.846598567978724,B
8520,54.07928858551799,A
1606,10.070275664193574,B
7150,17.713743570861663,A
1472,46.00723020538563,B
9327,10.7953256545972,C
6218,71.74681768005622,B
3002,70.48872010636732,D
2352,95.48281619618257,A
4612,8.433841718867841,B
9995,76.38466713852912,C
3691,91.91684229955106,A
1183,99.61146406359072,B
201,12.351855660150612,C
8306,5.3855640259373505,A
3526,94.85580583154237,C
7125,14.789061782857448,B
1760,75.13663839826347,A
6866,30.999539317764114,D
4308,54.37441007220748,C
86,3.6094275591146308,D
5977,90.17465737853023,D
9600,73.0446484687732,A
2866,35.3035509438208,C
2140,36.86461726209435,A
7891,31.74165590360665,D
8140,97.02705660832322,D
6853,15.31160316509268,A
8837,74.6172596026344,C
3465,82.84447510259282,B
8823,83.35433177984748,D
1040,68.9770371999056,D
7569,12.758149682198216,A
5710,63.16369800434103,D
3901,36.300064213902196,A
5992,22.97582929538924,B
8642,9.205748978509575,C
7893,45.887852177919065,B
6449,51.607469029460276,D
683,85.62339310198168,D
206,11.56576607784585,A
2994,55.678713333794185,B
9051,38.04251675004845,C
7443,67.18405528417232,A
3151,73.8319516704778,B
3462,70.60139259462214,D
1667,76.71400000574357,B
5814,83.61843796092346,A
2067,84.91834701942861,C
504,6.489561345197615,C
2019,56.14769889531503,C
964,25.735919853898736,D
2863,56.032891967814194,C
8026,72.65585630587171,C
5157,8.95942320880957,D
1375,27.34945092344796,C
2855,69.1843317058611,B
1224,62.0477492789551,A
8344,16.32872857413107,C
9634,66.91564846708823,B
332,85.33455556035123,B
8246,48.212173121512315,A
4956,27.644626254189607,B
9592,67.87581880887933,D
6246,10.991879461316334,B
6822,44.11482576354652,B
1972,19.330499249667486,B
317,47.07604790187807,A
8612,1.0656141115291784,B
2772,27.071002383080888,A
4936,63.93584912066286,C
909,86.70577695331993,D
7956,4.632888215776331,B
1578,66.01698562208277,C
3819,10.833097739912944,C
139,12.981410676450434,A
8285,80.65312560662595,B
5179,1.1271272105992214,C
5464,94.53400455340024,C
5823,25.76007685963355,C
5002,0.3711417572530684,B
1312,41.12866348297089,C
1651,62.26481855336841,D
1721,73.46505026219144,A
5032,56.132488952220896,C
5057,46.12171781578088,A
4002,89.70513422376341,C
9730,22.89671375692529,C
2625,89.92232606581148,A
2524,54.46913688134176,A
2242,59.848658143753575,A
2311,22.921313672369493,B
7356,10.598721989436866,A
2189,94.25238529199828,C
2251,70.80557105254451,B
5354,91.03336402423949,A
2679,45.47608536808415,A
4216,29.47565306216876,D
1546,8.860599400543522,A
7640,99.97742192885111,A
5696,18.540861622597838,D
374,47.54538692879298,A
1584,20.58100273659147,A
1715,75.5133329610996,B
4639,16.811869640665932,B
621,14.67816002658916,A
7059,97.54694962503756,C
8721,26.78037802269437,A
3691,92.19490429576283,C
8470,94.71703219525487,B
3598,52.61479497628393,B
8014,94.07952841600336,D
1850,21.339727949638487,D
59,45.82913874727688,D
7387,97.24877131138759,B
9951,41.01522127645718,C
7028,57.862873637314124,A
6023,9.014739794751803,B
4028,59.61617252125395,A
3315,64.49540327914156,C
8154,31.955525759664837,A
5147,18.576598761342055,B
3005,46.503015600671816,C
3160,86.5638221822424,A
6252,92.2012749573607,D
6953,96.29635692598,A
8439,14.472687107601622,C
8500,80.77123225108006,D
2091,36.72882432291742,C
4026,38.210496870655064,B
5926,48.83793953853963,A
2039,99.11114946963664,D
5231,75.81351660234454,D
4403,91.32840786584929,D
9825,60.006382308282305,C
2364,59.46497866030222,B
2153,20.556813282346788,D
6236,20.837938247243805,B
871,23.30915281236987,B
1542,20.92413537820952,B
5843,52.030227231679525,D
5779,75.84123842870606,A
1972,77.05838481440736,B
4491,44.826338741824436,D
5743,14.045138218076836,C
5818,51.855033129146335,A
1142,22.822101092058144,C
2100,11.236629104073293,D
684,35.06545840566472,B
7992,76.4286923002722,C
3057,81.76840097089381,A
270,88.58067607831644,B
9071,18.7390153111881,C
3356,55.05636524319654,C
7200,75.90152379968423,C
54,14.730912105763295,A
3608,60.58920947302408,D
4497,18.45530219725199,C
542,82.39433945818824,B
6312,10.581625507776637,A
9266,36.680531424529114,A
9162,47.83378710718511,A
4300,96.08114629649972,A
6254,61.90920194929942,A
2913,41.34948349689438,D
617,58.63505302805885,C
7552,80.81858527463147,B
8348,70.06782102881992,D
9252,57.34806655836584,A
4115,15.056954183215243,B
9154,49.4683205753473,B
381,19.04964094098055,A
2605,89.77987572943086,D
3295,59.49001493314833,D
8687,12.393665581356172,C
6398,40.09416615410246,C
9707,73.42979139433345,A
8499,65.41811716063215,A
9788,11.732525926908776,C
9610,69.33820363674812,B
2453,56.86327847410516,D
8662,27.4512906825792,A
9889,97.15201783207273,A
6069,34.64142386557491,D
1316,36.756817237598774,A
9217,29.954886808377168,C
4472,42.705942592517246,D
1874,58.48182216531357,D
8108,99.56324114016861,D
2653,16.597081544913628,B
394,61.91130388791181,A
2148,47.882601834031334,A
9470,52.2436464184454,A
954,20.064904828016772,C
8560,15.000261984137552,C
9810,30.615092878682137,A
6482,17.13128955697635,D
412,23.93871322406418,D
8408,28.781249334937765,A
2012,19.69052652357679,C
3244,95.17063397573465,A
5618,44.690988540752016,B
6398,25.48264552999916,B
4383,23.3287385052907,B
4831,70.32734289417468,B
9637,31.219537348333315,A
2533,99.8886830628499,D
2145,16.2084917031887,A
8123,74.45979944783359,D
2849,11.554223977468137,C
6517,18.537988030236697,A
4648,85.10266639645276,A
3900,6.201822934689871,B
2568,70.20737292626609,C
4025,82.21565066881591,B
9790,62.75627091614794,C
3393,9.84912020938652,A
4912,28.689191156544958,A
3717,5.295963169455553,D
8138,55.122824124295754,D
9241,35.82448726879023,B
9866,50.019242678457445,D
6157,75.98735671118405,A
9148,23.35158240643337,D
9830,68.99936290527965,B
7736,64.50934326949495,B
3011,73.87610540246071,B
4838,60.448732149222415,A
7666,24.135857378993485,A
2459,99.63573629134976,D
6804,35.751157307807745,D
3902,60.719486248928966,C
1416,23.917346485415123,C
9793,96.80125965573166,B
7561,18.747807599595333,B
1014,39.4747329106315,C
3114,34.574567330462294,A
1223,63.89824604525168,A
1418,10.765512159323965,C
149,55.298294289202076,D
9608,11.901947015676395,A
6719,73.95653025664085,D
4870,90.47841077437863,C
532,14.154132975859756,B
6378,52.80342801381117,A
2865,82.50356145370968,A
371,15.855970650872575,C
5073,6.79178475847827,B
6467,36.40491121080968,C
2019,55.75414118326544,C
5709,13.283554559180445,A
6793,38.648350471658176,B
614,79.43296885228992,D
7408,96.40702261053043,B
4728,26.88074884370677,A
5740,41.679829787788805,B
630,80.87326317189311,C
633,97.6507707624224,B
8345,64.74633728965377,A
2346,91.28293608648886,A
6409,54.21645319809378,A
8644,55.227491489381606,B
4821,60.92435820174082,C
7509,10.934945342894686,D
3819,20.204918699342343,D
1838,79.94684828568478,C
6801,48.80618777548907,B
5039,79.08589989126438,D
5525,52.96721472290683,A
4350,87.27011675083854,C
482,40.235564157723026,D
6791,63.91457017565727,D
6954,83.51256885129821,C
2936,54.940863967951834,A
5576,40.2345110082482,B
2684,65.8663911644581,D
3008,8.38752866752227,B
5202,45.34788465235478,C
1996,58.51167670337208,D
1193,35.622219242571305,A
3776,36.45698793230012,A
7933,15.396535817332403,A
1896,42.4928977760881,C
