id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000714,Carte,-873.9018852603982,EUR,-1.0134456700519205,Complétée,Francfort,Allemagne
id_transaction_00000195,Retrait,66.07500847808365,USD,7.827142050509515,Complétée,Washington DC,Royaume-Uni
id_transaction_00000787,Retrait,1387.4360573318672,EUR,2.0345425004004283,Complétée,New York,Royaume-Uni
id_transaction_00000354,Carte,9380.30779934351,EUR,10.112617187112104,Complétée,Casablanca,Royaume-Uni
id_transaction_00000413,Dépôt,-1520.7626015222831,USD,-7.059933453047017,Complétée,Paris,Maroc
id_transaction_00000125,Dépôt,-85.85264788825702,MAD,-5.8349203993314775,Complétée,New York,Maroc
id_transaction_00000958,Dépôt,2361.742461012258,JPY,-2.587394571838556,En attente,Tokyo,Maroc
id_transaction_00000182,Virement International,1143.3570172448303,MAD,1.3878199545041605,Complétée,Casablanca,USA
id_transaction_00000114,Retrait,893.939222839573,USD,-4.27900751460992,Complétée,Casablanca,Maroc
id_transaction_00000703,Retrait,-861.5073475153757,USD,-8.108410609108414,Complétée,New York,USA
id_transaction_00000375,Retrait,25403.99481963253,CNY,-3.9361698586731224,Complétée,Washington DC,Royaume-Uni
id_transaction_00000701,Retrait,117.6506438803907,EUR,11.42638975304697,Complétée,New York,USA
id_transaction_00000234,Dépôt,42671.023321545756,JPY,15.630535523167975,Complétée,Casablanca,Chine
id_transaction_00000985,Carte,9669.44506913096,MAD,-4.683617802422822,Complétée,Tokyo,France
id_transaction_00000173,Virement International,1167.6382507365993,USD,4.611817258068235,Rejetée,Pékin,Chine
id_transaction_00000358,Prélèvement,960.6057541472005,JPY,3.4104769151990983,Complétée,Londres,Royaume-Uni
id_transaction_00000488,Carte,39.48594794610773,USD,-9.491842367806957,Complétée,Londres,Royaume-Uni
id_transaction_00000689,Virement International,982.8003566923361,EUR,-11.032725739391608,Complétée,Londres,USA
id_transaction_00000899,Retrait,-1931.4099782049143,USD,-8.682276044229411,Complétée,Pékin,Maroc
id_transaction_00000759,Dépôt,1695.073974816421,JPY,24.31802504853129,Complétée,New York,Maroc
id_transaction_00000634,Retrait,-281.5419397734847,USD,-7.923788218055482,Complétée,Francfort,USA
id_transaction_00000522,Dépôt,-1439.6652217286332,ZAR,-5.350498456073464,Complétée,Washington DC,USA
id_transaction_00000791,Prélèvement,2907.1182666993586,JPY,-0.14999978957768612,En attente,Rabat,USA
id_transaction_00000426,Virement,1208.3168937743199,USD,13.299417648263898,Complétée,Johannesburg,Maroc
id_transaction_00000413,Retrait,-863.6475246866366,EUR,-9.688233217402715,Complétée,Pékin,Chine
id_transaction_00000120,Carte,567.1662399560392,USD,0.9701544244671787,En attente,New York,UE
id_transaction_00000896,Virement,-858.5184564627172,EUR,-7.20376460097055,En attente,New York,UE
id_transaction_00000122,Carte,1263.5392869034768,EUR,-15.403010916583149,Complétée,Londres,Maroc
id_transaction_00000253,Retrait,58.34748715514178,EUR,0.8784229831148593,Complétée,New York,Royaume-Uni
id_transaction_00000836,Dépôt,1209.0413162366244,ZAR,9.58717300100621,Complétée,Casablanca,Maroc
id_transaction_00001000,Carte,-974.9184033838374,MAD,-11.687392971918058,Complétée,Paris,Chine
