id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000892,Retrait,2313.503620949232,USD,2.966493326671917,Complétée,Tokyo,France
id_transaction_00000712,Prélèvement,-1036.679465441502,CNY,-11.259662668897548,En attente,Paris,USA
id_transaction_00000546,Retrait,-729.4216820052449,GBP,3.4446904288176565,Complétée,Washington DC,UE
id_transaction_00000271,Dépôt,1396.1192170713373,USD,-5.166162685061683,Complétée,Pékin,Royaume-Uni
id_transaction_00000275,Carte,1584.3336490321194,JPY,-1.5194508039262606,Complétée,New York,Japon
id_transaction_00000300,Carte,-684.7543829228185,JPY,-6.246308349166447,Rejetée,Francfort,Royaume-Uni
id_transaction_00000748,Retrait,-212.37248511608232,MAD,-4.521066156706566,Complétée,Francfort,USA
id_transaction_00000476,Virement,2227.631146873544,ZAR,0.3914610451215328,Complétée,Washington DC,Afrique du Sud
id_transaction_00000544,Dépôt,608.7143359807947,USD,333.2716328957382,Complétée,Casablanca,Japon
id_transaction_00000481,Retrait,1536.3836581216674,GBP,-6.813893197581501,Complétée,New York,Maroc
id_transaction_00000259,Virement,191.38592652787275,USD,3.5338835039576226,Complétée,New York,Maroc
id_transaction_00000360,Virement International,642.4131167432311,EUR,-1.7671752026755385,Complétée,Francfort,Allemagne
id_transaction_00000367,Retrait,1690.842873823859,EUR,17.059507799034446,Complétée,Pékin,Chine
id_transaction_00000172,Virement International,-107.72315069713932,JPY,-8.242122866977713,Complétée,Casablanca,Japon
id_transaction_00000817,Carte,1197.782767675036,ZAR,7.751527975632114,Complétée,Paris,France
id_transaction_00000290,Dépôt,1322.678635086756,MAD,4.572567725098999,Complétée,Rabat,Royaume-Uni
id_transaction_00000283,Prélèvement,-476.66103058626686,EUR,-9.044496630991105,Complétée,Tokyo,USA
id_transaction_00000763,Virement,-288.7375444001283,ZAR,3.014379167445811,En attente,New York,Royaume-Uni
id_transaction_00000918,Retrait,432.4071641690631,EUR,7.422846944525082,Complétée,Francfort,Royaume-Uni
id_transaction_00000780,Carte,1605.884911989484,USD,-1.3108802913481696,Complétée,Tokyo,UE
id_transaction_00000927,Carte,1372.0721384690478,MAD,332.59394200591845,Complétée,Londres,France
id_transaction_00000876,Carte,1778.82740024381,MAD,4.619758311839504,Complétée,Washington DC,USA
id_transaction_00000308,Retrait,1859.3511479800516,JPY,5.021471645211121,Rejetée,Casablanca,Japon
