nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Polyéthylène,C2H5OH,177.26977809139805,Base Forte,27.504575121162507
Azote,C8H10N4O2,125.3772148737126,Médicament,24.316442906280297
Toluène,C2H5OH,54.900751563639346,Gaz,-4.345892887501345
Acide Sulfurique,(C2H4)n,50.66309251484682,Acide Fort,9.67712319276633
Cholestérol,C8H10N4O2,105.52248348914259,Stéroïde,82.17703823589049
Azote,C6H12O6,179.93184237380174,Gaz,17.62500084580474
Polypropylène,CH3COOH,175.4203447597067,Alcaloïde,10.364764435448121
Acide Acétique,C6H12O6,15.9100477225602,Alcaloïde,18.931170156077545
Benzène,C6H6,30.472693803785305,Acide Fort,4.355097289968558
Acide Sulfurique,NaOH,-8.869492111618484,Cétone,28.4341761202002
Eau,C8H10N4O2,12.358995144713496,Glucide,32.31352288437964
Vitamine C,H2SO4,12.87190792277536,Base Faible,3.6509754603860327
Vitamine C,C27H46O,87.73384836851541,Vitamine,-0.8522772503620235
Eau,(C2H4)n,23.08608849764004,Hydrocarbure Aromatique,22.01913485661969
Méthane,N2,13.998531291306577,Médicament,21.044526136006954
Ammoniaque,H2O,135.18176077581631,Médicament,64.83539452065239
Dioxyde de Carbone,CH3COOH,165.1459993375687,Gaz,14.935356952795455
Acide Acétique,C8H10N4O2,50.95132365888634,Hydrocarbure,-10.625744153780865
Polypropylène,NH3,15.42949794420521,Glucide,117.45554315235282
Eau,NaOH,27.990430977853574,Inorganique,6.269128061034902
Hydroxyde de Sodium,C7H8,9.698453194030307,Polymère,15.252318456271375
Ammoniaque,N2,26.039868044861166,Gaz,23.48175852073225
Éthanol,C2H5OH,4.829742271188966,Polymère,159.57860870618117
Toluène,H2SO4,16.786466631818495,Glucide,85.64029263250272
PVC,C13H18O2,5.259729991582372,Glucide,22.11207048774567
Méthane,CO2,-8.592860291220198,Alcaloïde,116.75260678111346
Vitamine C,CO2,5.1505098524163095,Inorganique,643.6880259425814
Acide Acétique,C8H9NO2,153.45362847160686,Hydrocarbure Aromatique,13.329505668616282
Aspirine,CH4,157.02750301621006,Base Forte,21.98718703624193
Hydroxyde de Sodium,C3H6O,129.73778808510946,Acide Fort,20.629718562589066
PVC,CH3COOH,13.81723433495123,Acide Carboxylique,1.7255878899769153
PVC,(C2H4)n,13.847827521064456,Polymère,128.73155688974734
PVC,CH3COOH,24.564837950561106,Cétone,12.420305822011915
Polyéthylène,C2H5OH,46.06220095956916,Inorganique,4.6361494717632015
Cholestérol,NaOH,53.71165844452632,Base Faible,71.07731304198515
Ammoniaque,H2SO4,38.647934623812745,Alcaloïde,-9.952320136054045
Éthanol,CH3COOH,10.248016345699838,Cétone,-4.64621417454704
Oxygène,HCl,126.63120497977667,Polymère,101.32621362016226
Benzène,C27H46O,58.67184822720646,Acide Carboxylique,104.67481245261712
Eau,NaOH,35.18699990719172,Stéroïde,146.830657365989
Vitamine C,H2O,-3.7151091679795485,Gaz,13.412684065648472
Benzène,H2O,11.91306088221516,Cétone,35.97902273254515
Glucose,CH3COOH,175.85881897944856,Acide Fort,108.97931189242317
Éthanol,(C3H6)n,188.72468141397295,Médicament,121.50185511974072
Cholestérol,(C2H4)n,50.63722789277112,Polymère,11.143973591083093
Acide Sulfurique,NH3,133.00411593901362,Base Forte,93.91546556711434
Polyéthylène,(C2H3Cl)n,21.839415319436398,Polymère,104.96706496023127
Méthane,C6H6,1.5834577972661918,Médicament,23.732947825923496
Polyéthylène,(C2H3Cl)n,0.8204344963360484,Acide Fort,-10.532613266751294
Méthane,CH4,48.02458501830293,Hydrocarbure Aromatique,27.35623995268102
Paracétamol,C6H12O6,184.13207331066616,Polymère,4.698850560380682
Cholestérol,C9H8O4,14.03535554738691,Hydrocarbure Aromatique,-3.514014378719806
Benzène,O2,366.9321807888777,Glucide,-0.020223258426621094
Méthane,CO2,85.2366882723008,Polymère,6.335948929500374
Eau,C6H8O6,15.9156024342482,Alcaloïde,29.592960589775462
Oxygène,C6H8O6,28.798450589034537,Gaz,11.490562088437104
Acide Sulfurique,O2,34.04800411576378,Hydrocarbure Aromatique,-4.573986385209998
Acétone,(C3H6)n,13.391345514010581,Hydrocarbure Aromatique,416.81777321404047
Glucose,O2,120.67237164849475,Alcaloïde,585.7440453426907
Méthane,CH4,79.41075812206324,Acide Fort,0.18909045232664567
Caféine,C8H10N4O2,14.547282428710549,Gaz,1.6524861805263544
Cholestérol,C2H5OH,15.721362206844947,Gaz,16.303102313120974
Caféine,C9H8O4,52.74215612667208,Hydrocarbure Aromatique,77.42325151981785
Acide Acétique,C6H6,45.64092930914058,Polymère,58.60181953205031
Glucose,(C3H6)n,12.847442109406003,Hydrocarbure,-15.354103132282127
Ammoniaque,N2,54.07953518115117,Acide Carboxylique,26.004597025417635
Polyéthylène,H2O,269.2198406622646,Glucide,16.603525147243822
Oxygène,NaOH,134.96300128679246,Cétone,4.320036497305033
Acide Sulfurique,O2,53.92325873088699,Hydrocarbure,505.91245247041263
Paracétamol,C6H6,14.293591277448815,Cétone,18.252916644228947
Toluène,C27H46O,69.36767721195687,Hydrocarbure Aromatique,449.34640736983073
