id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000546,Train,Volkswagen,C,1970-01-01 00:00:00.000002022,11803062,56878
VEH_000667,Train,Iveco,Civity,1970-01-01 00:00:00.000002022,5036168,45046
VEH_000694,Moto,Renault,GLA,1970-01-01 00:00:00.000002023,83473706,5168
VEH_000682,Train,Bombardier,S 1000 RR,1970-01-01 00:00:00.000002022,1848188,26744
VEH_000015,Avion,Iveco,Duster,1970-01-01 00:00:00.000002023,-3253085,-5593
VEH_000846,Train,Siemens,Africa Twin,1970-01-01 00:00:00.000002023,4217424,13673
VEH_000165,Train,Airbus,Tourismo,1970-01-01 00:00:00.000002022,2322732,235326
VEH_000266,Avion,Airbus,CBR 600,1970-01-01 00:00:00.000002022,-2189069,76916
VEH_000189,Moto,Bombardier,E195,1970-01-01 00:00:00.000002022,2766296,119263
VEH_000939,Camion,Alstom,Megane,1970-01-01 00:00:00.000002024,-340717,23868
VEH_000089,Voiture,Iveco,Panigale,1970-01-01 00:00:00.000002024,-1432700,126454
VEH_000778,Moto,Suzuki,Desiro,1970-01-01 00:00:00.000002023,1609558,49351
VEH_000989,Camion,Scania,9900,1970-01-01 00:00:00.000002024,-94754,47512
VEH_000825,Moto,Peugeot,Daily,1970-01-01 00:00:00.000002022,141664991,97373
VEH_000365,Moto,Mercedes,P Series,1970-01-01 00:00:00.000002023,27982878,51634
VEH_000878,Voiture,Volkswagen,Polo,1970-01-01 00:00:00.000002023,-4497301,21901
VEH_000893,Avion,Bombardier,Talent,1970-01-01 00:00:00.000002022,-1678491,99334
VEH_000030,Bus,Ducati,Vectron,1970-01-01 00:00:00.000002022,-2052730,43818
VEH_000763,Train,Volkswagen,Corolla,1970-01-01 00:00:00.000002024,-5290921,61657
VEH_000436,Moto,Volvo,TGV,1970-01-01 00:00:00.000002024,-1507721,143572
VEH_000300,Avion,Mercedes,E190,1970-01-01 00:00:00.000002024,-3115668,40560
VEH_000648,Avion,Toyota,787 Dreamliner,1970-01-01 00:00:00.000002025,1366777,199144
VEH_000887,Moto,Kawasaki,Captur,1970-01-01 00:00:00.000002023,2914374,17047
VEH_000346,Train,Toyota,FH,1970-01-01 00:00:00.000002024,9824705,5149
VEH_000354,Bus,Airbus,E195,1970-01-01 00:00:00.000002024,3166406,16009
VEH_000532,Train,Scania,A3,1970-01-01 00:00:00.000002022,-3016860,48543
VEH_000430,Train,CAF,9900,1970-01-01 00:00:00.000002025,-925794,38565
