id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_000092,Barrage des Trois Gorges,Hydraulique,Royaume-Uni,Tiverton,25.596685962212657,-109.20128820564646,13674,503.0585466551008,149364.47308704123,2014,Opérationnelle
id_001497,Grand Coulee Dam,Thermique,Inde,Assouan,29.52901856429548,102.13734245295244,826,173.51607867586358,95878.35041724532,2020,Maintenance
id_001665,Barrage d'Assouan,Nucléaire,Ukraine,Kashiwazaki,33.248429000220426,162.40136524025328,6136,1756.2440461959468,185093.45973675547,1986,Planification
id_000621,Centrale Solaire Jasper,Thermique,Japon,Lephalale,50.28087928481246,-88.5738070188514,4716,6035.285836388721,93726.2398439826,2015,Maintenance
id_001682,Palo Verde Nuclear,Nucléaire,USA,Tonopah,38.368844138183285,90.4030547461711,2057,-1403.1301253190304,79036.70518161303,1988,Maintenance
id_000927,Villanueva Solar Park,Solaire,Égypte,Enerhodar,45.597557733165075,-80.48886772673922,4771,457.0048195381694,12897.636805167982,1988,Construction
id_001660,Centrale Solaire Weesow-Willmersdorf,Solaire,Suède,Hérémence,26.425764416629065,25.79709749339881,-235,20928.083274896046,111512.47732214084,1967,Maintenance
id_000507,Parc Solaire Bhadla,Thermique,Chine,Bełchatów,22.113183003377678,96.44961627499804,5054,-109.01201628304125,3643854.504628997,1979,Opérationnelle
id_000638,Taichung Power Plant,Nucléaire,Canada,Tonopah,23.7373498830651,89.1827517292574,3137,171.93087195996213,2485929.007278385,1985,Construction
id_000424,Parc Solaire Noor,Éolien,Royaume-Uni,Piteå,31.764574999246648,-6.086470563940032,-937,-399.449147229368,4255264.689827377,2022,Planification
id_001590,Parc Solaire Noor,Éolien,Maroc,Tehachapi,26.5857552334869,-7.751751798055205,-124,801.7148995050795,133556.90944426216,2023,Construction
id_000812,Barrage Bin El Ouidane,Solaire,Royaume-Uni,Tanger,50.06906344318156,1.3842062775368884,-572,-314.5702613983542,6171.617688984821,2019,Opérationnelle
id_001233,Taichung Power Plant,Nucléaire,Ukraine,Gravelines,25.51643094577557,138.5038931741809,2286,576.5624585807993,28359.398632900266,1979,Construction
id_001569,Vindhyachal Thermal Power Station,Thermique,Canada,Kashiwazaki,32.36493547021125,107.43952429748911,2994,43.65334734159296,138226.34347598406,1992,Construction
id_000083,Lake Turkana Wind Power,Solaire,USA,Courseulles-sur-Mer,14.871151228766795,-3.4413175861630094,-713,-425.03640400131326,111924.15408379785,2023,Construction
id_000121,Bełchatów Power Station,Thermique,USA,Tiverton,24.31023073636853,116.8676677506788,16083,-275.6948349237923,180658.9958382346,1982,Maintenance
id_000940,Parc Éolien London Array,Solaire,Maroc,Arlington,22.776893091478726,-10.65700042135749,1105,884.651165981876,6466192.220906781,2015,Opérationnelle
id_001236,Kori Nuclear Power Plant,Nucléaire,Corée du Sud,Enerhodar,37.336249935031404,127.89979761540476,3580,-16.369742078303716,67809.62110389199,1988,Opérationnelle
id_000492,Lake Turkana Wind Power,Thermique,USA,Baie-Comeau,25.18318305880053,87.39112036139764,3960,1363.71710144114,7285461.809087797,2014,Démantèlement
id_001415,Medupi Power Station,Hydraulique,Afrique du Sud,Tehachapi,43.160910784870296,6.570505527299933,12497,4107.264899688346,6525580.889882509,2018,Opérationnelle
id_001759,Centrale Solaire Cestas,Solaire,France,Usagre,50.87940198909839,3.2827135398962732,-723,-1135.2359188661833,88251.18391906293,2025,Construction
id_000172,Topaz Solar Farm,Éolien,Maroc,El Jadida,12.640333811119747,25.285394211584357,382,851.1753549181851,5536259.982626211,1979,Construction
id_001246,Bełchatów Power Station,Éolien,France,Hérémence,30.041496040206148,-81.24532179383951,-312,1200.4785354358228,3740118.149860191,2021,Construction
id_001465,Lake Turkana Wind Power,Éolien,Brésil,Piteå,49.21391294312749,-1.089466551049684,170,868.3529321699488,2139678.580031068,2022,Maintenance
id_001088,Barrage d'Assouan,Éolien,Brésil,Arlington,45.12025135397582,-8.311210892408567,6233,2408.418471784425,4345466.610132935,2016,Construction
id_001927,Centrale Thermique Jorf Lasfar,Nucléaire,Maroc,Baie-Comeau,25.122038072156688,100.63558069480192,76,-628.241247907238,22492.597699685422,1985,Opérationnelle
id_000949,Grand Ethiopian Renaissance Dam,Éolien,Royaume-Uni,Hérémence,37.18681798912413,90.42891115430787,-322,2725.5316855340297,62101.54050759128,2021,Planification
