id,valeur,categorie
1566,97.99078929347671,C
7551,40.742177714124104,B
4502,44.909021693157825,C
1599,24.707244203194335,D
753,99.4147224592296,C
3187,56.39652531806707,C
6604,94.34103913537078,B
2664,78.96666669124073,B
3728,58.62793469107768,B
8202,37.0485186484672,A
8302,60.44901426064335,A
441,56.847001831799346,D
4119,45.510729465213615,D
8325,69.6080179867031,A
3589,61.306198522895194,D
2918,19.891716621895306,D
1920,59.61204420187084,D
8945,53.332703353889244,C
9361,53.55927879987992,C
179,19.47237205147235,D
4843,67.50313877834631,D
6198,56.242488173163515,C
4300,2.9036072329991502,C
9903,88.45101290574753,A
9545,61.80349611015292,B
1535,19.088985640442157,D
6747,77.23256385346417,C
5691,27.84759002384777,B
817,85.09415765802683,B
6221,52.41542445014418,D
5345,9.325613118839938,C
443,14.249640238076788,B
5019,19.04019244286327,B
985,99.52137001994313,A
2796,8.881293946202785,D
4684,68.65679214443745,C
9796,56.05222541747853,D
2767,16.804749842025014,A
6695,28.652274111205976,A
369,34.7651673284464,B
4632,18.44333927834353,D
1799,80.70833281778287,B
243,56.15487957494505,B
8139,18.659442333546682,D
4672,76.9305345883914,D
7134,28.95945163639474,C
8162,9.500516003307558,B
7796,80.48625900132024,C
105,51.248523094249265,D
2680,91.25865185377529,A
9205,99.24641430482531,A
1427,24.209058756225975,B
3193,73.31146453689826,D
3158,53.14642822168817,C
2439,54.52754427371025,A
3837,58.12738126948028,B
4541,93.40144164559155,B
7438,7.458253329821818,B
5191,90.83555430941018,D
4182,6.6047089244451795,B
6336,8.03902138996866,C
190,86.12657670429765,A
3378,78.48392782119,D
4155,50.86717596368891,C
9298,2.3206642067675975,C
5361,36.0586050444602,B
8955,99.29225434273438,D
888,0.2178872805075338,C
1510,19.564267558171412,C
8575,86.42113704747052,D
1854,77.91874905644065,D
7501,67.46559665629076,A
5913,46.361728176997254,B
9011,82.05836345740106,D
4912,88.85018649637165,B
7729,14.565353438363138,A
6980,18.8654196741895,B
4116,18.14985843940181,A
6602,30.23853811517887,C
5261,97.92163617402294,A
5799,28.34449168092178,B
2781,66.15698207280168,D
9796,51.37956655216421,C
9836,44.012900179805136,B
1376,24.176391187612943,B
6974,25.536898482433745,A
6973,35.93218176334722,D
7494,57.630827146226814,A
3515,1.4043062890205738,D
9637,64.7764643977794,C
9251,25.180584015288066,B
3473,32.15384972139319,C
3922,21.50329949856753,D
3095,51.270388129457125,C
9117,17.89220325810621,A
9643,4.962323272341218,C
9583,85.04816961756852,C
8315,94.02822878032237,B
9121,16.08400076686124,C
5185,4.9395181494008344,A
8779,43.11206524686456,A
8716,4.586448752959916,B
823,84.71931229627727,A
3921,2.5308965971164943,A
4186,74.57684883790824,C
7675,85.62359244847109,A
802,4.742828964990419,B
28,90.12108472534881,B
725,22.307706789665172,A
3048,19.40443197917453,B
8851,20.413546263026173,B
1802,14.648748688416536,B
7760,44.430954287437544,B
2401,93.4152878358503,C
7688,79.40128466286893,A
5198,25.800521250574448,A
2788,43.70213739229185,D
5690,78.1461922630849,B
6645,21.07099911181597,D
1338,46.259276603428354,A
1796,80.18092058785521,D
232,92.11571191227063,A
8823,52.02925545427758,A
6233,66.8626073126997,D
5893,92.49423635084513,C
7632,34.105311108447765,A
2164,28.486892250760466,C
3603,72.34763868942481,D
5404,76.59719907028868,B
903,74.28624490834801,A
5441,2.193486620604168,D
3023,23.073117533955546,D
1425,98.94097629948246,A
16,31.38862583102606,D
1078,61.08067808408511,C
5389,94.17341535722635,A
6044,21.34377893135091,C
822,46.959935671183985,A
6879,97.15534319228013,C
3406,84.77839397983466,A
6671,88.14677264787811,C
6322,63.54581399463268,C
7406,59.46127778363629,A
564,35.19993727958426,D
8070,57.69191966114898,A
1405,15.261356734747134,A
7871,52.96298268196284,D
6588,15.578371113913924,B
577,31.97078848341247,B
9781,37.95078864216496,B
994,77.87252447605864,B
9861,16.035933954423143,B
2769,51.65671693306889,C
8822,61.559136999714156,B
9128,92.49146079972223,A
2456,50.78865067305789,D
3988,12.95392904908168,A
8187,47.04558655853736,A
335,82.59369802533747,D
9776,34.25841639508366,A
2749,50.94876098969284,B
4663,76.42901139793435,D
6761,50.25092685008428,D
3616,36.24654745677587,A
2137,90.78266096653842,A
7228,20.381456667692166,C
901,50.48736366166152,D
2967,67.58181597084831,C
2477,76.97539530570829,B
8719,86.90878727246798,D
9926,21.52791814901208,A
8015,94.8937386348148,A
190,87.82409611411602,A
2811,48.73852121925795,A
6570,75.1537053451886,B
1520,51.644315544169594,A
2573,21.14727135291563,D
719,8.204546519434308,A
7925,82.24039332290137,D
353,18.609289060057854,B
6584,43.897156830141114,B
1751,22.146767019990786,C
5344,17.87920040103248,B
4340,51.60410390612869,B
5867,97.4620674600412,D
7185,81.79881227260844,D
4645,35.97020556675703,A
3875,23.677814841999812,A
7369,55.44851994963801,A
1004,81.39572053178458,B
8437,77.69067966497309,D
3061,52.72211705984524,B
6337,98.02183900556076,B
4526,52.46876702509715,B
3900,47.67075092767996,D
4600,58.45407303654542,C
2135,59.41708658660016,B
4402,54.736154330375264,A
5454,59.21391586304412,C
9456,58.523609442422774,D
2026,8.963166070879202,B
9565,70.96917961733135,C
119,63.091616255076325,D
250,47.11040755502894,A
7576,54.26590329404753,A
938,44.63459690510098,D
2038,86.5415787091919,A
2302,20.824947629180603,B
822,59.953405183569096,B
8485,33.25589419752869,C
4047,52.03187279196955,B
4307,14.946854565910217,C
745,96.97837454407086,C
5153,63.4989574680278,A
6115,40.831792857106905,A
3586,46.39645535286139,B
70,30.437375773914997,C
6268,30.061029904059,B
6258,86.83225026878063,B
9153,69.17551053668267,D
1689,27.107768298648736,A
4907,5.719822870533187,B
8763,59.366256205557264,A
5036,77.41527027781012,A
9018,46.009131346211774,C
7246,45.95882788390554,D
3009,78.30587281917325,B
2894,82.30784103574308,D
313,77.07361472364451,A
1700,8.5002901573197,A
4079,8.558724275025419,D
8078,77.06980939404984,B
1738,4.482319304544335,C
8539,28.457225031786738,D
6105,47.674239052843824,C
2550,96.42436233963531,D
4300,76.66347354501625,B
8145,71.27522392651164,A
1023,4.68788243357372,B
7500,67.78469719252979,C
9559,23.425376687810562,A
533,80.17045353601947,D
2845,32.56016830985876,A
3604,3.9111285992993516,C
8452,78.20393139286531,D
5058,94.46438750061314,C
4285,56.383160034099035,B
4183,83.5583498547891,C
2708,54.1879586835158,D
1438,47.98731166575191,B
8318,82.9035567096646,B
7726,70.6675491308633,B
7232,84.83399109110582,A
8886,72.06397881253977,C
9681,84.09232637703876,D
5787,93.9532157477463,B
1023,30.061262570234515,D
4784,60.70058296454515,C
2642,78.46659176591265,D
9555,18.964715540692932,D
2245,85.11100595826161,A
4674,83.6416455038815,C
2776,49.161105392952095,D
6058,90.04043211998967,C
3548,5.323318813917766,B
7283,80.22886319396751,D
7635,26.163429997091537,B
5633,0.3901504478518558,D
5748,67.06543550164051,B
6105,25.162767862016857,A
3533,46.819633496221044,A
4025,15.413235999363216,C
5872,97.2610186760921,B
5064,14.71419440636973,C
2673,39.82872389257962,C
6602,15.900111956041052,A
8796,77.97899579972221,C
9176,12.740078095987538,D
9958,3.622892450964199,B
9886,46.43091145950129,D
6146,12.010836576251805,D
738,55.12707913639397,B
1997,56.881809393808055,A
7780,54.61160073307097,B
6939,89.14625760233365,D
9324,39.40473564522132,A
186,78.63791372543633,A
6784,91.5133841154331,C
7948,99.72288337805418,A
5575,98.70081838680692,D
3833,80.57844267144704,B
9317,25.20335952060885,C
6362,9.527311688733352,A
579,87.46220344584256,A
7161,41.938352771852784,C
7967,91.66543036945242,D
97,66.93069527373673,B
2680,54.6981029762548,C
4550,0.2367008604667431,D
8904,24.080420739505072,A
2586,67.43250502648507,D
9712,4.90879994058907,D
5695,70.81080818403244,C
6621,33.06936866819037,B
1667,73.57116434015961,C
1577,74.78177470367989,A
3857,28.58922216464891,B
812,33.32897458878015,A
4803,42.05686599264895,C
5363,79.40673820788773,A
4981,42.89299765509074,B
3847,46.343014791132234,C
420,26.660004386955972,B
4479,21.753573298039296,B
5446,83.11303381210735,D
32,78.60856136663905,B
8707,82.05870627888872,C
7101,0.5077140000776637,B
8590,93.94149137047566,D
9594,29.439189212952865,D
493,32.73873546091954,D
4588,48.517675039966356,D
5477,46.37733448041084,A
9835,8.267223358609478,D
