nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Éthanol,C9H8O4,22.94132289824845,Gaz,8.879443662814342
Caféine,CO2,48.6958333314727,Inorganique,-0.5530858878083542
Glucose,C8H9NO2,-8.810449727161803,Glucide,25.487977092041437
Ibuprofène,CO2,18.943488834322505,Glucide,13.427873862730834
Glucose,C2H5OH,168.9063391176059,Stéroïde,-1.1036543966757124
Vitamine C,NH3,196.78464518626058,Acide Carboxylique,82.05633898660226
Méthane,C8H10N4O2,168.7235291670756,Acide Carboxylique,16.54566460257159
Acide Acétique,C3H6O,123.28552350724362,Médicament,3.2301714916630235
Toluène,H2O,180.7074984017986,Base Forte,105.47115908160927
Méthane,(C2H4)n,204.19746356188472,Acide Fort,84.18293370357624
Éthanol,NH3,83.55423216698834,Acide Fort,638.0761933338267
Polyéthylène,C2H5OH,30.70474283001598,Polymère,6.46706139575846
Benzène,CO2,158.84578958410984,Hydrocarbure,-14.49040470809765
Ammoniaque,H2O,146.32381873000548,Polymère,18.921047744012164
Ammoniaque,N2,12.78424921021994,Hydrocarbure Aromatique,25.806477780504224
Glucose,CH3COOH,84.95040514734639,Base Faible,-5.450187366208721
Polyéthylène,(C2H3Cl)n,92.87666222094039,Cétone,9.681991305539931
Méthane,O2,34.7400061336409,Gaz,2.163385301296806
Vitamine C,NH3,45.85776244073506,Hydrocarbure Aromatique,14.317036499076615
Acide Chlorhydrique,C2H5OH,11.35857331139254,Hydrocarbure Aromatique,19.583338467843607
Azote,NaOH,30.878113872197183,Gaz,28.825738354715654
Acétone,H2O,13.339937076557764,Stéroïde,-4.894267856945427
Acétone,H2O,22.027229492158046,Base Faible,28.389964251801825
PVC,C6H8O6,9.363244926674913,Gaz,-0.4219703127487966
Paracétamol,C8H9NO2,12.897770830360319,Glucide,-2.7042207955908646
Ammoniaque,CO2,117.47886519857484,Médicament,23.645240851304493
Acétone,C13H18O2,157.9143923680609,Polymère,930.1157124528479
Oxygène,H2O,280.7767093137922,Hydrocarbure Aromatique,96.65291984282239
Cholestérol,(C2H3Cl)n,20.00466610010742,Glucide,21.764937621875625
Hydroxyde de Sodium,C13H18O2,-9.191573096377233,Acide Fort,19.177077665496913
Oxygène,C27H46O,48.06514572463914,Hydrocarbure Aromatique,9.290866852061487
Caféine,C6H12O6,25.819654334125776,Base Faible,453.04418337123207
Méthane,C3H6O,16.138984013526876,Acide Fort,1013.7583364592911
