id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000435,Prélèvement,-728.6439169035765,MAD,3.8018709875567676,Complétée,Johannesburg,USA
id_transaction_00000958,Dépôt,-1470.5808812875043,GBP,-14.2902476913617,En attente,Casablanca,USA
id_transaction_00000486,Retrait,-553.8601395856496,JPY,-14.441468825940667,Complétée,Londres,Royaume-Uni
id_transaction_00000159,Carte,230.19236762849317,EUR,-1.6263706020396933,Complétée,New York,Royaume-Uni
id_transaction_00000535,Dépôt,-877.2882525256754,USD,0.7143385214792257,Complétée,Tokyo,France
id_transaction_00000201,Retrait,960.2039423935016,GBP,7.39930476605756,Complétée,Londres,Royaume-Uni
id_transaction_00000681,Retrait,2199.209530336563,GBP,59.40384037262379,Complétée,Pékin,Chine
id_transaction_00000608,Dépôt,20794.477505657673,JPY,-2.535233733020802,Complétée,Londres,Royaume-Uni
id_transaction_00000649,Carte,1326.2864246286379,USD,11.083477936679945,Complétée,Casablanca,USA
id_transaction_00000099,Carte,479.7860853228792,MAD,-6.778024603550487,Complétée,New York,Maroc
id_transaction_00000931,Prélèvement,8257.102937370422,EUR,-1.293994577604943,Complétée,Tokyo,France
id_transaction_00000188,Carte,-362.35046414265446,EUR,-10.676869921445846,Complétée,Rabat,Royaume-Uni
id_transaction_00000653,Carte,711.3914785564971,MAD,10.672783487084406,Complétée,Pékin,Chine
id_transaction_00000058,Virement International,2372.483300632497,MAD,18.35331868213824,En attente,Londres,Royaume-Uni
id_transaction_00000432,Virement,1807.6799768320589,MAD,5.2512500967421705,Rejetée,Paris,Maroc
id_transaction_00000085,Retrait,-215.86042791524255,MAD,-7.79714324875333,Complétée,Casablanca,Royaume-Uni
id_transaction_00000937,Retrait,969.3670697566821,GBP,-12.050522525034033,Complétée,Pékin,Japon
id_transaction_00000767,Carte,-1781.3341060768244,USD,-10.416991730566949,Complétée,Washington DC,Chine
id_transaction_00000398,Virement,7152.189755739513,JPY,-5.873392625764285,En attente,Tokyo,USA
id_transaction_00000084,Prélèvement,401.6985145998463,MAD,-3.0116147815229306,Complétée,Pékin,Chine
id_transaction_00000445,Dépôt,568.848604091071,USD,-3.543188728054372,Complétée,New York,Royaume-Uni
id_transaction_00000636,Retrait,8388.314640325829,EUR,-3.689925160940491,Complétée,Londres,Japon
id_transaction_00000553,Virement International,4474.718773769755,CNY,4.489253868390564,En attente,Tokyo,USA
id_transaction_00000741,Prélèvement,-1008.4386798884685,JPY,-5.73468957137423,Complétée,Casablanca,UE
id_transaction_00000762,Retrait,1326.3307090839587,USD,-7.480989317346995,Complétée,Washington DC,USA
id_transaction_00000047,Carte,1915.0581679289076,EUR,27.155130519370125,En cours,Tokyo,Japon
id_transaction_00000301,Carte,604.2080577716655,JPY,4.784551901271445,Complétée,Londres,Japon
id_transaction_00000050,Virement International,3255.8275836974435,MAD,-2.442510769375801,Complétée,Tokyo,Maroc
id_transaction_00000418,Retrait,85605.80192793896,USD,81.13116221396547,Complétée,New York,USA
id_transaction_00000083,Retrait,686.8019734418082,ZAR,6.949324454903655,Complétée,Pékin,USA
id_transaction_00000036,Dépôt,170.6863114517016,GBP,-6.568027319343819,Complétée,Francfort,Royaume-Uni
id_transaction_00000191,Dépôt,839.4242454255257,EUR,6.333517914171731,Complétée,Johannesburg,UE
id_transaction_00000958,Carte,1615.4018267325678,CNY,21.717684768539574,Rejetée,Londres,France
id_transaction_00000422,Carte,294.40776014063425,USD,2.694458432129622,Complétée,Washington DC,Japon
id_transaction_00000445,Retrait,141.93248041912602,EUR,-8.065972803994356,Complétée,Casablanca,Japon
id_transaction_00000060,Retrait,2903.1062684455064,JPY,231.86229579765723,Complétée,Francfort,Japon
id_transaction_00000492,Virement,2143.6795084410096,GBP,-3.5220830704786357,Complétée,Paris,USA
id_transaction_00000658,Retrait,52976.48670141876,USD,-6.3492951390578485,En attente,Johannesburg,Chine
id_transaction_00000625,Retrait,-618.4222302210147,EUR,-11.546621442825423,En attente,Casablanca,Afrique du Sud
id_transaction_00000940,Carte,5860.749820726861,JPY,19.101390976537026,Complétée,Casablanca,Japon
id_transaction_00000405,Retrait,31268.425835201248,USD,-0.7714070713147958,Rejetée,Paris,Maroc
id_transaction_00000572,Virement International,135179.98808848608,MAD,6.008899484133133,Complétée,Tokyo,USA
id_transaction_00000639,Dépôt,1378.8300082873263,EUR,5.259361988835608,Complétée,Tokyo,Royaume-Uni
