id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000462,Avion,Bombardier,E190,2025,-22179,53995
VEH_000599,Moto,Kawasaki,Passat,2023,3837062,132380
VEH_000756,Train,Dacia,Daily,2019,71076683,155829
VEH_000773,Moto,Scania,Versys,2025,-748129,61124
VEH_000049,Bus,Alstom,CRJ1000,2016,730695,16841
VEH_000887,Train,Bombardier,Tourismo,2020,25596560,289261
VEH_000854,Voiture,Toyota,FM,2022,2770854,214313
VEH_000743,Bus,Bombardier,Classe A,2026,-156577,269399
VEH_000161,Camion,Iveco,S Series,2024,582474,31082
VEH_000989,Avion,Volkswagen,YZF-R6,2023,5598529,25803
VEH_000969,Train,Bombardier,E190,2018,131933383,144948
VEH_000468,Moto,Volkswagen,Captur,2019,-2821435,74588
VEH_000093,Voiture,Renault,Multistrada,2015,40431247,249392
VEH_000516,Moto,Suzuki,Actros,2018,1933905,83468
VEH_000639,Train,Honda,208,2017,-3521653,34264
VEH_000453,Train,Alstom,737,2022,36584755,314059
VEH_000351,Camion,Siemens,777,2024,24871844,130809
VEH_000274,Camion,Bombardier,5008,2018,109110430,9753
VEH_000470,Bus,Siemens,S 1000 RR,2022,3245108,13663
VEH_000665,Train,Mercedes,Velaro,2020,9760118,246805
VEH_000482,Voiture,CAF,Q3,2015,3286100,33758
VEH_000331,Train,Dacia,Desiro,2012,28183826,82090
VEH_000917,Train,Renault,FH,2023,3824250,28697
VEH_000380,Train,MAN,Versys,2025,-224216,40901
VEH_000788,Voiture,Bombardier,Talent,2017,4492576,32359
VEH_000875,Voiture,Renault,TGS,2023,-1698775,144981
VEH_000772,Moto,CAF,Logan,2014,-1128267,4347
VEH_000604,Camion,Dacia,Duster,2023,15328907,83312
VEH_000924,Camion,MAN,Talent,2019,661289,72699
VEH_000771,Train,Scania,Polo,2022,63193170,29239
VEH_000779,Camion,Kawasaki,Touring,2022,2809527,36390
VEH_000171,Moto,Airbus,Classe A,2025,-4217921,59676
VEH_000786,Train,BMW,i4,2025,-3159021,68770
VEH_000406,Bus,Honda,Q5,2024,1305347,793
VEH_000230,Avion,Iveco,Evadys,2021,-376838,20896
VEH_000677,Moto,Mercedes,Civity,2022,515626,20231
VEH_000113,Moto,Suzuki,Citywide,2024,1293292,192297
VEH_000131,Train,MAN,GLE,2018,181497204,25488
VEH_000927,Voiture,Dacia,787 Dreamliner,2016,25269044,83292
VEH_000298,Avion,Embraer,V-Strom,2024,3417259,92288
VEH_000894,Camion,Embraer,Civity,2021,39299,81205
VEH_000064,Train,BMW,CRJ900,2023,1160511,18643
VEH_000989,Train,Yamaha,Zefiro,2023,3656199,-3576
VEH_000419,Moto,Bombardier,X3,2018,73464177,90227
VEH_000412,Voiture,Mercedes,Interlink,2024,19278091,231242
VEH_000492,Camion,Dacia,R 1250 GS,2022,1742487,207958
VEH_000820,Voiture,Boeing,Evadys,2023,7281462,24022
VEH_000015,Avion,Embraer,Coradia,2022,2786307,51488
VEH_000955,Avion,Dacia,Q5,2022,-1260065,116930
VEH_000965,Voiture,Iveco,PCX,2023,87771268,15056
VEH_000225,Moto,Volkswagen,777,2016,137659,94202
VEH_000269,Train,Boeing,Sprinter,2022,2197705,124106
VEH_000558,Voiture,Volvo,TGX,2025,-5173114,95941
VEH_000494,Bus,Honda,P Series,2022,505350,137289
VEH_000890,Avion,Iveco,Desiro,2024,1720816,53271
VEH_000611,Voiture,Dacia,CRJ1000,2023,19257423,54058
VEH_000752,Voiture,CAF,777,2019,4267854,27946
VEH_000570,Train,Scania,Ninja 650,2022,647819,59732
VEH_000941,Bus,Embraer,A4,2024,-4130003,28925
VEH_000239,Voiture,Bombardier,A4,2020,1007262,64093
VEH_000194,Train,Siemens,308,2022,884151,133502
VEH_000852,Voiture,Suzuki,CBR 600,2024,-3498234,59662
VEH_000254,Avion,Alstom,Civity,2025,1078749,88086
VEH_000652,Train,Boeing,Talent,2017,116539107,111505
VEH_000490,Avion,CAF,CRJ900,2021,2670181,32632
VEH_000341,Train,CAF,Tiguan,2021,105600817,151061
VEH_000927,Voiture,Mercedes,Série 5,2024,341233,43739
VEH_000993,Moto,MAN,Velaro,2026,-3602141,15653
VEH_000559,Train,Ducati,Q3,2025,1568837,81065
VEH_000888,Camion,Alstom,Panigale,2022,-4021731,134814
VEH_000007,Voiture,CAF,Vectron,2024,383971,50851
VEH_000421,Moto,Alstom,Lion's City,2021,865598,38566
VEH_000230,Train,Boeing,308,2022,1929272,51455
VEH_000550,Bus,Ducati,Multistrada,2016,2589350,44120
VEH_000225,Train,Volkswagen,Civity,2017,775744,186443
VEH_000357,Train,Airbus,Land Cruiser,2025,4846958,48341
VEH_000915,Voiture,Dacia,E190,2018,161577259,41466
VEH_000184,Train,Renault,Citywide,2022,1669580,65753
VEH_000834,Camion,MAN,FM,2018,19275629,2992
VEH_000690,Bus,Audi,Tourismo,2023,3492207,29802
VEH_000030,Bus,Siemens,P Series,2022,908267,103033
VEH_000164,Avion,Peugeot,A350,2025,1495623,20773
VEH_000169,Train,MAN,F 850 GS,2018,25098975,68780
VEH_000927,Train,Scania,Ninja 650,2023,28173797,58723
VEH_000629,Train,Bombardier,Talent,2022,576676,80139
VEH_000481,Bus,Peugeot,Zefiro,2020,295812057,17222
VEH_000900,Train,BMW,P Series,2023,-2722461,40053
VEH_000792,Train,Yamaha,Sandero,2025,153573850,86288
VEH_000629,Voiture,MAN,Ninja 650,2015,2314134,50997
