id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000228,Train,Volvo,Kadjar,2023,77148,31455
VEH_000516,Moto,MAN,E190,2025,140376,211680
VEH_000785,Camion,BMW,9700,2022,297502282,108084
VEH_000444,Voiture,Mercedes,Monster,2024,-1359603,52070
VEH_000669,Train,Alstom,Corolla,2013,-782799,73215
VEH_000758,Camion,Suzuki,E195,2014,3226881,114744
VEH_000305,Bus,MAN,X3,2025,-640484,6957
VEH_000091,Train,Airbus,Eurocargo,2022,1919892,127920
VEH_000536,Moto,Renault,Stralis,2016,689818,77194
VEH_000634,Train,MAN,R1,2020,40482108,95887
VEH_000411,Voiture,Bombardier,FMX,2022,-1304245,29645
VEH_000477,Camion,Scania,A380,2018,3413585,39738
VEH_000835,Bus,Dacia,TGS,2018,339390,135936
VEH_000502,Train,Bombardier,Interlink,2020,-2686460,29807
VEH_000898,Camion,Ducati,Passat,2020,-4740355,57796
VEH_000415,Voiture,Mercedes,Série 5,2024,50432867,232557
VEH_000341,Train,Alstom,Crossway,2015,3682010,23456
VEH_000161,Bus,Alstom,Crossway,2024,5282604,26319
VEH_000653,Train,Boeing,Clio,2021,-387582,54913
VEH_000976,Voiture,Kawasaki,Corolla,2020,-2886076,124885
VEH_000368,Avion,Siemens,P Series,2021,2403130,256861
VEH_000844,Train,Dacia,Crossway,2026,-4265586,29740
VEH_000992,Avion,Volvo,747,2020,-679220,94935
VEH_000184,Bus,Iveco,Sprinter,2024,-1712207,71728
VEH_000330,Moto,Ducati,737,2019,177121650,188535
VEH_000292,Moto,Toyota,Tourismo,2015,831073,2687
VEH_000134,Moto,Scania,Daily,2021,-327918,234265
VEH_000676,Avion,Iveco,787 Dreamliner,2024,-1650450,136378
VEH_000747,Bus,Scania,Interlink,2023,4445210,-911
VEH_000390,Camion,Audi,A320,2025,132732353,156407
VEH_000132,Moto,Bombardier,T-Roc,2019,203441139,24448
VEH_000706,Avion,BMW,Lion's City,2023,-2361765,277852
VEH_000742,Avion,Siemens,TGV,2023,171002136,89427
VEH_000055,Avion,Scania,777,2018,124021806,48229
VEH_000077,Avion,Airbus,3008,2024,2008786,234333
VEH_000882,Avion,Boeing,Monster,2021,4194960,232872
VEH_000253,Bus,Iveco,Land Cruiser,2016,181243381,59422
VEH_000165,Avion,Renault,A350,2016,10439,20596
VEH_000572,Voiture,Peugeot,A3,2025,-301481,181028
VEH_000165,Moto,BMW,Atego,2026,-5031025,16515
VEH_000764,Bus,MAN,Desiro,2024,-3175121,235972
VEH_000155,Bus,Audi,747,2021,-1790501,1747
VEH_000739,Camion,Dacia,5008,2023,3900771,75336
VEH_000049,Bus,Suzuki,Captur,2025,-3737250,4497
VEH_000766,Bus,Airbus,308,2025,141928,96139
VEH_000387,Moto,Bombardier,Desiro,2019,-1252277,34921
VEH_000161,Bus,Siemens,Tourismo,2019,-4470459,52709
VEH_000721,Train,Suzuki,Ninja 650,2023,3481160,93915
VEH_000380,Train,Airbus,AGV,2022,19603345,173137
VEH_000961,Voiture,CAF,Citaro,2016,-1195063,50959
VEH_000960,Train,Airbus,747,2015,153364082,64881
VEH_000653,Moto,Bombardier,Tourismo,2024,-191106,-16021
VEH_000557,Voiture,Suzuki,Tourismo,2017,246656,92128
VEH_000692,Bus,MAN,5008,2022,2256099,110186
VEH_000914,Train,Siemens,S Series,2012,176337,167975
VEH_000624,Train,Siemens,Citywide,2011,5127357,90168
VEH_000925,Avion,Dacia,AGV,2024,-5669248,16986
VEH_000525,Moto,Siemens,FMX,2024,-4129893,-2628
VEH_000558,Bus,Yamaha,Panigale,2023,1186432,19789
VEH_000272,Train,Bombardier,A320,2024,2795678,54238
VEH_000682,Bus,Mercedes,R1,2023,17083449,164304
VEH_000130,Avion,Volvo,P Series,2024,-2751235,9104
VEH_000912,Train,Bombardier,Urbanway,2012,1983262,114395
VEH_000920,Voiture,MAN,Interlink,2021,493178,103034
VEH_000847,Train,Bombardier,Lion's Coach,2025,676160,35729
VEH_000322,Voiture,Honda,PCX,2024,-4850584,29827
VEH_000532,Bus,Mercedes,PCX,2024,-1235403,22690
VEH_000914,Bus,Renault,Captur,2025,-530296,21467
VEH_000673,Train,Honda,Urbos,2020,-6709,154496
VEH_000125,Train,Bombardier,Talent,2022,-2061237,19718
VEH_000039,Train,Iveco,Eurocargo,2024,682709,23145
VEH_000137,Voiture,Boeing,CBR 600,2025,-966083,166020
VEH_000208,Moto,Mercedes,Interlink,2016,13821877,115541
VEH_000569,Camion,Volvo,Urbanway,2018,-3595642,242664
VEH_000792,Moto,Iveco,Urbanway,2024,-19367344,11287
VEH_000129,Train,Audi,Evadys,2019,-313201,87747
VEH_000012,Camion,Scania,Ninja 650,2023,417503,-4392
VEH_000437,Train,Siemens,C,2016,15015829,230525
VEH_000908,Bus,Mercedes,FH,2024,54327050,46292
VEH_000708,Camion,Alstom,TGV,2014,-560647,134971
VEH_000374,Avion,Audi,FH,2012,-1462338,-12097
VEH_000441,Voiture,Volvo,Multistrada,2016,-1232275,31767
VEH_000696,Moto,Airbus,TMAX,2015,91812,30133
VEH_000649,Avion,Toyota,Ninja 650,2023,-3304494,92964
VEH_000099,Moto,Dacia,E175,2026,8807002,219292
VEH_000412,Avion,Bombardier,Multistrada,2020,2328700,56027
VEH_000630,Camion,Boeing,Desiro,2025,16275112,16492
VEH_000495,Camion,Airbus,FH,2021,-649586,65973
VEH_000284,Train,Bombardier,E195,2023,3032319,4458
VEH_000692,Train,Suzuki,TGX,2014,65616516,167683
VEH_000718,Moto,Renault,FMX,2023,5050458,21600
VEH_000375,Avion,Bombardier,787 Dreamliner,2016,1590091,36929
VEH_000101,Bus,MAN,Urbos,2021,938302,26072
VEH_000338,Moto,CAF,Citaro,2017,-2067829,133835
VEH_000985,Moto,Suzuki,i4,2016,-294950,32377
VEH_000105,Train,Volvo,T High,2021,-534207,168402
VEH_000319,Camion,Bombardier,Velaro,2018,2030186,125555
VEH_000744,Bus,Audi,Coradia,2021,20311165,42403
VEH_000810,Bus,Audi,Land Cruiser,2023,-1874262,7393
VEH_000439,Moto,Volvo,TGL,2023,318986723,128643
VEH_000127,Moto,CAF,FH,2021,3145142,9931
VEH_000077,Train,Bombardier,Série 5,2018,36311619,57073
VEH_000410,Avion,CAF,CBR 600,2020,13818481,25741
VEH_000608,Avion,Audi,Classe A,2016,2025797,13216
VEH_000907,Train,Siemens,E190,2020,26871029,177150
VEH_000050,Moto,Embraer,e-tron,2024,-1384896,53946
VEH_000591,Train,CAF,Citywide,2020,20168374,107237
VEH_000860,Voiture,Mercedes,CBR 600,2014,-3436970,94037
VEH_000009,Camion,Iveco,Corolla,2022,62718462,22024
VEH_000954,Camion,Dacia,Desiro,2025,150099754,213613
VEH_000499,Voiture,Peugeot,Spring,2019,1046866,16311
VEH_000862,Train,Suzuki,Burgman,2025,-1981263,105569
VEH_000068,Bus,Kawasaki,PCX,2020,60378402,127686
VEH_000274,Moto,Yamaha,Urbos,2019,362331632,110655
VEH_000305,Moto,MAN,Multistrada,2014,-3771969,11269
VEH_000696,Camion,Iveco,MT-07,2018,3740495,175363
VEH_000754,Avion,BMW,CRJ1000,2025,-464499,85405
VEH_000938,Voiture,Boeing,C,2018,-4063127,6312
VEH_000708,Camion,Ducati,CRJ1000,2012,3269993,87524
VEH_000254,Moto,Mercedes,Vectron,2015,78318540,171003
VEH_000739,Train,Iveco,CRJ1000,2024,-3385093,103262
VEH_000398,Train,Bombardier,R 1250 GS,2016,30805453,40273
VEH_000696,Bus,Siemens,Sandero,2025,18835534,28638
VEH_000123,Camion,Ducati,Z900,2021,4275481,231728
VEH_000369,Avion,MAN,AGV,2024,31740626,46325
VEH_000830,Bus,Mercedes,7900,2017,-2735290,123377
VEH_000020,Moto,Audi,Panigale,2024,-743260,129122
VEH_000880,Voiture,Ducati,S Series,2022,4246945,53028
VEH_000365,Bus,Ducati,Classe C,2023,990051,155317
VEH_000682,Bus,Audi,CBR 600,2025,-5011915,92992
VEH_000444,Train,Dacia,TGS,2024,-1457630,-8815
VEH_000013,Camion,BMW,FM,2024,2304813,168093
VEH_000852,Moto,Bombardier,Desiro,2019,155380543,187706
VEH_000257,Train,Iveco,Zefiro,2024,-3168909,38324
VEH_000441,Bus,Volkswagen,YZF-R6,2018,-893521,51894
VEH_000788,Moto,Yamaha,Interlink,2025,311594515,62967
VEH_000310,Voiture,Mercedes,Multistrada,2023,-4695241,19677
VEH_000258,Avion,Yamaha,Citywide,2022,2033795,71255
VEH_000467,Voiture,CAF,Z900,2018,61959930,13705
VEH_000508,Train,Boeing,R 1250 GS,2021,-1806473,88970
VEH_000508,Moto,Yamaha,K,2025,26596041,78077
VEH_000621,Moto,BMW,T-Roc,2023,-1155529,126337
VEH_000030,Bus,Iveco,Talent,2025,-2351316,113609
VEH_000078,Avion,Yamaha,Stralis,2022,3486426,38846
VEH_000740,Avion,Kawasaki,Talent,2025,3122346,160399
VEH_000146,Avion,Dacia,Monster,2017,94487449,128947
VEH_000748,Avion,Siemens,MT-07,2023,781500,46802
VEH_000522,Avion,Renault,Land Cruiser,2019,21413277,34486
VEH_000248,Moto,Boeing,A350,2025,90211144,53937
VEH_000932,Camion,Siemens,Citywide,2014,148950880,114490
VEH_000312,Train,Audi,Corolla,2022,173016952,274426
VEH_000520,Moto,Boeing,Kadjar,2018,3646166,-2724
VEH_000940,Train,Bombardier,787 Dreamliner,2016,-603912,128265
VEH_000542,Avion,MAN,Panigale,2023,-1400747,-15219
VEH_000133,Train,Airbus,Stralis,2018,2367259,74203
VEH_000213,Train,Bombardier,Lion's City,2011,3390324,48318
VEH_000699,Train,Boeing,CRJ1000,2016,3985847,181300
VEH_000627,Bus,MAN,V-Strom,2012,-2737556,-3224
VEH_000269,Avion,CAF,V-Strom,2022,-1719078,42455
VEH_000347,Bus,Honda,V-Strom,2024,-1892393,78144
VEH_000096,Avion,Scania,9900,2023,-1985005,178754
VEH_000364,Moto,Ducati,V-Strom,2016,-914807,66182
VEH_000741,Camion,BMW,Coradia,2023,2034545,96894
VEH_000907,Moto,Ducati,Duster,2020,1913977,89773
VEH_000835,Camion,BMW,FMX,2019,2985119,250692
VEH_000473,Moto,Kawasaki,Ninja 650,2018,4136982,29839
VEH_000182,Train,Alstom,Urbanway,2017,17963753,103520
VEH_000555,Camion,Audi,Interlink,2022,3091608,3680
VEH_000743,Avion,Mercedes,Versys,2024,-3054349,3842
VEH_000344,Moto,MAN,K,2014,29667314,74121
VEH_000815,Voiture,Suzuki,208,2018,1037096,80974
VEH_000843,Moto,Kawasaki,A350,2020,32398170,131738
VEH_000820,Voiture,Scania,Polo,2022,11047968,183450
VEH_000931,Voiture,MAN,i4,2020,-2619070,16182
VEH_000872,Avion,Alstom,A3,2023,-3831677,-25359
VEH_000613,Avion,Airbus,Coradia,2021,-1641152,91607
VEH_000398,Avion,Scania,AGV,2022,-297157,149848
VEH_000595,Camion,Iveco,Vectron,2016,142347606,49463
VEH_000298,Avion,Peugeot,Série 5,2019,57751487,94963
VEH_000700,Bus,Siemens,Coradia,2019,-4303547,18016
VEH_000078,Avion,MAN,Corolla,2023,10420348,103253
VEH_000778,Train,Boeing,308,2025,919337,283554
VEH_000381,Avion,Mercedes,A350,2020,150943324,149776
VEH_000993,Train,Bombardier,737,2023,-520594,197393
VEH_000036,Bus,Airbus,Ninja 650,2014,1286868,33358
VEH_000781,Train,Boeing,777,2022,2429792,111810
VEH_000700,Moto,Kawasaki,E190,2021,23524977,82798
VEH_000257,Camion,Toyota,Corolla,2022,2299796,182065
VEH_000491,Bus,Siemens,Citywide,2018,-823169,129684
VEH_000384,Bus,Iveco,S Series,2017,971555,16460
VEH_000587,Avion,Alstom,PCX,2025,-465672,38424
VEH_000922,Train,Bombardier,787 Dreamliner,2022,67366820,316124
VEH_000523,Avion,Scania,X3,2024,-3157017,30864
VEH_000193,Camion,Volkswagen,e-tron,2022,-1540098,20851
VEH_000100,Train,CAF,Ninja 650,2025,-2853377,-23054
VEH_000583,Voiture,Iveco,5008,2021,-3424809,34487
VEH_000091,Train,Siemens,CRJ1000,2021,14004840,23935
VEH_000496,Bus,MAN,Zefiro,2021,26702957,256672
VEH_000695,Bus,Suzuki,TGV,2019,5358529,137875
VEH_000894,Avion,Bombardier,YZF-R6,2025,-1956602,50209
VEH_000690,Camion,Toyota,Desiro,2025,-519427,121610
VEH_000504,Moto,CAF,Daily,2021,5036294,126199
VEH_000694,Moto,Bombardier,E195,2012,2947086,41325
VEH_000033,Camion,Renault,A4,2017,66386053,123419
VEH_000266,Camion,Honda,Crossway,2022,3208554,112810
VEH_000693,Bus,Siemens,CBR 600,2022,5746668,51076
VEH_000475,Moto,CAF,YZF-R6,2015,997241,8663
VEH_000319,Bus,Boeing,Sandero,2024,372830,143896
VEH_000487,Moto,Ducati,Multistrada,2017,13099518,-4798
VEH_000059,Avion,Airbus,Multistrada,2013,-54961,115514
VEH_000488,Train,Ducati,TGL,2017,11209365,38070
VEH_000022,Voiture,Mercedes,TGX,2025,-4033435,82580
VEH_000672,Moto,Kawasaki,9700,2018,42280059,44990
VEH_000204,Camion,Volvo,Monster,2021,39697560,185567
VEH_000665,Avion,Audi,Crossway,2022,527576,114678
VEH_000360,Moto,Peugeot,C,2025,-2222485,73706
VEH_000681,Moto,Alstom,Lion's City,2017,-709415,103764
VEH_000872,Bus,Boeing,X5,2021,188081415,46656
VEH_000667,Camion,Bombardier,9900,2021,25076892,50430
VEH_000980,Moto,Volvo,A380,2024,-2282056,36967
VEH_000072,Moto,Audi,TMAX,2025,882673,127534
VEH_000118,Bus,Volkswagen,Velaro,2022,2631857,99725
VEH_000608,Moto,Alstom,Citywide,2023,-3487885,62014
VEH_000758,Train,Volvo,308,2014,32916609,161695
VEH_000376,Train,Kawasaki,787 Dreamliner,2013,1312442,60646
VEH_000580,Train,Bombardier,Monster,2025,-6095900,5972
VEH_000886,Camion,Renault,Civity,2024,-2341648,123977
VEH_000282,Voiture,Airbus,X3,2024,18752762,111153
VEH_000491,Camion,Kawasaki,TGS,2021,2054182,279110
VEH_000821,Voiture,Bombardier,Monster,2019,1734975,24627
VEH_000760,Avion,Mercedes,CBR 600,2016,235030943,121621
VEH_000309,Train,Airbus,FH,2018,1782567,59664
VEH_000153,Moto,CAF,Zefiro,2019,2919856,17224
VEH_000985,Bus,Alstom,Axor,2025,-1079173,24452
VEH_000256,Train,Alstom,GSX-R,2014,39743099,23847
VEH_000719,Avion,Suzuki,Vectron,2015,1604422,98199
VEH_000977,Bus,Iveco,Talent,2024,-2179635,117822
VEH_000818,Moto,BMW,TGS,2017,-4465629,13688
VEH_000568,Voiture,Bombardier,FM,2023,-2907274,17677
VEH_000563,Avion,Embraer,Q5,2018,-1229053,8963
