id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000341,Virement,-203.39489568502893,USD,-8.833691599395735,En attente,Pékin,Afrique du Sud
id_transaction_00000997,Virement,531.1952814321711,GBP,4.084478598674603,En attente,Washington DC,Royaume-Uni
id_transaction_00000106,Prélèvement,2118.4544186894414,EUR,0.30232020798731885,Complétée,Paris,Allemagne
id_transaction_00000784,Dépôt,2998.044498030874,GBP,-5.727915918024068,En attente,Washington DC,USA
id_transaction_00000998,Dépôt,1025.1767998259847,MAD,-1.5012925223681046,Complétée,Pékin,USA
id_transaction_00000035,Retrait,4504.052047447383,JPY,4.320506694975333,Complétée,Francfort,UE
id_transaction_00000505,Carte,860.5882666297437,MAD,-3.113160453864764,Complétée,Paris,Royaume-Uni
id_transaction_00000256,Carte,-1228.0985590440678,GBP,-0.3987524228666217,Complétée,Tokyo,Maroc
id_transaction_00000908,Virement International,-282.03139139330824,MAD,2.0194040014961225,En attente,Paris,France
id_transaction_00000947,Carte,2055.106983677661,CNY,20.365215991629253,Complétée,Pékin,Chine
id_transaction_00000736,Carte,1177.4262409970374,USD,-0.5866999970678846,En cours,Tokyo,Maroc
id_transaction_00000206,Virement,1011.3493527639581,ZAR,11.518256487076055,En attente,Casablanca,Japon
id_transaction_00000784,Retrait,825.2338259185233,GBP,6.676854649760603,En attente,Casablanca,Royaume-Uni
id_transaction_00000204,Carte,304.19922160141596,GBP,-0.28537464411926017,Complétée,Tokyo,Maroc
id_transaction_00000723,Virement,-619.1838144640082,GBP,2.3124526996724954,Complétée,New York,Maroc
id_transaction_00000470,Carte,-1031.0059454155748,EUR,-15.366866726358722,Complétée,Londres,France
id_transaction_00000431,Prélèvement,-667.9481224470106,JPY,5.847300211171622,En attente,Tokyo,USA
id_transaction_00000497,Retrait,1283.86090996627,JPY,2.3337758276990357,En cours,Washington DC,USA
id_transaction_00000574,Dépôt,1384.227756932391,CNY,-0.47680225681360167,Complétée,Tokyo,Maroc
id_transaction_00000117,Prélèvement,-194.52824965340733,CNY,-15.607002208109314,Complétée,Casablanca,UE
id_transaction_00000551,Carte,-51.311198549983146,EUR,3.8809474275204443,En attente,Londres,Maroc
id_transaction_00000316,Virement,-175.57488987792112,CNY,-13.88923418441486,Complétée,Paris,Royaume-Uni
id_transaction_00000334,Virement International,1829.4234895538943,USD,3.9476358185901006,Complétée,Paris,Allemagne
id_transaction_00000117,Prélèvement,3871.0974667619857,JPY,9.942135386201318,Complétée,Johannesburg,USA
id_transaction_00000781,Virement International,1276.826726824494,JPY,-3.4220436566048145,En attente,Johannesburg,Maroc
id_transaction_00000161,Retrait,2.800534833401116,MAD,-6.596047935954339,En attente,Casablanca,USA
id_transaction_00000104,Dépôt,930.3962458417956,USD,15.488478212562061,Complétée,New York,Maroc
id_transaction_00000736,Prélèvement,205.97411257390527,EUR,0.39903543068456315,Complétée,Paris,France
id_transaction_00000986,Carte,-106.67725816218285,GBP,-5.440758714836934,Complétée,Londres,Royaume-Uni
id_transaction_00000412,Retrait,124.59327742703215,CNY,-0.15114075781842562,Rejetée,Pékin,Maroc
id_transaction_00000434,Retrait,-484.8546612855371,USD,-3.8738089541950727,En attente,New York,Allemagne
id_transaction_00000377,Prélèvement,1755.9114485618634,USD,20.126407380278955,Complétée,Francfort,USA
id_transaction_00000771,Prélèvement,994.7178300777646,EUR,2.8545837342057023,Complétée,Paris,France
id_transaction_00000700,Carte,592.3043748907894,ZAR,23.626360780832787,Complétée,Casablanca,France
id_transaction_00000638,Dépôt,296.06174970770246,JPY,-3.3530955020201487,En cours,Casablanca,Royaume-Uni
id_transaction_00000915,Retrait,334.09994841295605,ZAR,7.313753444071583,Complétée,Casablanca,Japon
id_transaction_00000547,Carte,6560.288699977558,EUR,-0.864032947585744,En cours,Washington DC,Royaume-Uni
id_transaction_00000645,Virement International,551.6978132625793,MAD,-3.9704820858373226,Complétée,Tokyo,Maroc
id_transaction_00000401,Carte,-14800.869785047558,MAD,-7.422866581239686,Complétée,Casablanca,Maroc
id_transaction_00000724,Retrait,-168.80966512388102,EUR,-9.170799861013421,Complétée,New York,UE
id_transaction_00000588,Dépôt,4160.794056033762,CNY,10.91252311248446,En attente,Paris,Royaume-Uni
id_transaction_00000531,Retrait,-130.33460258949754,JPY,1.1187195633676055,Complétée,Francfort,Japon
id_transaction_00000929,Carte,-798.9698771441684,USD,-5.603663123680762,Complétée,Washington DC,Royaume-Uni
id_transaction_00000971,Carte,968.4727095681022,CNY,-4.240266707159528,En attente,Pékin,France
id_transaction_00000070,Dépôt,1378.3528665073559,JPY,3.634668906618621,En cours,Pékin,UE
id_transaction_00000097,Retrait,4974.620636378693,CNY,82.10040963695798,Complétée,New York,France
id_transaction_00000285,Virement,277.2902407189156,EUR,2.3899754034602947,En cours,New York,Allemagne
id_transaction_00000795,Retrait,-3.9087149884762766,GBP,-14.201952683999274,Complétée,Londres,Royaume-Uni
id_transaction_00000254,Prélèvement,294.8308528203057,JPY,-10.901417682496866,Complétée,Rabat,France
id_transaction_00000317,Carte,482.85995733560935,USD,2.859501623006202,En cours,Washington DC,USA
id_transaction_00000273,Virement International,795.4351101304837,EUR,11.981154367628328,Complétée,Johannesburg,USA
id_transaction_00000310,Retrait,781.7573683562355,EUR,8.7499478434575,Complétée,Casablanca,USA
id_transaction_00000540,Retrait,1501.1724742638357,USD,1.5357908077947866,Complétée,Pékin,Japon
id_transaction_00000199,Retrait,-502.3770602433708,USD,-4.925291612016662,Complétée,New York,USA
id_transaction_00000465,Virement,-223.142278841235,GBP,3.1630565491595566,Complétée,Francfort,Japon
id_transaction_00000533,Prélèvement,182.17251463019767,USD,-80.71793239267276,En attente,New York,Afrique du Sud
id_transaction_00000810,Prélèvement,1173.0348798252546,USD,15.370754542582759,En attente,Johannesburg,USA
id_transaction_00000657,Retrait,-223.62360132153276,USD,-0.04346332071509451,Complétée,Paris,Royaume-Uni
id_transaction_00000934,Carte,-1266.2779531608453,JPY,-28.129648311875073,En attente,Londres,USA
id_transaction_00000353,Dépôt,1336.539205079956,USD,-2.714712496936629,En attente,New York,Maroc
id_transaction_00000951,Dépôt,747.5333038511578,JPY,9.615631565022268,Complétée,Paris,USA
id_transaction_00000322,Carte,15864.321146042535,USD,-8.198261983337655,Rejetée,Pékin,Afrique du Sud
id_transaction_00000427,Dépôt,791.2076478956142,GBP,9.477732750432995,Complétée,Johannesburg,Japon
id_transaction_00000927,Virement,1062.7550504399899,CNY,8.626142016031515,Complétée,Washington DC,UE
id_transaction_00000874,Carte,-222.119633088902,JPY,-15.827920116751063,En cours,Londres,USA
id_transaction_00000807,Retrait,-558.3296953376321,USD,-10.763160592856156,Complétée,Francfort,USA
id_transaction_00000805,Prélèvement,926.3608248506737,ZAR,14.499162038631166,En cours,Francfort,Royaume-Uni
id_transaction_00000861,Virement,1053.0282640261728,CNY,4.928290724470184,Complétée,New York,USA
id_transaction_00000816,Carte,6159.642298611476,USD,10.742013250870343,Complétée,New York,Japon
id_transaction_00000341,Prélèvement,-5.87774742235365,EUR,57.79056970336588,Complétée,Johannesburg,Japon
id_transaction_00000336,Prélèvement,-388.78038709086775,JPY,-4.178401875829626,Complétée,Paris,Maroc
id_transaction_00000273,Carte,1856.3042181808505,ZAR,-4.663617536124675,Complétée,Rabat,USA
id_transaction_00000497,Retrait,476.4597406238202,GBP,3.8678815372616193,Complétée,Casablanca,UE
id_transaction_00000418,Retrait,1265.5932624648708,JPY,12.762973666452815,Rejetée,Paris,Japon
id_transaction_00000063,Virement,-1262.4221087328647,GBP,-15.37533103708449,Complétée,Londres,USA
id_transaction_00000976,Carte,8754.434735232264,CNY,-8.128517105212023,En cours,Tokyo,Royaume-Uni
id_transaction_00000434,Dépôt,792.055052625886,USD,0.3705132290020261,Complétée,Pékin,Allemagne
id_transaction_00000122,Retrait,37673.29649086997,USD,-14.796903733336485,Complétée,New York,USA
id_transaction_00000707,Virement International,19001.70012805816,USD,14.663535625727892,Complétée,Londres,Maroc
id_transaction_00000995,Prélèvement,-1302.6464846728022,MAD,-10.545290277029594,En attente,Washington DC,USA
id_transaction_00000394,Prélèvement,-692.4444714937539,USD,-11.776790364054143,En attente,Francfort,Maroc
id_transaction_00000261,Virement International,94.67947624942155,USD,-7.617002552889317,Complétée,Casablanca,USA
id_transaction_00000573,Prélèvement,1407.1992342448657,GBP,-6.236565272103232,En attente,New York,France
id_transaction_00000574,Carte,522.0429058237681,MAD,-4.129040092168997,Complétée,Casablanca,Allemagne
id_transaction_00000839,Prélèvement,-1041.17062147851,ZAR,-8.798910357618741,Complétée,Francfort,Royaume-Uni
id_transaction_00000246,Prélèvement,-497.34086475625884,MAD,-9.87288066265505,Complétée,Paris,Royaume-Uni
id_transaction_00000039,Virement,-549.510804357315,GBP,-4.24850653225866,Complétée,Paris,Maroc
id_transaction_00000514,Dépôt,678.7533511076012,JPY,7.241776988405272,En attente,New York,USA
id_transaction_00000540,Virement,-332.9445793446472,CNY,-0.8754641766046252,Complétée,Rabat,Maroc
id_transaction_00000472,Dépôt,94030.22854243999,MAD,-1.2117947558728916,Complétée,Johannesburg,Afrique du Sud
id_transaction_00000393,Prélèvement,1677.240423365694,JPY,10.81611906294378,Complétée,Paris,Afrique du Sud
id_transaction_00000568,Virement International,428.11802208804227,JPY,12.255509877089327,Complétée,New York,Japon
id_transaction_00000113,Prélèvement,63.72878397021384,EUR,-6.677174435784036,Complétée,Washington DC,Maroc
id_transaction_00000942,Carte,4965.995368619168,ZAR,-7.628587614692523,Complétée,Tokyo,USA
id_transaction_00000977,Carte,-28.149150980912907,JPY,3.097343392801599,En cours,Casablanca,Japon
id_transaction_00000804,Virement International,1121.8005521524624,GBP,-2.044320246697887,Complétée,Tokyo,Maroc
id_transaction_00000357,Retrait,-136.0162130447618,JPY,2.0406329257329134,Complétée,Francfort,Allemagne
id_transaction_00000501,Virement,464.72784267101355,JPY,-0.13362536701690964,En attente,Casablanca,Royaume-Uni
