id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000041,Train,CAF,A350,2015,470489,126972
VEH_000988,Avion,Scania,Panigale,2023,254941,12950
VEH_000290,Moto,Renault,Panigale,2017,3690107,96016
VEH_000517,Moto,MAN,Panigale,2023,-3684777,33121
VEH_000407,Camion,CAF,S Series,2019,2554288,147937
VEH_000508,Voiture,CAF,Citaro,2026,-3266853,3790
VEH_000128,Voiture,Alstom,Duster,2024,-2595510,137986
VEH_000643,Train,Alstom,A320,2014,-255285,26889
VEH_000115,Avion,Alstom,747,2016,79775202,28277
VEH_000184,Camion,Volvo,Interlink,2021,302444,94889
VEH_000623,Avion,Honda,Ninja 650,2013,186423646,99514
VEH_000464,Avion,Mercedes,Coradia,2024,826876,100646
VEH_000923,Moto,Mercedes,S Series,2024,4231909,23461
VEH_000833,Moto,Renault,Burgman,2017,122711,155245
VEH_000122,Train,Alstom,A350,2020,413038,68193
VEH_000398,Camion,Ducati,TGS,2014,34105476,118082
VEH_000908,Avion,Renault,Zefiro,2019,520541,223326
VEH_000395,Moto,Suzuki,208,2021,161873479,50616
VEH_000267,Moto,MAN,Lion's City,2018,-132754,12945
VEH_000795,Train,Scania,787 Dreamliner,2025,-4417580,188003
VEH_000569,Camion,BMW,Talent,2026,-4016896,110174
VEH_000668,Moto,Airbus,A350,2025,2324703,224715
VEH_000595,Camion,Scania,Série 5,2023,58706610,4180
VEH_000670,Bus,Audi,9700,2018,-578758,190505
VEH_000349,Avion,Peugeot,Logan,2017,7005432,27183
VEH_000359,Avion,Kawasaki,Megane,2022,15210125,162021
VEH_000271,Voiture,Boeing,A320,2016,226183282,44422
VEH_000584,Avion,Audi,MT-07,2015,19775909,125396
VEH_000983,Avion,Toyota,CRJ1000,2015,-2161043,81889
VEH_000425,Train,BMW,T-Roc,2024,-768148,40037
VEH_000854,Avion,Volkswagen,Lion's City,2021,-4087313,99625
VEH_000878,Avion,Volvo,Tiguan,2020,2481398,31286
VEH_000255,Voiture,MAN,Sprinter,2024,23586843,61222
VEH_000812,Bus,Alstom,C,2023,1190898,134196
VEH_000046,Avion,Volvo,Evadys,2026,2116667,120702
VEH_000573,Camion,Kawasaki,Civity,2023,748673,113739
VEH_000983,Avion,Audi,CRJ1000,2022,4348153,42588
VEH_000779,Moto,Bombardier,Burgman,2023,-967687,83099
VEH_000779,Voiture,CAF,Desiro,2013,-57371,43991
VEH_000359,Moto,Mercedes,Panigale,2022,591103,9597
VEH_000520,Train,Siemens,Urbos,2019,-1627721,121652
VEH_000736,Voiture,Embraer,A3,2023,3089854,23768
VEH_000505,Bus,Honda,Urbanway,2026,-240319,1554
VEH_000140,Avion,Boeing,737,2023,-2539728,68753
VEH_000461,Voiture,Mercedes,Z900,2024,5312841,285205
VEH_000741,Voiture,Ducati,Urbos,2023,342782,8998
VEH_000900,Camion,CAF,TMAX,2024,2196901,145896
VEH_000095,Voiture,Embraer,V-Strom,2017,7661694,186363
VEH_000702,Voiture,Honda,Q5,2017,1727925,44195
VEH_000714,Voiture,Iveco,Sprinter,2019,-1451249,8039
VEH_000495,Train,Boeing,i4,2019,165498070,176455
VEH_000949,Moto,Mercedes,Touring,2022,683279,29615
VEH_000856,Train,Boeing,PCX,2022,2116542,84073
VEH_000424,Moto,Siemens,R 1250 GS,2023,24185742,137362
VEH_000188,Train,Embraer,S Series,2024,-3252279,38019
VEH_000595,Train,Toyota,Polo,2023,-373100,15218
VEH_000354,Camion,Embraer,Monster,2017,1912861,35302
VEH_000661,Voiture,Peugeot,Polo,2024,3857272,38135
VEH_000310,Train,BMW,Duster,2018,-1773428,52627
VEH_000756,Train,Siemens,Coradia,2024,35762774,129037
VEH_000038,Train,Toyota,FH,2019,-3452900,22682
VEH_000769,Bus,Iveco,GLA,2020,2266278,94676
VEH_000703,Avion,Bombardier,Coradia,2025,5123712,36003
VEH_000683,Avion,MAN,A3,2013,603471,69769
VEH_000332,Voiture,Peugeot,Vectron,2023,-648412,22475
VEH_000821,Bus,Scania,FM,2023,244102722,22069
VEH_000245,Train,Boeing,E190,2022,20206614,142391
VEH_000801,Train,Alstom,Civity,2013,3098156,124150
VEH_000770,Voiture,Renault,P Series,2023,-499509,93031
VEH_000234,Voiture,BMW,Atego,2024,-3121684,32055
VEH_000483,Bus,Embraer,Land Cruiser,2023,1179633,25925
VEH_000386,Moto,Honda,Sprinter,2016,-3210874,363
VEH_000015,Avion,Peugeot,GLE,2020,-3748375,201480
VEH_000776,Bus,Embraer,Urbos,2025,-1326829,34179
VEH_000295,Bus,Yamaha,E190,2021,377686,95471
VEH_000282,Avion,BMW,777,2023,-2616071,57758
VEH_000796,Voiture,Airbus,e-tron,2022,-2448597,12688
VEH_000082,Moto,Audi,TGX,2021,-262374,-3392
VEH_000125,Bus,Kawasaki,Daily,2023,-75101,32258
VEH_000554,Bus,Volvo,Civity,2024,-2467564,58349
VEH_000524,Train,BMW,747,2025,417577,27449
VEH_000202,Avion,CAF,A330,2017,10420467,83432
VEH_000694,Avion,Bombardier,CBR 600,2024,20863703,60088
VEH_000417,Voiture,Iveco,AGV,2020,3167548,114430
VEH_000246,Train,CAF,Logan,2024,-1783246,129468
VEH_000306,Camion,Audi,CB 500,2023,-2831797,37915
VEH_000343,Bus,Honda,Sprinter,2018,-2441435,165120
VEH_000093,Train,Siemens,Versys,2016,17363575,34790
VEH_000202,Moto,Embraer,Corolla,2017,-3498032,-2881
VEH_000639,Camion,Dacia,Daily,2017,2314065,144142
VEH_000091,Avion,Honda,AGV,2020,15308564,40808
VEH_000881,Avion,Audi,Velaro,2015,157454287,41836
VEH_000015,Train,Airbus,Polo,2025,153949,30322
