nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Azote,(C2H4)n,8.795736428554463,Inorganique,75.68867847841638
Acide Chlorhydrique,C7H8,141.61163430555044,Glucide,-1.7028026979366944
Cholestérol,CH3COOH,25.56875036696475,Stéroïde,53.082490154011474
Aspirine,NaOH,46.84426017080792,Gaz,9.759236641855981
PVC,H2SO4,50.538692110352,Acide Fort,699.6118075632475
Acide Sulfurique,C27H46O,38.77593449207163,Base Forte,21.19026983847683
Cholestérol,C6H8O6,20.162124493057767,Médicament,8.212284517260086
Caféine,CH4,81.39525765675356,Gaz,-13.254766031911952
Méthane,CH3COOH,57.910637253678345,Cétone,25.269095224113684
Éthanol,(C2H3Cl)n,45.20591252384704,Inorganique,103.17493182018922
Vitamine C,CH4,17.26051245679103,Hydrocarbure,15.949272046178006
Acétone,CO2,45.390909947957006,Inorganique,89.95934769808692
Acide Chlorhydrique,C2H5OH,18.196352989220173,Vitamine,4.598385064523185
Hydroxyde de Sodium,C13H18O2,26.21238815679522,Base Forte,103.84978984176085
Eau,C27H46O,14.773852978774343,Acide Fort,16.053834054145774
Oxygène,C9H8O4,185.24276630759192,Médicament,702.1016971129818
Éthanol,C2H5OH,175.94487385851477,Acide Carboxylique,19.928773348830504
Acide Acétique,HCl,367.25396353596955,Hydrocarbure,11.604111120106797
Dioxyde de Carbone,CH3COOH,168.93721193499061,Inorganique,87.89105321095631
Acétone,C9H8O4,201.76431442457522,Alcool,258.8971174674044
Caféine,H2SO4,26.557499706240712,Hydrocarbure Aromatique,75.9635642434903
Toluène,C2H5OH,-7.303020367132262,Gaz,63.09579363930941
Azote,C6H6,11.78231139184603,Gaz,31.972873008827627
Toluène,H2SO4,10.310973618060533,Médicament,13.769933164599603
Glucose,C3H6O,54.56282547622392,Acide Carboxylique,26.662230030890584
Benzène,CO2,1.3413256099884165,Hydrocarbure Aromatique,25.123171095302514
Dioxyde de Carbone,C6H12O6,25.10778286738782,Gaz,18.429491006716788
Hydroxyde de Sodium,C27H46O,175.45661423560978,Acide Fort,5.163600546702948
Cholestérol,C6H6,47.05191817829093,Alcaloïde,-0.935679326625543
Azote,C6H12O6,72.65021665112297,Alcool,21.13704159620115
Acétone,NaOH,173.48802907115459,Polymère,56.29554997701754
Acide Sulfurique,(C3H6)n,162.3954985705921,Gaz,69.97196940849979
Paracétamol,C6H6,103.08623981696695,Hydrocarbure Aromatique,-20.757004524666865
Paracétamol,C3H6O,188.3768597452671,Polymère,61.16821238691201
Benzène,C3H6O,124.43709250745272,Alcaloïde,127.74768156836944
Méthane,C8H10N4O2,23.958207012464626,Polymère,-13.515273245413901
Paracétamol,NH3,35.28666698848055,Hydrocarbure Aromatique,5.613140268057389
Méthane,(C2H4)n,29.613656357647766,Glucide,56.40315140854432
Benzène,C2H5OH,55.79548904368927,Base Forte,599.7494613803317
Acide Chlorhydrique,C6H8O6,23.234658775876134,Acide Carboxylique,33.2188048882919
