id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000259,Avion,Bombardier,V-Strom,2014,6403588,107417
VEH_000796,Voiture,Airbus,TMAX,2020,1420937,102245
VEH_000391,Moto,Mercedes,737,2019,-1326368,50621
VEH_000774,Moto,Scania,F 850 GS,2023,54651390,216697
VEH_000744,Moto,Boeing,Eurocargo,2022,6966332,30674
VEH_000930,Moto,BMW,Ninja 650,2024,1944751,53040
VEH_000427,Avion,Suzuki,Versys,2018,1716491,37617
VEH_000931,Bus,Iveco,Vectron,2019,-2586126,51895
VEH_000341,Bus,Renault,7900,2023,-2525967,7735
VEH_000087,Bus,Suzuki,Polo,2018,-430828,115405
VEH_000057,Train,CAF,GSX-R,2013,-559998,55045
VEH_000466,Train,Siemens,208,2019,-4071192,242531
VEH_000268,Voiture,Audi,V-Strom,2018,1460227,33106
VEH_000299,Moto,Volvo,Talent,2020,-1650237,-9738
VEH_000617,Moto,Ducati,Série 3,2024,39765670,20242
VEH_000468,Camion,Ducati,Z900,2022,168288071,209919
VEH_000215,Voiture,Boeing,S Series,2021,596817,24890
VEH_000724,Train,Airbus,Multistrada,2012,268393173,177421
VEH_000339,Bus,Dacia,Duster,2023,-1274211,131082
VEH_000263,Voiture,Siemens,Coradia,2020,-122633,110027
VEH_000773,Train,Yamaha,Tourismo,2018,61609741,119287
VEH_000609,Voiture,Honda,E195,2022,795106,11261
VEH_000143,Train,Embraer,Civity,2016,54373930,52132
VEH_000839,Avion,Peugeot,Touring,2018,198413623,152329
VEH_000376,Moto,Volvo,V-Strom,2022,-1736165,40762
VEH_000027,Bus,Boeing,Panigale,2016,1845456,54484
VEH_000514,Train,Toyota,5008,2013,-295377,111815
VEH_000201,Voiture,Ducati,CBR 600,2020,-4769166,263509
VEH_000480,Moto,Peugeot,Yaris,2025,63143258,180464
VEH_000720,Avion,Alstom,Kadjar,2014,3124320,169088
VEH_000291,Moto,Iveco,Captur,2025,-3305070,186434
VEH_000794,Bus,Mercedes,9700,2025,1353287,14063
VEH_000612,Moto,Renault,Lion's City,2020,-1045448,122943
VEH_000904,Moto,Embraer,CRJ900,2024,2612974,18361
VEH_000087,Train,Volkswagen,GLA,2019,185127787,161381
VEH_000486,Voiture,Scania,Megane,2016,2989939,196630
VEH_000090,Train,Siemens,Sprinter,2011,-2424332,163010
VEH_000911,Train,Boeing,F 850 GS,2022,-1140144,122860
VEH_000993,Moto,MAN,A350,2025,-2218823,34237
VEH_000018,Camion,Peugeot,P Series,2020,144192711,142475
VEH_000849,Moto,Renault,Evadys,2019,4116533,136716
VEH_000896,Camion,BMW,Ninja 650,2017,1251479,162653
VEH_000378,Voiture,Mercedes,P Series,2016,-4764615,100696
VEH_000857,Voiture,Bombardier,PCX,2024,226946345,58480
VEH_000311,Bus,Siemens,Land Cruiser,2017,-1270297,50769
VEH_000240,Moto,CAF,Crossway,2024,6253,111243
VEH_000143,Moto,Alstom,A350,2024,46794195,51472
VEH_000441,Train,Boeing,X3,2019,-864624,212012
VEH_000331,Bus,Yamaha,Civity,2011,83551283,162888
VEH_000113,Voiture,Mercedes,7900,2022,-919930,117210
VEH_000324,Avion,Boeing,Passat,2020,63479496,141033
VEH_000030,Camion,Airbus,Série 3,2018,76353603,38118
VEH_000676,Bus,Iveco,Citaro,2016,168987354,31849
VEH_000260,Avion,Embraer,777,2023,11225430,117319
VEH_000256,Voiture,Boeing,Q5,2018,397896,25716
VEH_000943,Camion,Iveco,Sprinter,2020,87079618,36152
VEH_000987,Avion,CAF,Sandero,2023,10245090,166739
VEH_000831,Train,Boeing,TGL,2020,-2085088,-3056
VEH_000523,Voiture,Renault,R 1250 GS,2018,-2368688,705
VEH_000774,Bus,Volvo,787 Dreamliner,2019,-602490,145412
VEH_000799,Bus,Honda,R Series,2024,2750921,183051
VEH_000161,Voiture,MAN,Classe C,2022,655750,20870
VEH_000679,Moto,BMW,E175,2019,1147360,65179
VEH_000579,Voiture,Alstom,TGS,2026,2278318,119727
VEH_000729,Moto,Siemens,Panigale,2021,-2869330,15532
VEH_000965,Avion,Volvo,Sprinter,2021,1349842,65294
VEH_000471,Avion,Bombardier,Urbanway,2016,75872930,111271
VEH_000983,Bus,Kawasaki,Q5,2025,-566294,262002
VEH_000524,Train,CAF,E195,2022,537487,72982
VEH_000099,Camion,Iveco,V-Strom,2023,2403721,22124
VEH_000486,Voiture,Iveco,CBR 600,2026,-2521895,57277
VEH_000067,Voiture,MAN,R Series,2024,-4436998,42194
VEH_000605,Bus,CAF,V-Strom,2018,-3042934,26243
VEH_000761,Avion,Yamaha,FH,2022,300726495,135790
VEH_000670,Bus,Peugeot,A4,2018,64161187,113245
VEH_000903,Moto,Bombardier,Duster,2019,23158557,219287
VEH_000901,Voiture,Peugeot,Evadys,2024,-3049229,40298
VEH_000260,Camion,Suzuki,Yaris,2012,-1311163,90187
VEH_000300,Moto,Bombardier,Velaro,2018,2559340,137941
VEH_000026,Voiture,Audi,Talent,2013,100606054,95805
VEH_000210,Train,Yamaha,Q3,2018,19788861,100345
VEH_000742,Voiture,Alstom,CRJ900,2024,1343631,62474
VEH_000698,Moto,Mercedes,Q3,2025,-5146201,21308
VEH_000104,Train,Yamaha,TGL,2017,-2835337,89034
VEH_000377,Moto,Suzuki,V-Strom,2026,-51426,248998
VEH_000589,Moto,Yamaha,Velaro,2020,-3188871,280547
VEH_000988,Voiture,BMW,Spring,2023,-136196,46627
VEH_000163,Camion,Volvo,FM,2024,-1576779,45498
VEH_000014,Camion,Boeing,9700,2023,4825515,44817
VEH_000729,Moto,Ducati,Touring,2020,142127591,194198
VEH_000102,Train,Embraer,e-tron,2020,1263548,214831
VEH_000475,Moto,BMW,GLE,2024,-114382,179832
VEH_000521,Moto,Airbus,E190,2025,-1479674,82180
VEH_000555,Moto,Mercedes,TGS,2024,15321282,33144
VEH_000500,Camion,Ducati,Versys,2022,-2354936,178669
VEH_000048,Avion,Siemens,Velaro,2014,32614548,86208
VEH_000078,Train,MAN,Citywide,2023,-2316203,36954
VEH_000413,Train,Bombardier,Multistrada,2020,4117959,122178
VEH_000600,Camion,Iveco,A3,2020,-1557580,24288
VEH_000648,Train,Dacia,Logan,2023,-3106937,22211
VEH_000506,Voiture,Boeing,Burgman,2022,59520664,39816
VEH_000170,Camion,Volvo,Citywide,2022,629203,-1162
VEH_000800,Train,Bombardier,FH,2017,-1274172,174196
VEH_000139,Moto,Yamaha,Golf,2011,2211489,161453
VEH_000780,Avion,Bombardier,Panigale,2026,2187426,140369
VEH_000368,Train,Kawasaki,A330,2019,1783201,55626
VEH_000275,Moto,Scania,5008,2018,21518078,18090
VEH_000508,Voiture,Peugeot,Burgman,2019,90030087,115186
VEH_000973,Train,Alstom,A350,2024,-2167954,182636
VEH_000353,Avion,Boeing,CRJ900,2021,11853358,158594
VEH_000314,Train,CAF,Classe A,2018,-1081493,126404
VEH_000919,Bus,Kawasaki,Eurocargo,2024,-1411861,159907
VEH_000342,Train,Kawasaki,Eurocargo,2023,-2460973,35570
VEH_000729,Avion,Volvo,787 Dreamliner,2019,1140927,-28339
VEH_000499,Voiture,Bombardier,Classe C,2023,-1541720,72209
VEH_000137,Train,Dacia,Logan,2023,-2827027,26218
