id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000282,Train,Dacia,X3,2024,-6617784,60849
VEH_000378,Voiture,Kawasaki,A3,2024,-3828746,34983
VEH_000055,Train,Scania,Urbanway,2021,-1429123,156234
VEH_000190,Train,Toyota,K,2024,-3029079,76938
VEH_000243,Camion,Volvo,Lion's Coach,2025,3714180,87251
VEH_000382,Train,Alstom,Zefiro,2013,-2686101,56889
VEH_000020,Avion,Peugeot,V-Strom,2017,-3359453,150409
VEH_000253,Camion,Renault,Lion's Coach,2022,2174422,33443
VEH_000826,Avion,Alstom,A380,2025,3935569,140140
VEH_000092,Moto,Yamaha,Classe C,2023,1208302,39866
VEH_000516,Train,BMW,747,2020,15755306,15035
VEH_000952,Camion,Volkswagen,Lion's Coach,2023,47148164,94584
VEH_000192,Moto,Scania,Interlink,2021,665672,138973
VEH_000662,Bus,MAN,Land Cruiser,2021,211402296,105532
VEH_000713,Avion,Audi,A320,2022,-3357754,-1461
VEH_000568,Avion,Audi,747,2020,1856970,28879
VEH_000938,Avion,Mercedes,7900,2024,-2753395,33000
VEH_000681,Camion,BMW,GSX-R,2016,-3956061,131942
VEH_000771,Camion,Audi,Panigale,2020,-4293585,103637
VEH_000942,Camion,Bombardier,Coradia,2018,4243364,47033
VEH_000472,Camion,BMW,TGX,2022,2294009,110927
VEH_000041,Train,Iveco,A4,2017,235039316,228441
VEH_000412,Train,Airbus,787 Dreamliner,2023,114117527,60322
VEH_000393,Avion,Volvo,747,2024,-1442344,46652
VEH_000171,Avion,Bombardier,Talent,2019,147312950,137299
VEH_000993,Moto,Dacia,F 850 GS,2012,1571788,78006
VEH_000183,Train,Toyota,MT-07,2023,-1723132,81608
VEH_000979,Bus,Dacia,Crossway,2017,2216579,27856
VEH_000637,Bus,MAN,Civity,2023,99695629,59776
VEH_000962,Bus,Kawasaki,Eurocargo,2016,-3154693,22261
VEH_000607,Bus,Airbus,308,2020,3247361,21369
VEH_000601,Avion,Embraer,S 1000 RR,2018,-2800188,169354
VEH_000320,Avion,Airbus,Desiro,2025,1013021,59647
VEH_000111,Moto,Airbus,MT-07,2024,2491012,63438
VEH_000003,Avion,Boeing,737,2021,83601473,-11365
VEH_000928,Moto,Peugeot,TGV,2022,-122054,98718
VEH_000428,Avion,Suzuki,Urbos,2022,82955924,201793
VEH_000252,Moto,Renault,Q5,2024,-221146,25755
VEH_000655,Train,Renault,Talent,2011,209434492,202780
VEH_000149,Train,Audi,S Series,2023,60053190,114259
VEH_000890,Camion,MAN,Q5,2016,1049175,47716
VEH_000050,Camion,Honda,Desiro,2018,-1907790,-11631
VEH_000091,Camion,Iveco,787 Dreamliner,2018,2525472,197459
VEH_000645,Moto,Alstom,Kadjar,2021,-2685095,39800
VEH_000866,Avion,Volkswagen,A320,2022,-470466,100228
VEH_000312,Bus,Volvo,Ninja 650,2023,-2440018,71415
VEH_000893,Bus,Kawasaki,Z900,2016,9830537,41325
VEH_000214,Camion,Boeing,Megane,2014,1587235,24843
VEH_000438,Moto,Alstom,Velaro,2018,-1305323,79112
VEH_000424,Avion,Boeing,CRJ1000,2026,-1324019,120869
VEH_000010,Moto,Yamaha,Talent,2018,155079716,39622
VEH_000215,Avion,Scania,Vectron,2022,17767646,30557
VEH_000106,Bus,Mercedes,Citywide,2025,-5096916,6806
VEH_000138,Train,Bombardier,Talent,2020,2908076,20573
VEH_000228,Train,Airbus,E175,2023,-800419,25421
VEH_000167,Train,Airbus,Eurocargo,2020,1242193,216580
VEH_000839,Train,MAN,Coradia,2022,2704247,46178
VEH_000861,Camion,Ducati,Ninja 650,2021,2021290,40803
VEH_000437,Camion,Alstom,747,2023,64507204,68936
VEH_000050,Camion,CAF,A330,2021,2091791,12291
VEH_000188,Camion,Audi,Lion's Coach,2015,1581739,25991
VEH_000541,Train,Renault,Classe A,2024,1246106,56185
VEH_000088,Avion,Suzuki,S 1000 RR,2020,-201526,83937
VEH_000970,Moto,Mercedes,A3,2022,-1922443,3216
VEH_000466,Moto,Ducati,V-Strom,2022,1510366,75365
VEH_000977,Bus,Iveco,C,2016,1848674,35985
VEH_000493,Voiture,BMW,Coradia,2017,1214222,22892
VEH_000374,Train,Embraer,Classe A,2022,75995587,43011
VEH_000957,Train,Embraer,737,2023,-2479077,59340
VEH_000750,Voiture,Siemens,Talent,2013,1504435,214103
VEH_000049,Voiture,MAN,AGV,2024,-4175448,18393
VEH_000538,Bus,Peugeot,R1,2015,-7379729,44908
VEH_000898,Moto,Ducati,Talent,2023,5917777,126473
VEH_000709,Avion,Audi,Corolla,2018,222418004,140177
VEH_000865,Camion,BMW,Axor,2024,1795542,-11996
VEH_000543,Camion,Iveco,R Series,2024,3442076,41601
