id,valeur,categorie
7150,62.59606658438276,D
182,64.24591080244952,D
6384,79.11022228742341,D
5664,30.428403189352082,B
7113,96.77821261770978,A
6692,1.238068912580892,D
1629,78.3582364204752,C
9314,79.49619398547757,D
2747,54.133028377723505,A
8947,40.97291313571624,A
7968,2.9778266275719334,B
5061,48.951285824449705,C
9057,48.21594084207749,A
1322,94.4078100742993,D
4235,49.60993736191319,C
1949,94.81054389143402,C
1836,73.37270182264383,C
8845,59.23492619193678,B
4616,20.4023996779966,B
1206,78.16608073684867,A
7171,70.26950368000004,B
460,84.1556483772715,D
2620,71.42870841756229,D
6942,19.82933010069079,A
9622,57.55982900125854,C
2603,2.5969313206490763,B
6376,66.37022134933157,A
9561,71.52123441370657,B
581,73.5512537247812,B
2970,60.79732037834971,A
3942,41.991304634676254,C
4375,72.86902271683657,D
932,15.708239937592595,A
6787,49.61205842718144,D
3182,20.21184898016196,C
9573,24.704269036389846,C
3396,54.40701300702687,B
9663,0.5987674672802257,B
8248,60.7451813283808,B
2291,94.62426276490518,C
614,74.05562861329464,D
8718,3.4760714681579152,B
1205,9.051574263223605,C
9689,42.917057432715154,C
4676,13.845004778350168,C
7822,75.8882727318285,B
797,35.92689141105134,B
9783,10.573034648685375,D
7909,10.65804109024323,D
4287,81.72783093440538,D
3416,91.82106654797037,A
5053,1.6067096345349197,B
4019,56.71289506322352,A
6934,53.52015942066115,C
6873,69.67592356383302,A
701,95.20174725562042,D
7863,93.84495627891745,C
6306,38.455850014260015,A
142,30.879102489565714,A
4443,7.350087177755549,C
2148,2.6809932834269357,B
5800,8.482307432705284,D
6128,36.67426037277466,C
1348,97.55363309184062,A
758,34.88119240562104,B
5361,34.06043843899608,B
5527,44.466494783629265,D
8471,15.012162061952383,C
3055,99.5429241498674,C
1322,10.06207190122309,C
8894,27.94891796581942,D
845,18.717992331793955,C
3290,63.05581025049617,B
9569,90.49669011212626,C
3868,83.27506677973483,C
6812,17.858097741453637,A
7649,83.74252362382822,A
3561,14.249385589889318,C
7137,7.006310417743256,D
6427,34.22912667363055,B
5881,49.657911821958166,A
2309,69.42560019635084,D
7134,74.21495608923647,A
624,41.18061518860061,A
8359,77.17904528527517,D
8004,45.05160981977846,B
1987,28.176577618930786,C
9912,84.2673799618175,A
3790,32.1931623215715,B
