id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000120,Virement International,2204.274526203709,GBP,21.320235973083566,Complétée,Tokyo,Chine
id_transaction_00000891,Retrait,1455.171531776936,ZAR,6.134310659385763,Complétée,Pékin,Royaume-Uni
id_transaction_00000610,Retrait,26077.956290561837,GBP,3.6092286220044496,Complétée,Londres,Allemagne
id_transaction_00000138,Carte,-377.762073957358,MAD,-7.639518260807363,Complétée,Washington DC,USA
id_transaction_00000908,Virement International,1524.5416817668552,JPY,15.249626507988793,Complétée,Francfort,Royaume-Uni
id_transaction_00000797,Carte,373.75511522902127,MAD,-9.977810656252025,Complétée,Rabat,Chine
id_transaction_00000125,Dépôt,1155.7402516148934,USD,8.881223872367926,Rejetée,Pékin,Chine
id_transaction_00000665,Prélèvement,282.142930558782,MAD,-9.069056761580306,Complétée,Francfort,Royaume-Uni
id_transaction_00000387,Carte,732.9508275578875,JPY,-32.91532520214629,En attente,Johannesburg,USA
id_transaction_00000502,Prélèvement,95.70970919864521,USD,-7.809860760369479,Complétée,Tokyo,Maroc
id_transaction_00000610,Prélèvement,738.9008351031587,CNY,-2.750553531348303,Complétée,New York,UE
id_transaction_00000360,Carte,13112.484058809248,USD,143.1987486358727,En attente,Pékin,USA
id_transaction_00000886,Retrait,-435.1845348982422,JPY,3.4256543733834732,Complétée,New York,Japon
id_transaction_00000080,Retrait,1068.2481809888227,GBP,4.652930009211453,Complétée,Casablanca,Chine
id_transaction_00000128,Retrait,8062.448235012796,ZAR,-1.599837202705639,Rejetée,Washington DC,USA
id_transaction_00000385,Carte,729.4122131223504,CNY,6.190801552850562,Complétée,New York,Royaume-Uni
id_transaction_00000331,Dépôt,-192.01851331050625,EUR,-9.879486953953212,Complétée,Paris,Japon
id_transaction_00000225,Carte,-404.83690864127675,USD,5.790548440855557,En cours,Francfort,Maroc
id_transaction_00000128,Carte,79854.8700864557,JPY,4.719806118870125,Complétée,Pékin,Maroc
id_transaction_00000639,Carte,1887.4296227127238,MAD,9.410262793613015,Rejetée,Pékin,Chine
id_transaction_00000207,Carte,524.9679492597354,JPY,15.447236996011412,En attente,New York,Royaume-Uni
id_transaction_00000322,Virement International,4431.529951325987,EUR,-7.849857284293868,Rejetée,Londres,Royaume-Uni
id_transaction_00000414,Carte,60.66134994566164,GBP,2.7230862675634877,Complétée,Washington DC,Royaume-Uni
id_transaction_00000687,Prélèvement,508.4385924377952,USD,6.008034801076293,Complétée,Tokyo,Maroc
