id,valeur,categorie
8954,55.63680441947352,A
3459,45.03239934276423,D
6281,28.446573351701577,A
712,84.48061263568157,C
4271,40.22456352534035,D
4332,64.50847135068597,D
336,81.22632797100431,D
9015,24.462685937606388,B
9107,48.5183457682559,C
9869,95.59637965126595,C
646,6.465272932524857,C
8536,56.80487548717284,C
6885,2.850905949501592,B
7845,33.05458083555657,C
7902,2.639622006301079,D
160,12.063727770100641,A
6246,91.33348755872397,D
990,56.11751408655968,C
9833,2.5362440029027877,D
550,14.154004253533326,C
3777,34.43216139669173,A
4542,38.58824129557061,A
9601,52.72948585471482,B
6849,76.72486294165248,A
1869,27.045729395371964,B
2041,55.60477567145347,A
6205,46.80952828116075,A
4290,10.066878320968907,B
5436,41.265207632292366,C
2899,52.40856972143756,D
2738,36.21018384167631,B
5378,44.16013713021819,A
4995,91.24123766678716,C
4300,86.24891712666083,B
1081,46.01022423418401,D
3053,27.372360251371685,C
8244,85.12475682777014,C
990,29.185024811816508,D
1049,75.37577786348012,C
5828,93.87886899994493,B
7424,36.082729544804295,C
9795,15.702079279077697,C
2254,60.869036962516766,A
7391,79.89822947489853,D
6543,89.19949568308235,B
5753,20.135824884976817,B
4742,94.69641388988768,A
3091,29.57635501150874,B
2631,36.18868237899544,D
3774,84.71443660966933,D
8415,65.87873294778605,A
5702,24.389119848382236,C
7026,66.72150330064068,C
6325,5.828012295120333,A
5990,93.80277435716009,B
954,26.020774702672668,A
7542,50.990907083197555,B
9090,50.22359303067733,B
5518,20.78739158408346,B
7278,25.838185492667854,C
6276,64.05777990125519,D
7601,71.75542700198521,A
654,76.0460847401448,A
3553,9.456692944853485,A
1775,83.99635038296722,B
4341,90.72843687835672,D
3625,36.45170438450015,D
5591,72.96228051280758,B
6693,94.13897203559954,D
9742,86.67272139287002,D
1177,49.329048811469356,D
5890,0.6560775313265377,C
5972,38.46396537365544,B
6355,7.611794715380404,D
9484,55.00502089642426,A
2131,88.33762322577947,A
5581,15.045889949755963,A
3038,44.66630544367516,A
800,60.21180756137762,D
2811,67.15548169688226,D
8162,2.582534396285807,A
2538,29.89069928392617,A
4728,60.99527066255259,D
2814,3.204629278250415,D
9607,35.52893553672219,C
2647,13.202205368373043,A
4071,21.6565123828542,B
1408,35.27528958288519,D
4620,13.075214259059653,B
4817,34.45222245329567,C
7014,15.370541682598727,B
7787,80.02464446453335,A
3380,72.8501615546353,D
3319,4.85798507554035,B
7871,29.97581532990242,B
7602,80.34539705922076,D
594,25.550126818574846,A
7795,40.37653552730773,D
4275,67.29119008264972,A
1019,79.63243951800672,A
5034,51.63663634109512,A
9750,42.26606760342151,A
27,51.85533238844614,C
5823,56.58205465975282,B
5201,51.06798594557039,A
4734,26.747314556350332,C
8723,96.04137300324787,C
7504,0.9597444782932674,A
7649,74.72316560024775,D
88,15.286767104184495,A
8512,8.30305398583695,B
2125,96.12602179555266,A
3882,57.82257214764628,A
2613,79.64919942761763,D
6503,20.334658917448913,C
8928,2.7012641254012815,C
8339,11.201516531230283,C
8401,64.01863436871163,A
1610,65.94813128229093,A
1299,39.95282394629746,B
6613,5.553015063311029,A
1702,99.86451476483879,B
7945,97.67501468276983,C
7033,19.56031713752402,B
7161,47.99428550461048,B
9014,5.096309421504586,B
3976,46.79907568497641,B
3942,50.634887131507035,D
7152,43.70461134489035,B
9406,73.44169420907704,D
3684,79.55677648533651,D
4190,4.292405203846372,C
7718,42.30165998265258,D
4600,67.8327470913597,D
5656,54.63917369623279,B
4557,14.242152436722543,A
8948,31.714363192240246,D
3773,25.851095712764195,D
602,71.45456726490981,D
6723,72.60966227105767,B
3543,22.910964722900097,D
4790,46.239724279742944,C
4778,24.966258756871362,C
4705,30.08895753517188,C
1880,37.94396700750018,C
1664,49.43876154446362,A
3974,36.16799109260612,D
7468,43.07203947966652,B
7097,13.972017633318845,B
1788,13.69343564993889,B
6390,17.43557645849624,B
263,55.300056119471265,A
7293,16.01025688896902,B
3276,14.347894155319619,D
1211,76.49358607932002,C
9785,0.4770143395416482,A
1624,89.77609978218389,C
3252,84.94471112498614,D
2295,50.92693273823406,A
6446,64.0291045785262,B
9259,13.103877433959276,B
5865,2.8582871388360798,D
9366,54.294980223933095,A
1850,81.76998589704031,A
2201,70.07156320144414,B
2814,21.42285677836352,A
7841,28.870750242596188,B
3121,44.80993347508843,C
5211,41.75813219765961,B
5865,4.576256106450427,C
8715,22.786538937073296,C
515,14.701987909430414,A
7123,26.817710969226095,D
5128,33.675862254350385,A
3126,28.078361189474656,B
1338,65.46796514756396,C
273,72.98699176720919,B
1203,90.38954677457643,C
9470,24.224416539034532,C
2672,18.42225706524615,A
8037,88.41942309097132,B
2351,13.246756956036654,B
3315,6.092711828944541,C
8572,15.712704220976404,A
7968,56.56025893202495,D
6317,51.32638590258763,C
7203,46.20172960886516,B
3569,1.1705309642145778,D
8,25.27504804228995,C
9479,69.54008195147935,A
4766,66.53414520274829,D
6271,24.218479682601313,C
2812,19.21622063724603,D
6365,73.37252060591257,B
628,59.153401444785125,B
4994,3.5831283930204183,D
1355,17.36252821991757,D
7245,67.88590532354971,C
2134,91.82753611416797,C
3604,98.43360545351186,A
9965,43.98097338973417,A
3969,70.35878326145694,A
7661,81.62156268940247,B
6692,93.91332953708226,A
6421,95.1553425656988,B
8302,58.13548809731536,D
8512,89.43963252992766,D
4939,46.036336231668116,A
3614,77.0124981042163,D
4835,22.492949238800396,B
1416,25.473611182415667,C
5835,49.63892864398719,B
7879,69.40140801703619,C
4344,79.88434902552152,C
2969,1.995818108718883,A
3237,48.81924101071681,C
3965,16.534831258071836,D
1605,69.45954522813196,A
8732,49.3573156829311,A
7844,69.95327723982419,D
4042,47.508213454050306,D
24,32.837632718591024,A
9926,8.678588467228309,D
3203,91.76776363563346,C
856,50.799268101455475,D
8998,19.048508196548873,C
6418,68.3835704558329,D
1591,15.170132087904875,A
5174,60.44343798462577,C
7707,35.03733649625542,D
4203,39.2938689322076,B
3578,93.72397941729706,D
2374,63.794244036318226,D
9524,36.71567320530785,A
2127,19.287238636059058,C
3104,75.94639298237513,A
9140,76.95405623472372,D
5143,53.91425455238458,A
3803,19.6913974693385,D
5815,17.463938925946643,D
890,82.21841228209267,D
2114,7.634163597963106,B
7993,39.88571133325173,A
4081,18.369299552088524,A
9471,93.6295171786628,D
2658,52.58440178108157,C
5900,42.76438527280505,D
3510,45.9273486924779,B
2741,9.699809479985543,C
4020,78.45928018443138,A
822,56.55512584834358,C
7555,28.259175287928073,B
6006,67.83622184893672,A
5803,26.889530119763407,B
6090,73.77750539960621,C
6285,34.85221723368737,B
2803,51.256955707848526,B
5041,25.404881678165037,B
7465,9.998010966791925,C
5308,93.62476976333602,B
4469,31.01756099826607,C
4341,57.5314802769329,D
5489,12.172873932168182,B
8750,60.280741638195046,C
7977,64.97772812219561,C
5855,34.10711965552202,C
1282,68.40312078883957,C
3127,74.30375790932261,B
3242,47.15938738605118,B
75,19.92827215331394,C
6735,31.980530421393595,A
2908,67.43610402315872,D
1757,69.87738210262914,D
7712,61.72545352015328,A
6591,68.42809218218491,D
3768,6.014800550246823,D
6396,15.561501348776885,A
9268,34.4640523372878,D
8539,98.08828083018274,A
9442,71.5653502120556,A
35,47.99995408137888,C
8327,18.814310186292026,B
8091,84.94459422724174,B
5202,58.65323662739995,A
5191,90.33531219422277,A
782,26.728711500741518,A
9575,19.430801456756885,D
5888,45.94169211332311,C
3582,66.50830443997774,C
3145,54.21848921094213,D
430,13.76896302313304,D
2258,22.77826740638227,A
2293,52.805536775777895,D
