id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_000710,Barrage Bin El Ouidane,Solaire,Maroc,Azilal,50.5034511293249,-1.7964214685320532,-559,-400.24320964806066,125016.14460843243,2026,Maintenance
id_001383,Palo Verde Nuclear,Thermique,Inde,Tonopah,35.00465384499664,95.80765084961625,2251,-173.3403299390352,87907.1751476595,2022,Construction
id_001086,Topaz Solar Farm,Thermique,Suède,Yorkshire,41.233748255828814,-2.9656415329701815,-77,2540.4079096846704,4909799.898734668,2019,Opérationnelle
id_001013,Parc Solaire Bhadla,Thermique,Pologne,Tonopah,29.63691111202315,93.12859175700235,-286,-637.3783800621525,5666532.855871031,1990,Démantèlement
id_001783,Palo Verde Nuclear,Thermique,Égypte,Pierrelatte,26.231227186755866,116.3732852773377,50,251.43795479085088,96858.68140875785,1982,Opérationnelle
id_001388,Centrale Thermique Jorf Lasfar,Solaire,Maroc,El Jadida,32.57782289804636,3.604914797205487,-662,-420.2319222687138,154915.91797267,2017,Construction
id_001608,Parc Éolien London Array,Thermique,Pologne,Zhongwei,25.582317936436734,-62.64992780531763,-833,-526.368208330513,172719.76969054755,2026,Construction
id_000658,Parc Solaire Benban,Solaire,Afrique du Sud,Yongshan,24.943946564576688,-109.11147070800256,14081,879.0262317792387,-2653.94761014737,2020,Construction
id_001274,Barrage Bin El Ouidane,Hydraulique,France,Coulee Dam,-29.314410846511926,102.84930264532738,7249,3003.7506451428917,864231.1248955885,1986,Planification
id_001875,Barrage d'Itaipu,Thermique,USA,Tehachapi,31.840327427732916,140.51918818558562,2487,-68.43078880181133,146032.17626489367,1988,Maintenance
id_000094,Zaporizhzhia Nuclear Power Plant,Thermique,Maroc,Baie-Comeau,36.3698969662962,0.8796394173336738,12737,8137.273544715783,3585523.784456516,1988,Construction
id_001533,Parc Éolien Hornsea One,Éolien,Maroc,Werneuchen,5.8917670104844095,-7.2331481002793545,-1006,-636.404764432089,92385.03183838584,2024,Opérationnelle
id_001380,Barrage de Xiluodu,Solaire,Maroc,Jiuquan,44.697232616199095,-8.279446262346076,-23,9337.229801281916,77147.96753742686,2018,Démantèlement
id_001814,Barrage d'Assouan,Hydraulique,Brésil,Kimberley,22.468319198989356,97.26876289055039,804,6247.765907331542,75371.63877187093,1988,Maintenance
id_001228,Zaporizhzhia Nuclear Power Plant,Thermique,Égypte,Tonopah,38.039357642479295,111.7213121411894,4400,660.9908679428975,4096196.476201032,1982,Construction
id_001701,Parc Solaire Noor,Éolien,Maroc,Azilal,30.5793367051818,97.15121759236754,-577,4403.325245296592,91739.01544356288,2017,Planification
id_000434,Palo Verde Nuclear,Thermique,Afrique du Sud,Piteå,31.711114351734157,-125.43471597599648,1076,-629.3455274916255,66757.31524360155,1990,Construction
id_000406,Centrale Solaire Jasper,Solaire,Afrique du Sud,Thompsons,36.95361269717904,4.454287171474825,-169,176.05137828775753,133308.66283584753,2020,Opérationnelle
id_000749,Centrale Solaire Weesow-Willmersdorf,Nucléaire,USA,Azilal,49.29676625517046,-143.79785665082812,-725,-752.8592151168273,262967.93154354434,1995,Opérationnelle
id_001632,Enel Green Power Delfina,Éolien,USA,Usagre,29.164273801317922,26.56014133458801,-578,-168.43140923332908,98166.10559415554,2016,Opérationnelle
id_001757,Grand Ethiopian Renaissance Dam,Hydraulique,Canada,Hérémence,45.4775578163401,112.16505477725411,13935,470.03125854559516,2186.883974659875,2019,Construction
id_000367,Grand Ethiopian Renaissance Dam,Éolien,Allemagne,Thames Estuary,50.48379531133749,8.976201572122436,146,9095.957020854861,90893.56412472433,2015,Opérationnelle
id_000557,Kashiwazaki-Kariwa,Nucléaire,Japon,Tonopah,50.84019002233673,116.75910019793305,1614,-1052.3134478284608,9160.983080629761,1983,Maintenance
id_000014,Gansu Wind Farm,Nucléaire,Égypte,Guba,49.21856476154091,-1.082850702338787,4157,-226.13364259645596,65154.07210977224,1992,Maintenance
id_001903,Villanueva Solar Park,Éolien,Allemagne,Kimberley,1.2566366289582618,14.01829489814431,-8,581.7488787057118,2465811.321685228,2016,Opérationnelle
id_001140,Medupi Power Station,Solaire,Espagne,Azilal,38.27839365313446,-5.898659875117408,-567,1310.0811748978058,188179.28974037728,2017,Opérationnelle
id_001879,Zaporizhzhia Nuclear Power Plant,Nucléaire,USA,San Luis Obispo,29.894618065183465,111.74759612045474,2363,-177.88633997012334,176146.30449391736,1989,Opérationnelle
id_000661,Centrale Solaire Cestas,Éolien,France,Werneuchen,29.613217307102683,1.5441955908992244,-443,1602.162122580675,208803.60857623286,2022,Opérationnelle
id_000893,Zaporizhzhia Nuclear Power Plant,Thermique,Maroc,Gravelines,25.446019902869164,102.05877370666704,430,-929.0933110352921,160644.1225017727,1987,Construction
id_001391,Parc Solaire Núñez de Balboa,Solaire,Royaume-Uni,Usagre,39.327707142024295,-9.727075239680957,-703,58.547848629146756,3913312.687027314,2021,Maintenance
id_001867,Medupi Power Station,Nucléaire,France,Enerhodar,23.3280173771794,-6.645389956358564,2233,-457.4272088166663,-20790.960848073722,1985,Maintenance
id_000208,Vindhyachal Thermal Power Station,Thermique,Japon,Longjing,21.91464640445985,-2.470354414737736,3484,-564.1521089000655,207425.58164065843,1988,Planification
id_001254,Parc Solaire Tengger Desert,Solaire,Maroc,Piteå,42.385568641868886,-11.365793006725712,-123,1811.4904589340495,2745105.5482992963,2014,Opérationnelle
id_001512,Barrage d'Assouan,Éolien,Brésil,Loiyangalani,23.62328787791241,-0.7197367761742608,5847,1429.5100073829417,46425.06880379186,1971,Démantèlement
id_000478,Centrale Solaire Weesow-Willmersdorf,Éolien,Kenya,Cestas,48.04304116928983,-0.09146725577013282,-106,431.13052024766057,3820980.4570877114,2024,Opérationnelle
id_000876,Centrale Solaire Weesow-Willmersdorf,Éolien,Mexique,El Jadida,47.5411276668813,6.881574883725658,14048,726.9870199739471,116184.11526389534,2014,Planification
id_000634,Kashiwazaki-Kariwa,Thermique,USA,Vindhyanagar,47.23858832747836,102.7765925453731,2525,2197.447293134644,107930.45704464959,1988,Planification
id_001520,W.A. Parish Generating Station,Éolien,Maroc,Piteå,54.64042378338954,8.183114963939193,-752,-364.42556845888294,60386.956724076335,2022,Opérationnelle
id_001081,Parc Solaire Benban,Solaire,Afrique du Sud,Yorkshire,31.064564607413832,102.29674312980013,86,931.0741980097848,7515.6885055517705,2020,Démantèlement
id_000021,Barrage d'Assouan,Éolien,Éthiopie,Thompsons,48.9488896806657,-4.9346325516724585,5438,624.4623578143926,-26987.78026812937,2021,Maintenance
id_001519,Grande Dixence,Thermique,Égypte,Longjing,38.625159209016864,35.161391692404635,3261,364.6431264388026,-22492.864101978834,1975,Planification
id_000124,Taichung Power Plant,Solaire,Espagne,Courseulles-sur-Mer,39.232898924275275,-6.282512804223997,-529,-154.63862855051093,4729522.643812007,2021,Démantèlement
id_001822,Barrage d'Itaipu,Thermique,USA,Yongshan,31.364570837062683,-127.30085991283147,2055,-330.4115338780348,5645147.777940355,1991,Maintenance
id_000215,Centrale Solaire Weesow-Willmersdorf,Solaire,Royaume-Uni,Werneuchen,65.41094578962488,31.397395097256194,-143,9854.71355747681,146427.22903163126,2025,Opérationnelle
id_001672,Barrage de Xiluodu,Hydraulique,Chine,Bełchatów,32.549026120945136,108.79809075632173,178,98.46905122793453,110093.85602995215,1984,Construction
id_000596,Kashiwazaki-Kariwa,Nucléaire,Ukraine,Tonopah,31.90179109861906,114.31829118788919,4859,-37.815144835711635,149396.94099875866,1991,Opérationnelle
id_000232,Grand Ethiopian Renaissance Dam,Solaire,Suède,Assouan,22.663986331612985,-123.46028044018891,2839,-649.4126752585689,64095.574734403635,2025,Opérationnelle
id_001022,Enel Green Power Delfina,Nucléaire,Inde,Baie-Comeau,22.23897125936339,101.4296006394711,3661,-35.41421481433099,144150.7187187104,1989,Démantèlement
id_000266,Alta Wind Energy Center,Éolien,Royaume-Uni,Longjing,26.984287643056057,-0.17745991363817826,3169,5481.365247785404,-27340.32256403187,1984,Planification
id_000753,Parc Éolien Courseulles,Nucléaire,Kenya,Werneuchen,51.98633351635085,11.404852301011347,1376,24208.79723779957,133911.73895951122,1961,Planification
id_000218,Parc Éolien Markbygden,Solaire,Suède,Tanger,10.966379473613255,34.61387223029028,1895,-298.0644716811764,76890.3931259404,2018,Planification
id_000416,Kashiwazaki-Kariwa,Nucléaire,Chine,Lephalale,50.21397703162816,37.36945504316636,88,590.8041851436724,111452.54384432983,1985,Planification
id_001589,Barrage Bin El Ouidane,Solaire,Chine,Assouan,49.490753009696675,112.20034287930643,12351,226.0543582571554,70117.56861244435,2023,Planification
id_001021,Medupi Power Station,Hydraulique,Égypte,Jiuquan,27.847981446506918,131.2903091720453,12855,1892.5290239370097,41585.863644000085,1988,Construction
id_000365,Topaz Solar Farm,Éolien,Maroc,Courseulles-sur-Mer,32.025328507066696,-1.0054461468690636,-249,296.64935493818484,4462879.633899534,2020,Opérationnelle
id_001303,Topaz Solar Farm,Éolien,USA,El Jadida,32.08030666627159,-2.727313466590367,-554,-423.4495861392427,4452123.168943199,2024,Démantèlement
id_000577,Barrage de Xiluodu,Éolien,Maroc,Kimberley,0.4608117701827714,95.99084166125937,638,-696.1207693921315,5424467.135275868,2014,Opérationnelle
id_001053,Centrale Solaire Weesow-Willmersdorf,Thermique,Égypte,Coulee Dam,29.936726121777653,12.144064449979199,679,3935.136466255245,5608847.596080319,2012,Planification
id_000195,W.A. Parish Generating Station,Hydraulique,Canada,Piteå,6.439412144108468,36.51818440489922,408,4733.9822274378585,129845.01751990124,1979,Planification
id_001072,Kori Nuclear Power Plant,Thermique,Éthiopie,Lephalale,35.99831865296302,84.08864531000626,5652,841.1860875543671,153060.71043395408,1993,Maintenance
id_000589,Centrale Solaire Jasper,Nucléaire,Égypte,Jiuquan,36.894895618424925,9.69339723284851,3336,4349.769578941331,109485.0542843481,2018,Construction
id_000598,Bełchatów Power Station,Nucléaire,Canada,Thompsons,26.336625068243965,127.4358454468057,3838,-468.17242596308506,132188.16013683187,1984,Planification
id_000340,Parc Éolien Tanger I,Solaire,Suède,Yorkshire,49.541579062667076,-5.855692740148911,-239,8691.95258189164,126280.9882674356,2020,Construction
id_000660,Barrage des Trois Gorges,Éolien,USA,Loiyangalani,36.84888219917593,6.892640967300021,-522,-171.0409826836244,198377.37220000237,2023,Construction
id_000326,Grand Ethiopian Renaissance Dam,Éolien,Maroc,Hérémence,13.86505490189534,11.70704230409682,296,-469.68674224754045,5980647.709509805,2024,Construction
id_001200,Parc Solaire Tengger Desert,Solaire,USA,Werneuchen,51.67698206869085,19.65171785146186,105,500.40724451902247,3339668.8769442155,2023,Construction
id_000672,Parc Solaire Bhadla,Thermique,Canada,Guba,25.008214013263085,-129.92943637801673,2170,508.92354157198406,190199.60876576253,1984,Construction
id_001945,Taichung Power Plant,Solaire,Royaume-Uni,Viesca,51.37201344353646,24.514241153102486,-471,-155.11125827925343,1457962.0807198512,2023,Construction
id_000713,Kashiwazaki-Kariwa,Nucléaire,Corée du Sud,Enerhodar,67.74560786712101,-84.98885737615191,4447,-150.6094742105106,36508.806606102095,1983,Maintenance
id_001633,Parc Solaire Núñez de Balboa,Solaire,Chine,Thames Estuary,43.39838095739722,-7.889732800477806,219,127.8957498784539,150635.55358422943,2020,Construction
id_000298,Centrale Solaire Jasper,Éolien,Royaume-Uni,Cestas,3.1987981939955574,39.313679418694704,266,735.449129241139,62957.62157420627,2024,Opérationnelle
id_000157,Centrale Nucléaire du Tricastin,Thermique,Inde,Baie-Comeau,-26.321479100127632,105.01582772356768,248,-709.9270031454628,113996.3861721332,2017,Opérationnelle
id_001241,Centrale Solaire Weesow-Willmersdorf,Éolien,Kenya,Kimberley,7.762811488301082,1.5544946036526839,-465,1583.4433148977841,9245.295893131319,2019,Démantèlement
id_000169,Grand Ethiopian Renaissance Dam,Éolien,Égypte,Ouarzazate,49.50869740237894,-4.578767535762885,288,-467.2904845500507,23347.9306391942,2026,Maintenance
id_001478,Gansu Wind Farm,Hydraulique,Canada,Baie-Comeau,31.694323702706377,35.09922385003779,1605,10989.910119133321,78375.74517860079,2015,Opérationnelle
id_001763,Parc Solaire Núñez de Balboa,Éolien,Maroc,Kimberley,70.27651224619011,-0.07018592692665271,-398,-179.26991174294608,4576944.6430509295,2021,Construction
id_001254,Enel Green Power Delfina,Éolien,Chine,Piteå,-33.03639645704356,-8.195365248276952,377,-166.92410143470966,3624304.1550382725,2023,Démantèlement
id_001573,Centrale Solaire Jasper,Éolien,USA,Loiyangalani,-2.837391385418823,11.639594321275759,301,1459.7045410365758,5291477.058091343,2022,Opérationnelle
id_000139,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,35.47740699035697,151.095604474759,5445,-461.0954664147598,92618.58950003679,1992,Maintenance
id_001735,Parc Éolien London Array,Éolien,Royaume-Uni,Courseulles-sur-Mer,33.24255812723587,1.694878536197554,13,1722.4784753124222,4360834.293922392,2015,Maintenance
id_000842,Centrale Solaire Cestas,Éolien,Maroc,El Jadida,32.797369971941215,-3.5504396929978306,-443,-409.3510904708139,-14670.998056921366,2019,Maintenance
id_001336,Medupi Power Station,Hydraulique,Brésil,Baie-Comeau,32.960418788923015,1.4872187430673076,13690,1205.7665339229768,29820.73109563488,2018,Maintenance
id_001719,Medupi Power Station,Nucléaire,Espagne,Azilal,45.685265228440926,-7.461043125930763,-829,-431.891508722136,178317.26190606714,2024,Opérationnelle
id_001257,Grande Dixence,Thermique,Inde,Werneuchen,44.4569212658181,35.56046052486041,6956,1672.5833882621394,109843.81069771366,1951,Opérationnelle
id_000858,Topaz Solar Farm,Solaire,Mexique,Tehachapi,59.77362054029375,-10.741412516436155,-513,-373.0532433637127,5857552.45476109,2018,Opérationnelle
id_001931,Grand Ethiopian Renaissance Dam,Éolien,Canada,Kimberley,52.10010249327615,4.921032813051229,-619,1960.180928516938,89845.0917945835,1984,Construction
id_001340,Parc Solaire Noor,Solaire,Afrique du Sud,Ouarzazate,47.3640672263943,6.657817572907963,9,-115.87904348551615,159458.47191925033,1983,Opérationnelle
id_001148,Centrale Solaire Jasper,Solaire,Afrique du Sud,Viesca,7.029716431459738,-128.593748487858,-457,-445.4903879634878,39746.0437142489,2020,Démantèlement
id_000849,Kori Nuclear Power Plant,Hydraulique,Mexique,Vindhyanagar,28.103165721337184,93.180181992957,299,712.8057315317471,114091.63143869683,1971,Démantèlement
id_001359,Centrale Solaire Weesow-Willmersdorf,Éolien,Ukraine,Gravelines,52.86240370659603,10.69162474604191,-858,-967.4152282434165,191501.47584124122,2026,Construction
id_000697,Barrage Bin El Ouidane,Thermique,Ukraine,Tiverton,-1.1808449326422856,4.836086201643905,1624,1378.7896759441558,2620726.516507478,1984,Planification
id_000794,Lake Turkana Wind Power,Éolien,Éthiopie,Hérémence,36.49409890810835,135.61100920554384,-253,529.9832158621207,53322.61611721177,2022,Opérationnelle
id_000169,Centrale Thermique Jorf Lasfar,Éolien,Maroc,Enerhodar,25.228881702155768,37.05135650067078,575,210.78148678351806,31824.97521021533,1984,Démantèlement
id_001111,Barrage d'Assouan,Hydraulique,Afrique du Sud,Assouan,43.543496507144205,-45.3889152125314,6013,1422.0040117949216,3483.423040832953,2017,Planification
id_001297,Kori Nuclear Power Plant,Nucléaire,France,Enerhodar,45.82187822761796,-105.44477955945018,3424,-227.18845999344808,145060.7517963995,1986,Maintenance
id_000171,Barrage Daniel-Johnson,Nucléaire,Inde,Bhadla,43.585709041797195,90.54955481799368,5403,-42.77538054690763,-18031.771517290865,1981,Démantèlement
id_000361,Kashiwazaki-Kariwa,Nucléaire,Canada,Enerhodar,37.87746654081754,-3.7059271024159575,584,-98.28365227804625,5988384.280041628,1987,Opérationnelle
id_000307,Centrale Thermique Jorf Lasfar,Thermique,Ukraine,Enerhodar,28.170140268222205,-67.93994952632674,5304,548.9053220465951,108961.19774467417,1984,Opérationnelle
id_001993,Centrale Solaire Jasper,Thermique,Afrique du Sud,Longjing,-21.922549923980355,10.008560824794646,2527,640.3230848840667,-8036.812312216993,1979,Opérationnelle
id_000075,Medupi Power Station,Thermique,Pologne,Baie-Comeau,33.67966414147933,5.405863455604291,2285,1677.9219613725238,1839009.0285740746,1983,Opérationnelle
id_000712,Parc Solaire Noor,Nucléaire,Égypte,Yichang,34.34322853563535,-99.3848389515797,6973,1991.5452579547984,111500.93140858517,1989,Opérationnelle
id_000014,Barrage Bin El Ouidane,Éolien,Espagne,Usagre,37.649811285228125,-5.462508113286622,-632,1067.4208299530028,4505327.258792906,2021,Maintenance
id_001905,Parc Solaire Benban,Nucléaire,Chine,Bełchatów,35.28602804062727,-47.150799933166404,1055,929.8399492778585,4424598.821576483,1973,Construction
id_001814,Taichung Power Plant,Nucléaire,Égypte,Lephalale,35.14358164638881,125.701612221443,3681,488.5495712214074,46740.29231383302,2013,Construction
id_001725,Barrage Daniel-Johnson,Nucléaire,USA,Yongshan,44.99169138511175,92.54430544311154,5149,-668.243912799099,52899.07819198152,1986,Opérationnelle
id_000776,Kori Nuclear Power Plant,Nucléaire,Canada,Enerhodar,54.86436073295529,153.178319339794,3508,-359.87488610390415,100190.74913029204,1989,Planification
id_000206,Barrage de Xiluodu,Solaire,Maroc,Assouan,14.201206125431225,-1.5953967083624658,-405,-556.9564078790686,-23672.91023974477,1991,Démantèlement
id_000651,Zaporizhzhia Nuclear Power Plant,Nucléaire,Pologne,El Jadida,38.34480842557902,131.4625867757584,257,1865.0138935546365,99782.61301447777,1974,Opérationnelle
id_001306,Parc Solaire Benban,Éolien,Maroc,Assouan,49.41937542725731,4.301583834232723,-268,44.28129156104876,2821382.879129907,2024,Démantèlement
id_000764,Bełchatów Power Station,Thermique,Ukraine,El Jadida,34.33870014726856,115.00016264449042,376,-700.5050203478293,2927742.255177444,1991,Opérationnelle
id_001197,Barrage d'Assouan,Hydraulique,France,Kashiwazaki,25.03942943063663,112.67128036865233,829,1082.7816093660197,2951054.655932066,1984,Construction
id_001155,Grand Coulee Dam,Hydraulique,Brésil,Assouan,21.575103356375823,4.717527687697955,455,-25.562751109206147,1810047.350422297,2023,Maintenance
id_000926,Barrage Bin El Ouidane,Thermique,Inde,Pierrelatte,31.53290252532631,95.01155852954045,2834,780.3167033304301,2538232.6576982746,2014,Démantèlement
id_001130,Barrage de Xiluodu,Hydraulique,Chine,Bełchatów,-18.013277048421237,-40.14567258750675,-29,2532.023957218374,3929213.3603164977,2015,Maintenance
id_001750,Kashiwazaki-Kariwa,Solaire,Mexique,El Jadida,2.8135428913985856,33.75887027912194,2998,14107.179612521339,5324668.008998584,2015,Démantèlement
id_000569,Zaporizhzhia Nuclear Power Plant,Thermique,Chine,Pierrelatte,49.25600316105885,127.61742019197966,3803,-803.3390024325479,127373.73760454587,1989,Maintenance
id_000982,Bruce Nuclear Generating Station,Nucléaire,Afrique du Sud,Hérémence,44.60201139386294,-0.0930189486943731,1278,311.6787100582102,61737.48685256444,1977,Maintenance
id_001066,Barrage des Trois Gorges,Thermique,Chine,Baie-Comeau,45.72297731477601,27.630926136720607,12418,2733.550150444143,111667.82268514336,1972,Maintenance
id_000025,Centrale Nucléaire de Gravelines,Thermique,Égypte,Zhongwei,-4.069334893502958,-110.3448134993627,2400,-143.80552338056077,1327970.2868752144,1986,Maintenance
id_000049,Parc Solaire Bhadla,Éolien,Chine,Courseulles-sur-Mer,49.2559552431679,-105.1070452802118,-390,-442.75111724656995,87745.20858759168,2023,Maintenance
id_001475,Centrale Solaire Jasper,Solaire,Maroc,Usagre,64.524807700786,-7.2079560265954505,-331,2262.0206066860555,177163.0416556248,2026,Démantèlement
id_000167,Centrale Nucléaire de Gravelines,Hydraulique,USA,Ouarzazate,24.362703178192426,115.91321137219276,1154,-439.94675622441514,5397.1477990227795,2014,Opérationnelle
id_001285,Shepherds Flat Wind Farm,Hydraulique,Brésil,Baie-Comeau,47.08717646774048,-111.14866289647516,2982,350.0295473400722,56061.65974116741,1962,Construction
id_000139,Parc Solaire Benban,Hydraulique,Suède,Guba,60.506872313762834,2.496949007630087,13717,2638.4746046800115,3611644.887548023,1986,Maintenance
id_000780,Parc Solaire Núñez de Balboa,Éolien,USA,Usagre,37.888215760585936,-5.447143561087166,-857,-93.89503456373632,6255456.549752878,2024,Opérationnelle
id_001734,Bruce Nuclear Generating Station,Thermique,Canada,Zhongwei,45.83397593144608,-33.70376995285483,20307,3366.3428928854282,3708676.594797047,1966,Opérationnelle
id_000300,Gansu Wind Farm,Thermique,USA,Tiverton,42.334860416470335,133.77629916444434,5171,2289.8851691491227,209902.15548423643,1995,Construction
id_001050,Parc Solaire Tengger Desert,Solaire,Suède,Tanger,46.62340048687883,-5.665268106922034,-227,987.1307550197635,119716.80885395585,2022,Opérationnelle
id_000879,Lake Turkana Wind Power,Nucléaire,Mexique,Kashiwazaki,27.405678012624815,-116.08846575384706,-60,1556.5907323481556,1722544.58089503,2021,Construction
id_001995,Parc Éolien Tanger I,Solaire,Afrique du Sud,Coulee Dam,48.56221337197112,-6.059523362012771,-627,-975.7999551373025,142904.69917787227,2022,Maintenance
id_001258,Centrale Nucléaire de Gravelines,Hydraulique,Afrique du Sud,Pierrelatte,36.07692889480011,0.6998909499861866,-384,-665.9235400861799,24678.316007551824,2022,Construction
id_000189,Alta Wind Energy Center,Thermique,Égypte,Kashiwazaki,28.28498713832278,-111.5768187621052,4108,1752.891814918947,5519590.931151533,1977,Planification
id_001332,Kashiwazaki-Kariwa,Nucléaire,Japon,Tonopah,43.965242545737325,103.87798329740895,6628,19862.265795961386,175439.31893503954,1985,Opérationnelle
id_001084,Parc Éolien Tanger I,Éolien,USA,Arlington,46.735708926488016,-0.18490245517557502,-206,561.8767001336878,5154199.267323556,2026,Construction
id_001335,Parc Solaire Benban,Nucléaire,Inde,Vindhyanagar,31.906178251282743,4.041037040970362,2158,-241.5240358206786,110667.6375694024,2025,Opérationnelle
id_000721,Kori Nuclear Power Plant,Nucléaire,Ukraine,Piteå,24.262415417605308,-105.11962385151091,5320,515.8139505982086,2485088.5413368023,1989,Construction
id_001778,Centrale Solaire Jasper,Solaire,Afrique du Sud,Loiyangalani,-18.451120086137408,21.4135478970461,-609,-632.6092262866266,130786.94291768412,2023,Planification
id_000029,Parc Solaire Benban,Éolien,France,Hérémence,39.22383280471546,-0.028261397968626256,327,5251.067409258571,2331200.8170254175,2016,Démantèlement
id_001975,Lake Turkana Wind Power,Éolien,Maroc,Assouan,35.06815621499128,-1.0588537675257927,-430,-228.86405200944318,16299.334072620535,2021,Construction
id_001288,Centrale Solaire Weesow-Willmersdorf,Éolien,Allemagne,Werneuchen,23.967200353670936,-0.1058887257083716,-386,-233.99668036074627,6760.482001046519,2024,Démantèlement
id_000895,Vindhyachal Thermal Power Station,Nucléaire,USA,Enerhodar,32.837108987625356,124.32118003487443,4941,120.73203010891598,-29207.58723254816,2014,Planification
id_000249,Centrale Solaire Weesow-Willmersdorf,Solaire,Maroc,Yorkshire,3.2583592747899464,-1.0527219378103594,-421,-246.5466228886237,7065395.537115468,2023,Démantèlement
