ville,pays,region,latitude,longitude
Florence,Japon,Kansai,33.89734551089131,131.27637599214884
Rabat,Royaume-Uni,England,45.823257868733855,-6.548412981893982
Los Angeles,Espagne,Washington,31.560427478906256,-129.6684825856827
Valence,France,Hesse,48.57573903662942,6.23765237364872
Paris,Suisse,Bavaria,41.61559412399064,3.1210785548720352
Tétouan,France,Marrakech-Safi,51.78761078363137,-88.18450667212777
Le Caire,Maroc,Catalonia,33.69812906168001,101.07042877588063
Milan,Tunisie,Flanders,31.43000813023057,3.0688020970176138
Montpellier,France,Alberta,44.40369020629101,-81.57690484293597
Madrid,Tunisie,Scotland,45.20804288558419,11.099683543781117
Zurich,Italie,Nouvelle-Aquitaine,31.31668284964572,6.647009730225394
Manchester,Canada,Zurich,51.30091156194907,-78.2726975869957
Melbourne,Maroc,Cairo,35.24106072650394,-10.311284771446129
Boston,Maroc,Tanger-Tétouan-Al Hoceïma,31.627393074811863,-14.366119888871694
Madrid,USA,California,21.540921932206786,138.77154762646006
Toronto,USA,California,37.27943643620873,-83.94726930680318
Lille,Allemagne,Zurich,47.10270616831956,-112.09486872382917
Houston,Royaume-Uni,Kanto,35.859420661832054,5.0294200631236095
Berlin,Italie,Zurich,56.63149252584623,5.653561724382994
Kyoto,USA,Massachusetts,41.08786551921896,6.702315302638518
Le Caire,Égypte,Kansai,39.31412952825296,-72.58427266400008
Madrid,Allemagne,New York,51.72460608509904,137.69146965313664
Anvers,Suisse,Andalusia,51.69402214290831,-3.7480628719378606
Calgary,France,Brussels,44.96049141431703,1.077360825386278
Beijing,Allemagne,Kansai,48.9413234474502,153.41328809041036
Porto,USA,Ontario,37.90742789763198,-81.19531451621748
Florence,Portugal,Lisbon,38.5474954098648,-11.834463780329184
Calgary,Allemagne,Zurich,32.64772673761326,-2.3279442514319717
Boston,Égypte,Fès-Meknès,38.945653066292444,9.0011598613825
Bruxelles,Suisse,Pays de la Loire,56.321553202499295,9.656873224665377
Montpellier,Allemagne,Auvergne-Rhône-Alpes,43.727969247581626,14.902580519409785
Zurich,Canada,Québec,45.41176163712154,-110.72898313735217
Bordeaux,Belgique,Brussels,46.946550477662825,11.612071599723983
Séville,Royaume-Uni,Tuscany,52.88035788407873,7.678365404882317
Strasbourg,Maroc,Lisbon,37.994255156620625,-6.090025787872755
Munich,Maroc,Occitanie,33.52823472267957,-123.47713504803637
Milan,Royaume-Uni,England,56.27305832251575,-0.6966969174739857
Bordeaux,Canada,New York,34.44623217368191,-12.738422088282633
Sydney,Australie,New South Wales,-31.372779806880413,139.0154542459963
Meknès,France,England,54.22267919642344,-6.181548215189556
Sydney,Australie,New South Wales,-36.388440346822115,146.39335385716709
Montpellier,Suisse,Valencia,34.25659294058681,2.4893592680602925
Lyon,Maroc,Kanto,30.346825508943294,-13.364668946362945
Porto,USA,Auvergne-Rhône-Alpes,31.713682743071452,-76.04273246033247
Toronto,Canada,Kanto,37.82401029185425,11.299944236246267
Sydney,France,Kansai,41.755587912587835,9.257923334980632
Bruxelles,Allemagne,Zurich,46.30483332197013,16.105976251938937
Barcelone,Royaume-Uni,England,57.22940477379324,2.3270347557211846
Beijing,Italie,Lombardy,49.885547778589284,15.851718342386096
Boston,Canada,Lisbon,32.59623462140654,-5.154311951356457
Berne,Maroc,Shanghai,33.78632885961761,1.2913991297938714
Valence,Suisse,Provence-Alpes-Côte d'Azur,53.83128224058898,17.275153433784805
Montréal,Italie,Hesse,48.249920594491364,12.024326027463902
Lille,Espagne,Tunis,43.356364491639575,2.952081817997361
Beijing,Japon,Kanto,35.26428260829167,-6.147050327355012
Rome,Canada,Hesse,45.7825824922594,-78.18698321604847
Melbourne,France,England,50.31600046082066,10.099625147488457
Tunis,Maroc,Tanger-Tétouan-Al Hoceïma,39.66373419291057,-18.180480959983296
Genève,Égypte,Lombardy,31.48994928803034,41.51690880417888
Londres,Canada,Shanghai,53.143435248645034,3.5838086632711366
Shanghai,Maroc,Tanger-Tétouan-Al Hoceïma,33.61086007064366,-17.395184164773926
Milan,Portugal,Île-de-France,-45.940107196842675,116.12499396477382
Lille,Maroc,Lazio,55.149382066185524,9.300091882464432
Séville,France,Hauts-de-France,52.183988806853954,10.438596612978731
Tétouan,Maroc,Marrakech-Safi,34.36283935908084,-11.866677368465696
Lille,Portugal,Ontario,41.568456439594506,124.22275115772518
Kyoto,Belgique,Nouvelle-Aquitaine,-12.968681160925769,-102.42869172205039
Seattle,Espagne,Scotland,32.50797970373104,-129.1408957726007
Marseille,France,Provence-Alpes-Côte d'Azur,44.54213801331658,-11.28573498181392
Vancouver,Royaume-Uni,Geneva,48.70538113347993,-102.61351276783898
Manchester,Canada,Scotland,-28.161365302838572,2.2853113467934394
