id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000280,Retrait,-564.7720771219373,EUR,-2.377732512819879,Complétée,Casablanca,Maroc
id_transaction_00000160,Dépôt,-468.211138440996,USD,-2.3759631852581524,Complétée,Pékin,Chine
id_transaction_00000259,Carte,1161.4692820507244,CNY,12.239536822802961,En attente,Londres,France
id_transaction_00000130,Carte,387.81971210799577,CNY,-3.47793155812552,Complétée,Pékin,Royaume-Uni
id_transaction_00000673,Retrait,535.6147945883353,USD,14.372238466631671,Complétée,New York,Maroc
id_transaction_00000513,Retrait,957.5866304375439,USD,16.895425842818753,Rejetée,Londres,Maroc
id_transaction_00000917,Virement,356.0047664890945,JPY,-2.3966724853993586,Complétée,Casablanca,USA
id_transaction_00000572,Virement,141.07673364329327,MAD,-0.4647436706417096,Complétée,Pékin,Japon
id_transaction_00000311,Carte,-607.2948317771078,CNY,-6.406334531583043,En cours,Tokyo,Royaume-Uni
id_transaction_00000709,Retrait,4109.788087653921,EUR,7.388577309499865,Rejetée,Washington DC,Afrique du Sud
id_transaction_00000404,Dépôt,358.4289242833934,USD,-7.488157824879724,Complétée,Washington DC,France
id_transaction_00000027,Virement International,-3869.1277446885542,USD,-14.714192805936644,Complétée,Londres,Maroc
id_transaction_00000732,Dépôt,35.831590047800034,JPY,-8.382453442160884,En attente,Pékin,Japon
id_transaction_00000674,Dépôt,30873.544894714738,MAD,-8.826664397547631,Complétée,Rabat,Royaume-Uni
id_transaction_00000196,Dépôt,-35.62993356415569,EUR,1.328651957197824,Complétée,Tokyo,Maroc
id_transaction_00000442,Retrait,93.14341727075828,EUR,-3.857647993413196,En cours,Tokyo,USA
id_transaction_00000809,Virement,782.2253745317864,JPY,-3.843244835261321,Complétée,Tokyo,Japon
id_transaction_00000314,Dépôt,516.957780658749,GBP,-13.452790030842543,Complétée,Londres,France
id_transaction_00000370,Retrait,5840.734099849401,CNY,9.687150781549505,Rejetée,Pékin,USA
id_transaction_00000518,Retrait,-1021.3613794415322,USD,-11.638465126991061,Complétée,Pékin,France
id_transaction_00000234,Carte,-388.5694165650817,EUR,121.96364930529225,Complétée,Tokyo,Royaume-Uni
id_transaction_00000131,Carte,-959.0003501082207,USD,-12.691879964670488,Complétée,Pékin,Maroc
id_transaction_00000216,Carte,304.2711838413125,MAD,-5.156067847038872,Complétée,Pékin,Maroc
id_transaction_00000917,Carte,12154.379333521752,GBP,-5.845081380440708,En attente,Francfort,Maroc
id_transaction_00000320,Dépôt,42437.55679808621,EUR,6.073587673193579,Rejetée,Johannesburg,Maroc
id_transaction_00000696,Carte,891.7289098025351,USD,11.067120049890772,Complétée,Londres,Royaume-Uni
id_transaction_00000646,Dépôt,647.4331313716681,EUR,13.330580562563345,Complétée,Francfort,Maroc
id_transaction_00000181,Prélèvement,-770.8686031094713,USD,-4.2902989411961405,Complétée,Paris,UE
