id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_000916,Parc Solaire Núñez de Balboa,Éolien,Maroc,Piteå,47.27697842675042,-10.79707082417525,-829,-1220.220818115132,38386.38648239983,2022,Opérationnelle
id_000811,Parc Éolien Markbygden,Éolien,Royaume-Uni,Loiyangalani,49.452318422445856,9.06919385095442,-164,-304.1574237066468,4211121.6971102,2015,Opérationnelle
id_001418,Palo Verde Nuclear,Nucléaire,Japon,Thompsons,33.01720806493438,-113.51761850438474,4344,143.07153843293565,166594.20245463875,1989,Planification
id_001008,Barrage des Trois Gorges,Nucléaire,Kenya,Cestas,38.25240230809225,-115.68187866262143,2549,-248.55217764007602,44260.60005116248,1988,Construction
id_001166,Grand Coulee Dam,Hydraulique,Brésil,Piteå,47.771394721161045,-1.3756882839419629,179,446.4748917986134,39290.41560930424,1984,Maintenance
id_000035,Parc Solaire Núñez de Balboa,Hydraulique,Maroc,Yorkshire,49.80771966946602,31.79437991922099,-687,73.66465037961598,126761.51260349598,2026,Maintenance
id_001217,Bełchatów Power Station,Nucléaire,Ukraine,Tonopah,48.60155220765405,25.863680887405454,3473,-215.60149953091718,144786.2551805175,1986,Maintenance
id_001546,Parc Éolien Tanger I,Éolien,USA,Courseulles-sur-Mer,38.95430538730535,3.3254078322014853,-106,-433.5168329776511,3884765.1035261955,2025,Construction
id_001153,Barrage d'Itaipu,Thermique,Chine,Lephalale,-37.29755740174893,117.59448055637668,7712,2948.635468421811,4874287.504283486,1984,Opérationnelle
id_001819,Parc Solaire Tengger Desert,Solaire,Suède,Thames Estuary,32.440110434352036,-4.387594978568669,-74,1605.0554175249044,62632.987898476065,2022,Maintenance
id_001754,Zaporizhzhia Nuclear Power Plant,Thermique,Maroc,Vindhyanagar,28.928274041707432,-131.4157325915509,1291,1905.855079470271,225281.16086892318,1990,Construction
id_000936,Taichung Power Plant,Thermique,Ukraine,Lephalale,34.9135611151874,9.202285225648144,5719,-206.34578701794794,124111.94696950662,1993,Planification
id_000928,Barrage d'Itaipu,Thermique,Royaume-Uni,Coulee Dam,45.529276050000085,25.597790843023382,365,159.8776457960572,-28919.314285568908,1987,Maintenance
id_001828,Enel Green Power Delfina,Éolien,Allemagne,Loiyangalani,48.84245241847493,4.484436684660647,939,306.14388929583583,-34839.02420671421,2021,Démantèlement
id_001621,Zaporizhzhia Nuclear Power Plant,Nucléaire,Allemagne,Tanger,-20.86641130288812,102.62302139437895,3678,822.8355757520798,129597.70246108802,2022,Planification
id_000293,Centrale Solaire Weesow-Willmersdorf,Éolien,Royaume-Uni,Hérémence,33.896459753045484,-9.400893431294367,-823,226.27040159598891,34544.170390123036,2022,Planification
id_001165,Zaporizhzhia Nuclear Power Plant,Thermique,USA,Bełchatów,35.72161067723421,101.09074874946154,2656,109.2801642526747,4858394.275926997,1988,Planification
id_001572,Centrale Nucléaire de Gravelines,Nucléaire,Canada,Tonopah,27.72081663001476,6.560543578947755,4751,-173.2874037873762,146321.7821608961,1989,Planification
id_001648,Gansu Wind Farm,Éolien,USA,Azilal,46.66379355399255,-9.63674995799331,-660,2535.2794180332107,78274.34732986281,2022,Maintenance
id_000034,W.A. Parish Generating Station,Thermique,Chine,Tiverton,32.046721988895904,5.968240450662234,2812,10111.50643518634,159666.77549841427,1990,Maintenance
id_001817,Parc Éolien Courseulles,Éolien,Allemagne,Jiuquan,29.28675868223572,118.55955279211292,358,-201.21493092743071,108994.71838317692,2015,Construction
