id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000595,Dépôt,588.0615930989328,USD,-5.07675727558179,Complétée,New York,USA
id_transaction_00000847,Dépôt,335.8673201213137,USD,9.163657064867008,Complétée,Johannesburg,Japon
id_transaction_00000618,Carte,-481.5745147767291,GBP,-10.972582632644567,En attente,Paris,USA
id_transaction_00000383,Retrait,-494.0101627416386,EUR,13.112073368987996,Complétée,New York,Maroc
id_transaction_00000442,Dépôt,289.8686518579717,EUR,0.6244736179823107,Complétée,Tokyo,Maroc
id_transaction_00000624,Virement,-144.98923467360555,MAD,267.996967100712,Complétée,Paris,Maroc
id_transaction_00000716,Retrait,98.7217102336698,ZAR,62.92067752034885,Complétée,Pékin,Japon
id_transaction_00000786,Prélèvement,2204.159479524326,CNY,12.795391295058282,Complétée,New York,Chine
id_transaction_00000509,Prélèvement,-935.5506471305054,CNY,8.345962657919664,Complétée,Pékin,Allemagne
id_transaction_00000568,Carte,-853.9077633644932,GBP,-9.145714594404769,En attente,Londres,Royaume-Uni
id_transaction_00000616,Carte,729.4650912394557,GBP,7.294699725426822,Complétée,Johannesburg,Royaume-Uni
id_transaction_00000707,Dépôt,2061.650599095452,USD,1.3908367306540823,Complétée,Casablanca,USA
id_transaction_00000990,Prélèvement,210.77055651029147,EUR,-6.714495171212355,En attente,Johannesburg,USA
id_transaction_00000175,Prélèvement,482.7817869492774,USD,5.453225543043374,Rejetée,Pékin,Chine
id_transaction_00000439,Carte,-39.02218477804189,EUR,1.5958898191508788,En attente,New York,Japon
id_transaction_00000617,Dépôt,-198.86944242126026,USD,-6.50355184043629,Rejetée,New York,Japon
id_transaction_00000460,Dépôt,799.60400385058,USD,6.862198852298292,En attente,Rabat,France
id_transaction_00000786,Dépôt,2153.473288116695,JPY,19.631906633685748,Complétée,Pékin,Chine
id_transaction_00000165,Retrait,346.7616638770565,MAD,-9.739619380374979,En attente,Paris,Royaume-Uni
id_transaction_00000820,Retrait,660.6212049313917,USD,-7.723329568644913,Complétée,Paris,Allemagne
id_transaction_00000315,Carte,9.278994513125099,GBP,-10.484905647800325,Rejetée,Tokyo,Royaume-Uni
id_transaction_00000045,Carte,533.7608475440289,JPY,0.7927491460938105,En attente,Tokyo,USA
id_transaction_00000211,Prélèvement,3861.681723981772,JPY,-4.848390252374018,En attente,Casablanca,Maroc
id_transaction_00000400,Virement International,336.243592828336,MAD,-5.487463751193039,Complétée,Casablanca,France
id_transaction_00000061,Carte,171.76342243885682,CNY,9.163786093993926,Rejetée,Washington DC,France
id_transaction_00000977,Virement International,-113.17139546813496,USD,-10.331708237972574,Complétée,Casablanca,France
id_transaction_00000904,Virement,3395.200381195026,GBP,4.662037837048846,Complétée,Washington DC,France
id_transaction_00000919,Retrait,445.14976517629094,MAD,-3.1954294251871636,Complétée,Rabat,Allemagne
id_transaction_00000179,Virement,637.6194599403966,USD,4.4249009045181085,Complétée,Johannesburg,Japon
id_transaction_00000438,Prélèvement,-715.5427633828298,USD,-17.803004789977617,Complétée,Pékin,Allemagne
id_transaction_00000970,Retrait,53456.47602837318,ZAR,-3.1068107175684743,Complétée,Casablanca,Maroc
id_transaction_00000007,Retrait,715.9328804178116,USD,14.62006658976647,Complétée,Casablanca,Maroc
id_transaction_00000065,Prélèvement,904.7747851745073,USD,-0.09102871827864512,Complétée,Francfort,Allemagne
id_transaction_00000005,Dépôt,92602.14229791526,EUR,2.2963120327921343,En attente,Rabat,Royaume-Uni
id_transaction_00000420,Virement,10521.421606477385,MAD,9.817606494580609,Complétée,Francfort,Maroc
id_transaction_00000378,Virement,-94.15052512439729,EUR,-0.06131844646049345,En cours,Washington DC,USA
id_transaction_00000938,Carte,6557.838078752862,CNY,13.975438073856171,En attente,Londres,USA
id_transaction_00000471,Carte,1845.4722047609712,USD,-6.037588829129249,Complétée,Washington DC,USA
id_transaction_00000569,Carte,1463.5828932198965,CNY,-7.194578729302022,Complétée,Tokyo,Maroc
id_transaction_00000609,Prélèvement,-710.2966812552019,CNY,-6.3457975728214135,Complétée,Pékin,USA
id_transaction_00000361,Carte,217.44978658120613,JPY,-1.783185838261006,Complétée,Londres,Chine
id_transaction_00000571,Virement,-122.08596471277008,GBP,-7.634618661572428,Complétée,Washington DC,Chine
id_transaction_00000279,Dépôt,-1789.6627343041546,CNY,-4.88600261868337,En attente,Washington DC,Allemagne
id_transaction_00000806,Carte,1208.7759191862042,ZAR,0.7410668424846225,Complétée,Pékin,USA
id_transaction_00000238,Retrait,-3971.1370126215606,ZAR,-17.71039645164625,Complétée,Washington DC,Japon
id_transaction_00000636,Retrait,3848.7137419252867,USD,6.818053352953032,Complétée,Casablanca,USA
id_transaction_00000437,Retrait,-624.2500490571769,EUR,-17.65469996420897,Complétée,Francfort,France
