id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000799,Voiture,Airbus,R 1250 GS,1970-01-01 00:00:00.000002022,1591841,157416
VEH_000238,Train,Iveco,Tiguan,1970-01-01 00:00:00.000002024,-966410,202454
VEH_000551,Avion,Embraer,Burgman,1970-01-01 00:00:00.000002025,-117852,46528
VEH_000466,Voiture,Volvo,AGV,1970-01-01 00:00:00.000002024,-6298600,68061
VEH_000306,Train,Airbus,e-tron,1970-01-01 00:00:00.000002023,1561844,36492
VEH_000886,Moto,Alstom,Burgman,1970-01-01 00:00:00.000002024,-486046,22349
VEH_000689,Moto,Kawasaki,9700,1970-01-01 00:00:00.000002022,1000857,85947
VEH_000890,Voiture,MAN,Vectron,1970-01-01 00:00:00.000002022,309965,147184
VEH_000043,Moto,Boeing,Urbanway,1970-01-01 00:00:00.000002025,300785162,52944
VEH_000225,Train,MAN,Clio,1970-01-01 00:00:00.000002026,-355136,-787
VEH_000323,Bus,Iveco,X5,1970-01-01 00:00:00.000002025,350465725,62105
VEH_000778,Bus,Boeing,737,1970-01-01 00:00:00.000002024,-303710,59086
VEH_000066,Train,Iveco,TGV,1970-01-01 00:00:00.000002026,-2606084,70473
VEH_000534,Voiture,Scania,Sprinter,1970-01-01 00:00:00.000002022,-1101682,147492
VEH_000753,Camion,Iveco,Ninja 650,1970-01-01 00:00:00.000002024,-2540116,37169
VEH_000663,Moto,Renault,Tiguan,1970-01-01 00:00:00.000002026,-4184225,26124
VEH_000896,Voiture,Volvo,Vectron,1970-01-01 00:00:00.000002024,412121,167193
VEH_000848,Train,Renault,737,1970-01-01 00:00:00.000002024,-3480261,27082
VEH_000320,Bus,Bombardier,E175,1970-01-01 00:00:00.000002024,-1365905,26467
VEH_000133,Camion,Boeing,Crossway,1970-01-01 00:00:00.000002025,-741125,66923
VEH_000911,Camion,Airbus,Velaro,1970-01-01 00:00:00.000002025,-1444222,58128
VEH_000463,Train,Boeing,Vectron,1970-01-01 00:00:00.000002022,2426940,87087
VEH_000888,Voiture,Volvo,i4,1970-01-01 00:00:00.000002025,-1637344,120374
VEH_000942,Bus,Mercedes,Desiro,1970-01-01 00:00:00.000002026,-3088845,76196
VEH_000553,Train,Yamaha,Q5,1970-01-01 00:00:00.000002026,-1472712,32331
VEH_000557,Bus,Suzuki,Crossway,1970-01-01 00:00:00.000002024,-3002845,9234
VEH_000503,Camion,Iveco,R1,1970-01-01 00:00:00.000002024,64542187,82609
VEH_000326,Camion,CAF,PCX,1970-01-01 00:00:00.000002023,-1096632,24259
VEH_000871,Moto,Boeing,777,1970-01-01 00:00:00.000002025,106103131,4484
VEH_000259,Train,Renault,Desiro,1970-01-01 00:00:00.000002023,-1620332,146824
