ville,pays,region,latitude,longitude
Shanghai,France,Brussels,51.73370500788297,3.0868669965609596
Londres,Italie,Lombardy,40.391895212284275,17.26194166433366
Chicago,Chine,Beijing,39.01317214036916,-92.1479778097156
Miami,France,Provence-Alpes-Côte d'Azur,48.282241626383275,5.781799571653552
Marseille,France,Ontario,48.56082409861389,13.284723578229336
Sydney,Australie,Kanto,44.78013848252441,144.31241239465632
Lyon,Maroc,Lombardy,48.12880711684442,3.4057946799705725
Miami,Tunisie,Lisbon,39.97184554148084,13.73803165207459
Kenitra,France,Victoria,52.34839691662134,-128.49434788094447
Strasbourg,Japon,Tunis,34.40393660188539,-0.6412361332036816
Marseille,France,Marrakech-Safi,37.6057443507455,-5.6068798571906555
Montréal,Royaume-Uni,England,43.4993623448127,-1.3287151928611451
Berne,Portugal,Shanghai,49.448219714385615,1.603745280860838
Boston,Portugal,Cairo,51.757411607164975,0.7000490308235776
Le Caire,Espagne,Tanger-Tétouan-Al Hoceïma,33.037207083079124,-13.256082062794604
Hambourg,Suisse,Victoria,52.32262925649812,-0.4659715187506954
Chicago,Japon,Madrid,35.59885611538141,-132.798059499286
Lyon,Tunisie,Marrakech-Safi,35.9820923588578,-8.44684542649611
Rabat,France,Geneva,44.33276155936861,10.25479732883852
Le Caire,France,Washington,42.54121491052598,15.781899762161363
Porto,France,British Columbia,48.11412131397265,-7.889622861493018
Melbourne,Allemagne,Fès-Meknès,41.34545709300072,-116.05280852021716
Berne,Canada,Porto,50.07301136786389,-101.9576543597483
Francfort,Égypte,Marrakech-Safi,35.20417275182508,-103.5549284948857
Sydney,Australie,Massachusetts,-34.158204397586374,-64.2664527174664
Ottawa,France,Pays de la Loire,52.174989430757776,-3.123913949310927
Toronto,USA,Pays de la Loire,25.618210260935367,-3.3152410553545435
Barcelone,Chine,Lombardy,41.75873131955613,-4.21707678426416
Madrid,USA,Pays de la Loire,46.43454880016412,144.67738137435174
Lisbonne,Suisse,Cairo,36.471407194546615,11.766877053503599
Le Caire,Suisse,Valencia,49.667011912847926,-6.68301318042918
Houston,Japon,California,35.432644478140084,122.36749304195806
Hambourg,Belgique,British Columbia,53.53186820185184,-5.055644917925871
Fès,Maroc,Porto,35.07676383413992,-19.462661978074927
Porto,Italie,Grand Est,39.016243629214145,10.614634125804116
Hambourg,France,Tanger-Tétouan-Al Hoceïma,32.46011896140685,-1.3446856113669687
Rome,Royaume-Uni,Scotland,33.4466280912453,-8.650697231815023
Fès,USA,Lombardy,32.889533012909226,3.6978087788839704
Shanghai,USA,Beijing,32.54021600778615,-80.9367909136825
Houston,Tunisie,Hesse,50.93500580197691,9.942845991871048
Munich,Espagne,Campania,31.34421051882432,-1.9024164483667918
Genève,Italie,Québec,45.296895477826496,-0.6475218945287313
Osaka,Japon,Kansai,33.75887817953157,110.70338679150163
Tunis,Espagne,Campania,31.819652821817584,-3.577443448496641
Agadir,Japon,Porto,46.70113980728401,151.97260831094766
Édimbourg,USA,Washington,41.56375664185253,138.01042112678303
Nantes,Maroc,Bavaria,32.076578189821035,122.98372607689411
Florence,France,Provence-Alpes-Côte d'Azur,49.99465417029481,-69.22074653582051
Toulouse,Espagne,Lombardy,45.728105546174895,0.6274979248906615
Tanger,Italie,Shanghai,36.35794953653815,-3.2502682340027724
Chicago,France,Bern,42.58382700076829,11.682032880477086
Houston,France,Hauts-de-France,54.180753686783405,6.79777401854709
Beijing,Italie,Grand Est,47.05204650340141,-73.4254964765559
Bordeaux,Maroc,Valencia,31.10128360386785,-124.55975612970066
Lyon,Royaume-Uni,England,57.21334220467755,-7.865992881232698
San Francisco,Canada,Washington,44.918828970202895,-125.58498888570682
Lille,Royaume-Uni,California,42.20179212299618,121.54469925117078
Vancouver,USA,Zurich,48.452342029070344,11.356811522406183
Paris,Suisse,Lazio,42.26971818827067,158.73522771647708
Beijing,Chine,Tunis,35.708393810160814,-7.730217964166625
Calgary,Royaume-Uni,Brussels,48.42152681859254,5.099265784983881
Rome,USA,Illinois,37.046909658806555,-6.470732199755122
Lyon,Allemagne,Tuscany,44.2544956293665,-64.84533673331498
Chicago,Italie,Tanger-Tétouan-Al Hoceïma,31.865488279613107,89.64095049234561
Genève,Canada,Bavaria,55.352112451020396,9.202129171616212
Zurich,Canada,New South Wales,42.09354485219656,144.50799274760112
Strasbourg,Espagne,Zurich,52.45386325481199,-0.1199262224592732
Anvers,France,Tunis,42.52257882573246,3.778440577380576
Shanghai,Canada,Île-de-France,36.0546932709712,-79.27948762857679
Strasbourg,Canada,Geneva,33.16459165292593,5.073391465134991
Toronto,Portugal,Porto,43.72064735707468,-5.6012580261636895
Montréal,France,Oriental,50.43012218908376,0.33562523768980257
Berlin,Italie,Lombardy,38.14384015082287,5.4989133352782975
Genève,USA,Berlin,38.76182552564789,13.675596337073426
Kenitra,Maroc,Alberta,35.382801526480634,110.76445650164646
Seattle,Portugal,Québec,31.83988075253242,-3.0257045984248383
Munich,Chine,Madrid,32.25500719763891,2.091035701157855
Florence,Italie,Texas,51.75554546229361,9.650962339359227
Genève,Belgique,England,52.332719913158726,-2.4003703951979354
Sydney,Australie,New South Wales,-29.64941098909763,-74.90323660332626
Édimbourg,Royaume-Uni,Tunis,35.42378337054189,1.75515667838607
Beijing,Belgique,Flanders,38.43274382198439,0.5772482484986239
Munich,Italie,Geneva,43.820707231284445,9.236629112308334
Los Angeles,Espagne,Cairo,47.170598075934414,28.283269367682067
Édimbourg,France,Valencia,41.35464524710101,13.677948316815979
Londres,Allemagne,Cairo,33.67247233321907,11.557143042889539
Meknès,Égypte,Ontario,44.62964155097229,3.8491213826655115
Agadir,Espagne,Geneva,41.47480321418468,-117.48284539478571
New York,France,Alberta,31.79609039085277,11.97823570011253
Naples,Royaume-Uni,Lazio,52.19897200545536,13.193735007699505
Barcelone,Italie,Tunis,49.26619832919798,3.4034301208344404
Tokyo,France,Bavaria,42.70868112113232,-1.5418087953378263
Manchester,Allemagne,Bavaria,52.60004756576793,-86.45805018019904
Bordeaux,Égypte,Berlin,23.998493189856525,-67.88311696792343
Toronto,Japon,Bern,35.43940180529969,-108.27207362865745
Shanghai,Maroc,Hauts-de-France,48.70039833174151,-7.937333066096708
Sydney,Suisse,New York,34.39076828450335,-100.37475797635199
Oujda,Australie,Tuscany,31.000735620592984,30.084378325507792
