nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Polyéthylène,C8H9NO2,19.97210241863661,Polymère,112.09845105214453
Vitamine C,NaOH,9.837918754364264,Hydrocarbure Aromatique,21.344239004834776
Acide Acétique,(C3H6)n,132.88845856547354,Médicament,75.29993255272976
Méthane,C2H5OH,20.35949205378654,Gaz,14.326055344547637
Éthanol,C6H6,47.78761310132799,Polymère,65.12447696514371
Benzène,C8H10N4O2,31.353903375412003,Hydrocarbure Aromatique,38.44041584228428
Polypropylène,(C3H6)n,0.04802491824060695,Polymère,11.550777526148956
PVC,(C2H4)n,-3.333854120775108,Polymère,29.251727418106388
Cholestérol,C27H46O,43.43046752276578,Cétone,-0.14853233882124428
Vitamine C,C6H12O6,24.07976774265197,Vitamine,17.241376134509398
Eau,C6H8O6,27.41915826183576,Gaz,-7.485211126485308
Acide Sulfurique,H2SO4,171.26661108356205,Acide Fort,76.99429064727232
Acétone,CH4,-2.1019153719057684,Médicament,85.70475400120343
Dioxyde de Carbone,C6H8O6,46.98526918738904,Hydrocarbure,-9.115971132138029
Polypropylène,C3H6O,4.228790940218772,Acide Carboxylique,916.135348372854
Eau,C27H46O,166.72339817404213,Vitamine,-4.3211893083062565
Méthane,C6H6,201.5285571180372,Stéroïde,28.961972600361808
Azote,C27H46O,4.52056910571185,Alcool,13.799836976973928
Cholestérol,C8H9NO2,40.57356863444352,Glucide,373.7834313320611
Ibuprofène,C3H6O,37.95782885338633,Glucide,5.722674350209451
Polyéthylène,NaOH,27.39034694902253,Acide Fort,19.442049315532003
Ibuprofène,CH3COOH,33.07612855109869,Médicament,10.086125610442902
Méthane,C9H8O4,22.74887973775931,Polymère,115.20297758648516
Benzène,O2,47.234669370517544,Acide Fort,-7.2023236318816535
Benzène,N2,201.22668246055545,Acide Fort,-0.2516126263560494
Benzène,C2H5OH,140.58890867068789,Gaz,36.27427721922686
Glucose,N2,357.27371605862913,Base Faible,109.24947273589792
Eau,C8H10N4O2,15.222747477516464,Base Faible,48.133215528324456
