nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Caféine,C3H6O,7.749797903699193,Alcool,-0.59450732690095
Hydroxyde de Sodium,NaOH,30.136066199644528,Alcaloïde,55.27240711126554
Ibuprofène,HCl,142.58247294839106,Gaz,90.19011490715768
Ibuprofène,NH3,151.1126350198413,Stéroïde,4.885089935621767
Benzène,NaOH,-10.097851920273719,Stéroïde,93.61907972468507
PVC,C13H18O2,50.64510713331509,Médicament,86.39888652474
Acide Sulfurique,CH3COOH,29.63859583113031,Base Forte,27.990599195923796
Oxygène,NH3,37.94817898615103,Alcaloïde,72.20551006157123
PVC,C8H10N4O2,139.1773996663158,Alcaloïde,-11.705482113119274
Eau,NH3,15.466204097866537,Polymère,98.90027944499056
Dioxyde de Carbone,C27H46O,5.696583537377084,Acide Fort,20.578945848670596
Polypropylène,C8H10N4O2,201.22810846729502,Hydrocarbure,-17.05775290822423
Ammoniaque,CO2,205.460203956099,Acide Fort,8.545448244394436
Vitamine C,NaOH,-8.326698559127522,Acide Fort,4.7877298427942785
Aspirine,C8H10N4O2,52.870618195428264,Hydrocarbure,10.933398440686835
Eau,H2SO4,16.14706701623685,Acide Carboxylique,17.681096136791407
Azote,(C3H6)n,329.1075468158573,Hydrocarbure Aromatique,9.105099705694835
Vitamine C,C27H46O,135.7289542978462,Médicament,6.115543439902436
Dioxyde de Carbone,C2H5OH,-1.4197322271514352,Vitamine,77.78213742644196
Hydroxyde de Sodium,C27H46O,145.92929248399508,Alcool,74.07476582293776
Oxygène,(C2H3Cl)n,167.80884068223864,Base Forte,-12.838690530917567
Dioxyde de Carbone,C27H46O,-5.911102990692356,Cétone,28.65552725291404
Vitamine C,C9H8O4,1.397896499882151,Acide Fort,10.229047061837903
Vitamine C,(C2H3Cl)n,23.456088453142854,Polymère,55.9506600637102
Acide Acétique,C8H9NO2,55.88090864077507,Médicament,10.76594302321553
Toluène,C8H10N4O2,-1.425026357581359,Médicament,3.005878378242499
Cholestérol,C6H12O6,32.11804140226673,Acide Fort,83.11281280175987
Méthane,O2,35.82421346854087,Médicament,-5.373648287797123
PVC,(C2H4)n,31.67289182663079,Alcool,16.671169577768644
Vitamine C,C6H8O6,21.915863677042864,Médicament,77.8120578996284
Méthane,C6H8O6,42.245216779363886,Polymère,15.012224135272902
Acide Acétique,C8H9NO2,66.89306416003016,Acide Carboxylique,-1.5182055422455276
Benzène,HCl,324.7208873626844,Stéroïde,-6.358378184678382
Azote,C8H9NO2,54.032532675336924,Acide Fort,21.64097854642181
Méthane,O2,6.411568006829576,Stéroïde,30.773010651686345
Ammoniaque,CH3COOH,206.6640781522296,Alcaloïde,-22.986433960298022
Acide Acétique,C27H46O,67.89997071194522,Alcool,8.479187597401564
Caféine,C6H6,-4.920624533720968,Glucide,-10.801848913462592
Paracétamol,C13H18O2,383.9790187155996,Acide Carboxylique,975.5758312795072
Ibuprofène,C6H8O6,23.81185030403917,Polymère,33.09662016587967
Polyéthylène,NH3,86.3869990449844,Glucide,16.6899827312392
Acétone,NaOH,36.7455388239283,Acide Carboxylique,346.03577153093255
Éthanol,CH4,-0.8092663173856209,Alcool,102.9458659628915
Acide Sulfurique,HCl,224.4732523663779,Gaz,15.364104932672085
Acétone,NH3,24.460945977696152,Alcool,44.51571847995434
Toluène,C9H8O4,11.982610494923065,Hydrocarbure Aromatique,19.07299514671012
Ibuprofène,C27H46O,17.40073938601016,Hydrocarbure Aromatique,-0.2531511934444879
Vitamine C,NH3,199.71469711272482,Hydrocarbure Aromatique,9.242590756745761
Acide Chlorhydrique,C27H46O,12.538117726070837,Médicament,5.398685178950257
Toluène,(C2H3Cl)n,25.429852878980814,Vitamine,15.885490716631868
Acide Chlorhydrique,CH3COOH,181.85514946759417,Médicament,738.2047950511562
Aspirine,H2O,12.657347080580976,Polymère,137.30016550554114
Oxygène,C3H6O,50.86165618367421,Base Faible,13.227466539934497
Dioxyde de Carbone,CH3COOH,54.869474066194584,Base Faible,-3.295863484633668
Caféine,H2SO4,184.86985211925276,Gaz,-5.642499601685526
Acide Chlorhydrique,C9H8O4,187.0164470304619,Polymère,112.425252227946
Ammoniaque,C8H9NO2,28.383099805618187,Hydrocarbure Aromatique,7.073655624111235
Éthanol,C8H10N4O2,60.48911082057309,Alcaloïde,79.35041240014647
Glucose,NH3,165.09968725490762,Cétone,6.428035935061971
Toluène,C2H5OH,19.72856060160469,Stéroïde,122.3083608847927
PVC,C13H18O2,40.12114030313052,Cétone,1.4882747298077836
Cholestérol,C8H10N4O2,77.75831776601837,Base Faible,20.031412456886937
Polyéthylène,C3H6O,66.80625242110096,Base Faible,6.089044981626791
Acide Acétique,C2H5OH,28.986218336824166,Hydrocarbure,93.54709440844789
Benzène,C7H8,44.68747262523304,Polymère,-0.1230712161520886
Acétone,C27H46O,35.444351380319524,Acide Fort,21.445110923384007
Azote,O2,157.10876483295996,Stéroïde,1.1660447153762137
Toluène,N2,142.67155952007084,Base Faible,14.027703088060676
Hydroxyde de Sodium,(C2H4)n,444.92298658943247,Alcool,5.761696103515366
Polyéthylène,C6H12O6,123.02765395517363,Inorganique,873.7067696144127
PVC,C6H12O6,135.51584398936748,Médicament,18.849574196922262
Cholestérol,CO2,164.22126596070652,Base Forte,52.0303448541262
Caféine,(C3H6)n,-1.0614701826432835,Gaz,120.13803426585761
Oxygène,C2H5OH,6.420322904919367,Stéroïde,115.59432994854289
Polyéthylène,C2H5OH,50.920051542472805,Gaz,4.6038602625033676
Ammoniaque,(C2H3Cl)n,2.056840167755638,Cétone,19.580774189362874
Oxygène,NH3,14.019284080010355,Alcool,15.818887444960065
Glucose,(C3H6)n,62.787481626963476,Acide Fort,-13.503108061141944
Acide Sulfurique,H2SO4,31.1435813405337,Glucide,18.468820241728476
