id,valeur,categorie
2393,59.75748537411059,A
7767,18.065734659677645,D
2897,2.634001503406158,D
7554,83.84269856174973,B
9573,77.3836171044668,D
6298,98.35644575794178,D
753,77.83465328662214,C
7134,62.085918114554836,A
8880,22.604590967582094,C
8353,43.44516035320084,A
261,15.767623959813381,A
4796,59.459837534993845,B
2936,32.737637447017306,B
2345,93.38892196898597,C
5544,50.17083343662142,A
74,50.51802936717527,B
8877,46.53327932093572,C
9869,52.19829618440818,D
2780,12.871311094094207,D
2518,53.61162981065096,D
15,82.41059702621159,D
2771,79.1206954632073,D
4430,22.046786169810183,D
5341,92.72163210152702,C
6795,5.785177216712334,C
3186,57.9184933713045,D
5860,70.45493183348674,A
7154,19.98082750782355,B
9619,37.21942222540255,A
8675,38.5690805379805,B
8486,5.847702902830898,B
1291,18.40426344258774,B
9994,11.170144285011963,A
2187,24.845278192661112,A
1266,32.10058285232426,A
9750,98.51390639411969,A
8058,4.3642705739271985,B
3149,55.86531788717486,D
4788,5.77920854028644,A
4987,47.2126206123021,B
468,97.93984807969046,C
6941,27.46867559359403,D
5747,59.790278442702856,D
836,89.54873740035903,D
922,52.22472085805465,A
1539,36.71448134580786,A
9,97.68915558808531,B
1538,98.73479330164594,A
814,88.2364527205536,B
6936,2.993895509645783,B
5661,91.64814007164057,C
2550,77.88557724641949,C
7115,69.4730129089626,D
2812,29.602842125714457,A
2678,65.59731711909585,A
980,77.04726387082543,D
6251,22.933583887919795,D
9386,40.51861547770498,D
4676,76.274004422921,A
5597,60.550198194434856,D
7159,51.39546505676782,C
3803,68.68785101001288,B
2020,25.835437669636885,B
2840,27.690083589258872,B
3224,61.82681135816881,C
7847,92.96196265430113,C
58,70.26557140548006,B
4093,44.38208818549344,C
8825,52.42188147583058,C
1228,65.26970920703916,B
4306,19.507331267652283,B
8702,21.058594332515824,C
9129,86.03432449394093,B
691,62.06667517414214,B
6147,87.54163384699058,A
4291,78.33658365196689,D
7681,93.20613689622469,B
9006,57.3002159251305,D
253,19.362216091782013,C
927,21.212490885675884,B
938,85.53026125197982,A
6406,84.4777764533847,A
3392,50.3108606189889,C
9896,81.12034828357494,C
2655,88.11613408648228,A
4705,52.11912747928279,A
8775,55.817344950232396,A
5045,17.39382267182209,D
4800,18.772334980663572,B
9585,98.4386669448088,D
2752,61.90237787769466,A
5689,32.10929443600995,B
3800,85.9814913756782,C
8297,13.52598875841997,B
1357,13.681644251342295,B
6207,69.26444650650619,D
6729,18.635192953205827,D
3846,88.96191151251229,D
