nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Toluène,(C2H3Cl)n,15.606392128825465,Vitamine,14.136720761600625
Toluène,H2O,42.90621237069401,Médicament,872.9639305045462
Méthane,C13H18O2,368.20094824118684,Cétone,75.30920338703811
Caféine,C7H8,-4.625497020404872,Vitamine,12.166488594801741
Azote,NH3,27.751500422706016,Base Faible,0.8771444511590687
Polyéthylène,C7H8,35.98986079133381,Inorganique,36.920559440054014
Paracétamol,HCl,207.27875790026243,Hydrocarbure Aromatique,-6.000210888661619
Paracétamol,C2H5OH,30.848385877998922,Vitamine,9.291552719317778
Méthane,C13H18O2,427.9323052513682,Inorganique,305.9807211837155
Benzène,(C2H4)n,204.8288394721599,Vitamine,-7.28627254825492
Polyéthylène,C2H5OH,33.331104480908,Acide Fort,8.823976002157025
Polyéthylène,CH3COOH,354.9589350350354,Hydrocarbure Aromatique,17.155440056788173
Acide Chlorhydrique,C6H8O6,186.04446346874863,Acide Fort,34.90772742182826
Éthanol,(C3H6)n,51.50230488120674,Gaz,3.77148141046887
Polyéthylène,C2H5OH,56.01986871231193,Inorganique,51.46611701568949
Acétone,NH3,166.3739419679637,Acide Carboxylique,54.112626698270155
Paracétamol,HCl,33.90398972980348,Vitamine,26.470508506311987
Acide Chlorhydrique,O2,54.41552430051317,Vitamine,88.79584590194938
Hydroxyde de Sodium,NaOH,43.51380813921783,Acide Fort,917.3279677437552
Toluène,NH3,53.715723267170425,Base Faible,13.443559214353328
PVC,C6H12O6,115.03747310243588,Glucide,27.730496087994474
Paracétamol,C6H12O6,42.0002506881613,Base Forte,22.35445103293178
Hydroxyde de Sodium,H2O,319.2996325829641,Vitamine,71.2261718221932
Toluène,HCl,43.84805667661486,Vitamine,9.952578296115654
Vitamine C,C6H8O6,173.75563500417633,Acide Fort,136.8446661362271
Cholestérol,(C2H3Cl)n,69.04306892313767,Acide Carboxylique,17.26098081586762
Vitamine C,CH4,42.45622877368031,Hydrocarbure Aromatique,75.7334620297826
Vitamine C,C8H10N4O2,98.66563579137873,Alcaloïde,1.185336122230888
Méthane,CH4,4.518685097561406,Acide Fort,5.060863038321681
Acide Acétique,C6H8O6,186.3523135286699,Base Forte,25.7832262626175
Toluène,CO2,28.09638828838812,Gaz,18.341999060751107
Éthanol,NaOH,56.78998140148965,Acide Fort,-6.6338385401643505
Hydroxyde de Sodium,C27H46O,147.17362276555897,Polymère,19.05974864018725
Acide Chlorhydrique,C27H46O,18.49269430348624,Hydrocarbure Aromatique,83.25763151922969
Acétone,C7H8,19.22940564112531,Stéroïde,28.099099688478596
Acide Sulfurique,(C2H3Cl)n,56.42809894770332,Alcaloïde,11.356864006893158
Dioxyde de Carbone,NH3,98.73022805981836,Polymère,4.537574745098725
Ammoniaque,C13H18O2,162.13411084965105,Médicament,55.16854865363946
Acide Acétique,C27H46O,39.01672077836558,Alcool,19.995219674301314
