id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000228,Train,Volvo,Kadjar,1970-01-01 00:00:00.000002023,77148,31455
VEH_000516,Moto,MAN,E190,1970-01-01 00:00:00.000002025,140376,211680
VEH_000785,Camion,BMW,9700,1970-01-01 00:00:00.000002022,297502282,108084
VEH_000444,Voiture,Mercedes,Monster,1970-01-01 00:00:00.000002024,-1359603,52070
VEH_000305,Bus,MAN,X3,1970-01-01 00:00:00.000002025,-640484,6957
VEH_000091,Train,Airbus,Eurocargo,1970-01-01 00:00:00.000002022,1919892,127920
VEH_000411,Voiture,Bombardier,FMX,1970-01-01 00:00:00.000002022,-1304245,29645
VEH_000415,Voiture,Mercedes,Série 5,1970-01-01 00:00:00.000002024,50432867,232557
VEH_000161,Bus,Alstom,Crossway,1970-01-01 00:00:00.000002024,5282604,26319
VEH_000844,Train,Dacia,Crossway,1970-01-01 00:00:00.000002026,-4265586,29740
VEH_000184,Bus,Iveco,Sprinter,1970-01-01 00:00:00.000002024,-1712207,71728
VEH_000676,Avion,Iveco,787 Dreamliner,1970-01-01 00:00:00.000002024,-1650450,136378
VEH_000747,Bus,Scania,Interlink,1970-01-01 00:00:00.000002023,4445210,-911
VEH_000390,Camion,Audi,A320,1970-01-01 00:00:00.000002025,132732353,156407
VEH_000706,Avion,BMW,Lion's City,1970-01-01 00:00:00.000002023,-2361765,277852
VEH_000742,Avion,Siemens,TGV,1970-01-01 00:00:00.000002023,171002136,89427
VEH_000077,Avion,Airbus,3008,1970-01-01 00:00:00.000002024,2008786,234333
VEH_000572,Voiture,Peugeot,A3,1970-01-01 00:00:00.000002025,-301481,181028
VEH_000165,Moto,BMW,Atego,1970-01-01 00:00:00.000002026,-5031025,16515
VEH_000764,Bus,MAN,Desiro,1970-01-01 00:00:00.000002024,-3175121,235972
VEH_000739,Camion,Dacia,5008,1970-01-01 00:00:00.000002023,3900771,75336
VEH_000049,Bus,Suzuki,Captur,1970-01-01 00:00:00.000002025,-3737250,4497
VEH_000766,Bus,Airbus,308,1970-01-01 00:00:00.000002025,141928,96139
VEH_000721,Train,Suzuki,Ninja 650,1970-01-01 00:00:00.000002023,3481160,93915
VEH_000380,Train,Airbus,AGV,1970-01-01 00:00:00.000002022,19603345,173137
VEH_000653,Moto,Bombardier,Tourismo,1970-01-01 00:00:00.000002024,-191106,-16021
VEH_000692,Bus,MAN,5008,1970-01-01 00:00:00.000002022,2256099,110186
VEH_000925,Avion,Dacia,AGV,1970-01-01 00:00:00.000002024,-5669248,16986
VEH_000525,Moto,Siemens,FMX,1970-01-01 00:00:00.000002024,-4129893,-2628
VEH_000558,Bus,Yamaha,Panigale,1970-01-01 00:00:00.000002023,1186432,19789
VEH_000272,Train,Bombardier,A320,1970-01-01 00:00:00.000002024,2795678,54238
VEH_000682,Bus,Mercedes,R1,1970-01-01 00:00:00.000002023,17083449,164304
VEH_000130,Avion,Volvo,P Series,1970-01-01 00:00:00.000002024,-2751235,9104
VEH_000847,Train,Bombardier,Lion's Coach,1970-01-01 00:00:00.000002025,676160,35729
VEH_000322,Voiture,Honda,PCX,1970-01-01 00:00:00.000002024,-4850584,29827
VEH_000532,Bus,Mercedes,PCX,1970-01-01 00:00:00.000002024,-1235403,22690
VEH_000914,Bus,Renault,Captur,1970-01-01 00:00:00.000002025,-530296,21467
VEH_000125,Train,Bombardier,Talent,1970-01-01 00:00:00.000002022,-2061237,19718
VEH_000039,Train,Iveco,Eurocargo,1970-01-01 00:00:00.000002024,682709,23145
VEH_000137,Voiture,Boeing,CBR 600,1970-01-01 00:00:00.000002025,-966083,166020
VEH_000792,Moto,Iveco,Urbanway,1970-01-01 00:00:00.000002024,-19367344,11287
VEH_000012,Camion,Scania,Ninja 650,1970-01-01 00:00:00.000002023,417503,-4392
VEH_000908,Bus,Mercedes,FH,1970-01-01 00:00:00.000002024,54327050,46292
VEH_000649,Avion,Toyota,Ninja 650,1970-01-01 00:00:00.000002023,-3304494,92964
VEH_000099,Moto,Dacia,E175,1970-01-01 00:00:00.000002026,8807002,219292
VEH_000630,Camion,Boeing,Desiro,1970-01-01 00:00:00.000002025,16275112,16492
VEH_000284,Train,Bombardier,E195,1970-01-01 00:00:00.000002023,3032319,4458
VEH_000718,Moto,Renault,FMX,1970-01-01 00:00:00.000002023,5050458,21600
VEH_000810,Bus,Audi,Land Cruiser,1970-01-01 00:00:00.000002023,-1874262,7393
VEH_000439,Moto,Volvo,TGL,1970-01-01 00:00:00.000002023,318986723,128643
VEH_000050,Moto,Embraer,e-tron,1970-01-01 00:00:00.000002024,-1384896,53946
VEH_000009,Camion,Iveco,Corolla,1970-01-01 00:00:00.000002022,62718462,22024
