id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000696,Retrait,976.6174105894654,MAD,0.4058446609978743,Complétée,Johannesburg,Royaume-Uni
id_transaction_00000199,Retrait,490.1651456663235,ZAR,84.14499782296403,En cours,Londres,USA
id_transaction_00000839,Retrait,14328.677099961906,MAD,0.8022662342784246,Complétée,Rabat,Japon
id_transaction_00000375,Carte,626.635869845718,CNY,0.5566679348903492,Complétée,Rabat,Japon
id_transaction_00000286,Dépôt,543.9470755042539,CNY,-4.190248503474582,Complétée,Paris,USA
id_transaction_00000757,Carte,727.0115233796585,ZAR,-0.15609397304008166,Complétée,Casablanca,Japon
id_transaction_00000659,Carte,18.38812116374197,EUR,-0.8635298592617637,Complétée,Paris,USA
id_transaction_00000903,Carte,448.08614948771253,USD,10.898854042375046,En attente,New York,Japon
id_transaction_00000624,Prélèvement,-142.51429878991212,CNY,9.065641028136843,Complétée,New York,France
id_transaction_00000609,Retrait,1138.3788096196686,JPY,2.169142929638505,En cours,Washington DC,France
id_transaction_00000725,Carte,43.82385034796215,USD,-1.7299000658901296,Complétée,Casablanca,France
id_transaction_00000164,Carte,741.1457163382747,EUR,4.314245462638429,Complétée,Pékin,USA
id_transaction_00000165,Retrait,594.9370257588284,JPY,-4.090231137296233,Complétée,Johannesburg,Japon
id_transaction_00000053,Carte,1057.49619395025,USD,-5.7795355861347515,En attente,Casablanca,Japon
id_transaction_00000367,Carte,-94.73969418906938,USD,-14.746765269494414,Rejetée,Pékin,France
id_transaction_00000082,Prélèvement,402.3035741967818,EUR,4.271782540689468,Complétée,Washington DC,France
id_transaction_00000108,Carte,560.3850278942652,CNY,-0.35143455059693274,Complétée,Washington DC,Chine
id_transaction_00000977,Retrait,5702.199156565617,EUR,2.6626427609656265,Complétée,Francfort,Royaume-Uni
id_transaction_00000921,Carte,-523.1287405226947,MAD,4.360741609607025,Complétée,Tokyo,Maroc
id_transaction_00000562,Carte,1219.9389310032716,JPY,6.960380998370488,Rejetée,Pékin,Chine
id_transaction_00000416,Carte,740.0527728841384,JPY,68.1958218738783,Complétée,Johannesburg,USA
id_transaction_00000462,Retrait,15772.33050890692,MAD,217.10669278761793,Complétée,Pékin,Allemagne
id_transaction_00000392,Virement,169.78531246584248,CNY,-2.8123797792111267,Rejetée,Tokyo,Maroc
id_transaction_00000675,Dépôt,-257.17077947543714,EUR,8.311160370615172,En cours,Rabat,Maroc
id_transaction_00000558,Prélèvement,414.596681571127,ZAR,2.1391946429260407,En attente,Londres,Royaume-Uni
id_transaction_00000264,Carte,1332.2815488982765,MAD,-0.8958643079252173,Complétée,Rabat,Afrique du Sud
id_transaction_00000055,Carte,809.1602718852986,CNY,5.705897441525069,Complétée,Casablanca,Maroc
id_transaction_00000764,Virement International,400.4560191723049,MAD,2.9649156637356113,Complétée,Francfort,Chine
id_transaction_00000872,Retrait,-354.9461341811415,USD,-11.494052721641413,Rejetée,Tokyo,USA
id_transaction_00000517,Retrait,11223.522671076016,EUR,-12.051488614962953,Complétée,Francfort,Maroc
id_transaction_00000416,Carte,349.90502793579753,MAD,3.3601858712826704,Complétée,Tokyo,Japon
id_transaction_00000921,Carte,-311.6379498070356,GBP,-11.52285703360921,Complétée,Casablanca,Maroc
id_transaction_00000071,Retrait,14332.459101399869,JPY,16.23173609200387,Complétée,Johannesburg,Royaume-Uni
id_transaction_00000835,Retrait,9558.75874994641,USD,57.456983906589755,En attente,New York,Allemagne
id_transaction_00000842,Virement International,3943.095289424591,USD,2.1620964360568626,Complétée,Johannesburg,Royaume-Uni
id_transaction_00000673,Dépôt,1285.7884450783781,USD,8.914256289635784,Complétée,Tokyo,Chine
id_transaction_00000326,Retrait,1792.475698785449,JPY,12.286747452902986,Complétée,Londres,Royaume-Uni
