id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000234,Camion,Honda,MT-07,1970-01-01 00:00:00.000002023,-2502899,55293
VEH_000444,Voiture,BMW,Vectron,1970-01-01 00:00:00.000002023,-2885463,10888
VEH_000028,Avion,Iveco,Atego,1970-01-01 00:00:00.000002025,4352799,118083
VEH_000591,Moto,Mercedes,T-Roc,1970-01-01 00:00:00.000002026,-1357575,15496
VEH_000268,Train,Toyota,Corolla,1970-01-01 00:00:00.000002024,-3145116,69423
VEH_000896,Moto,Yamaha,Urbos,1970-01-01 00:00:00.000002023,1747275,184100
VEH_000345,Moto,Embraer,FM,1970-01-01 00:00:00.000002024,120663632,55100
VEH_000873,Avion,Alstom,Urbos,1970-01-01 00:00:00.000002024,28806161,161057
VEH_000132,Voiture,Audi,TMAX,1970-01-01 00:00:00.000002023,6201219,53546
VEH_000805,Voiture,Alstom,787 Dreamliner,1970-01-01 00:00:00.000002024,178926393,45311
VEH_000152,Camion,CAF,CRJ1000,1970-01-01 00:00:00.000002024,157606,33886
VEH_000377,Camion,Iveco,E175,1970-01-01 00:00:00.000002022,149594627,191868
VEH_000576,Moto,Honda,A330,1970-01-01 00:00:00.000002026,1242099,156179
VEH_000780,Bus,CAF,Crossway,1970-01-01 00:00:00.000002024,1749764,101747
VEH_000986,Train,Volvo,X3,1970-01-01 00:00:00.000002025,-2994248,122190
VEH_000730,Bus,BMW,TGS,1970-01-01 00:00:00.000002025,1421760,75293
VEH_000352,Voiture,Scania,Velaro,1970-01-01 00:00:00.000002022,-286796,57457
VEH_000591,Avion,CAF,Polo,1970-01-01 00:00:00.000002023,146831,86382
VEH_000215,Bus,Honda,Tourismo,1970-01-01 00:00:00.000002024,89242,17122
VEH_000078,Bus,Yamaha,CB 500,1970-01-01 00:00:00.000002022,-1503518,91795
VEH_000126,Bus,Siemens,CRJ900,1970-01-01 00:00:00.000002022,-1423815,125837
VEH_000204,Train,Bombardier,Talent,1970-01-01 00:00:00.000002023,-3820147,23390
VEH_000902,Voiture,Dacia,AGV,1970-01-01 00:00:00.000002025,-22295341,69084
VEH_000062,Moto,Iveco,Eurocargo,1970-01-01 00:00:00.000002025,-726327,41035
VEH_000156,Camion,Embraer,Africa Twin,1970-01-01 00:00:00.000002023,22969601,87392
VEH_000058,Train,Dacia,Urbanway,1970-01-01 00:00:00.000002023,-2705590,18403
VEH_000578,Train,Iveco,Passat,1970-01-01 00:00:00.000002023,-195931,106978
VEH_000750,Camion,Mercedes,R1,1970-01-01 00:00:00.000002022,27734336,41002
VEH_000874,Camion,Embraer,T High,1970-01-01 00:00:00.000002022,2224231,85993
VEH_000999,Bus,Iveco,Atego,1970-01-01 00:00:00.000002025,-1669516,155217
VEH_000322,Bus,Audi,T High,1970-01-01 00:00:00.000002024,-3249987,256039
VEH_000883,Train,Honda,Sprinter,1970-01-01 00:00:00.000002023,-1338113,105795
VEH_000140,Avion,Siemens,Daily,1970-01-01 00:00:00.000002023,3551204,140536
VEH_000210,Avion,Dacia,Lion's Coach,1970-01-01 00:00:00.000002023,-370382,128853
VEH_000759,Bus,Embraer,Versys,1970-01-01 00:00:00.000002024,-1502924,20327
VEH_000251,Bus,CAF,R Series,1970-01-01 00:00:00.000002026,-966712,3164
VEH_000468,Voiture,Scania,R1,1970-01-01 00:00:00.000002024,-3461190,175123
VEH_000672,Voiture,Honda,GLA,1970-01-01 00:00:00.000002024,363474,162537
VEH_000780,Train,Mercedes,Logan,1970-01-01 00:00:00.000002024,-3344121,44402
VEH_000366,Avion,Kawasaki,TGV,1970-01-01 00:00:00.000002023,-3124533,44840
VEH_000486,Voiture,Boeing,P Series,1970-01-01 00:00:00.000002022,-882505,25824
VEH_000329,Moto,Scania,Vectron,1970-01-01 00:00:00.000002023,350389,178170
VEH_000189,Camion,Honda,Crossway,1970-01-01 00:00:00.000002025,715260,134487
VEH_000776,Voiture,Suzuki,Civity,1970-01-01 00:00:00.000002023,4042659,120830
VEH_000146,Bus,Peugeot,Touring,1970-01-01 00:00:00.000002022,-780319,123759
VEH_000865,Camion,CAF,Urbanway,1970-01-01 00:00:00.000002024,-3037216,131390
VEH_000342,Avion,Boeing,Talent,1970-01-01 00:00:00.000002025,-2238988,97802
VEH_000660,Train,Boeing,R 1250 GS,1970-01-01 00:00:00.000002023,17445159,58275
VEH_000111,Moto,Mercedes,Série 5,1970-01-01 00:00:00.000002026,-5529379,33899
VEH_000243,Moto,Audi,747,1970-01-01 00:00:00.000002025,-1336991,44942
VEH_000357,Moto,BMW,Logan,1970-01-01 00:00:00.000002022,19458435,15748
VEH_000800,Camion,MAN,AGV,1970-01-01 00:00:00.000002022,956280,69445
VEH_000055,Train,CAF,787 Dreamliner,1970-01-01 00:00:00.000002025,280501,143627
VEH_000776,Bus,Kawasaki,9700,1970-01-01 00:00:00.000002023,-2404837,75334
VEH_000818,Bus,Honda,T High,1970-01-01 00:00:00.000002022,244070376,125933
VEH_000003,Moto,Bombardier,9700,1970-01-01 00:00:00.000002026,2980000,57225
VEH_000986,Moto,Ducati,S Series,1970-01-01 00:00:00.000002024,-2720149,32615
VEH_000912,Moto,BMW,CBR 600,1970-01-01 00:00:00.000002023,-4768939,30362
VEH_000345,Avion,CAF,Vectron,1970-01-01 00:00:00.000002024,-2435350,41282
VEH_000643,Avion,Iveco,TGX,1970-01-01 00:00:00.000002024,1533260,29074
VEH_000419,Voiture,Toyota,Z900,1970-01-01 00:00:00.000002022,1004912,122889
VEH_000605,Moto,Dacia,Urbos,1970-01-01 00:00:00.000002023,-406228,106607
VEH_000874,Voiture,Renault,Yaris,1970-01-01 00:00:00.000002024,-8016331,35477
VEH_000432,Avion,Mercedes,TGX,1970-01-01 00:00:00.000002024,2249459,121877
VEH_000456,Voiture,Embraer,737,1970-01-01 00:00:00.000002022,-3934923,75213
VEH_000804,Avion,Boeing,YZF-R6,1970-01-01 00:00:00.000002025,-4909900,100986
VEH_000531,Bus,Embraer,Atego,1970-01-01 00:00:00.000002024,-3113418,141679
VEH_000116,Train,Boeing,Zefiro,1970-01-01 00:00:00.000002025,-3753578,50365
VEH_000253,Train,BMW,Corolla,1970-01-01 00:00:00.000002023,15100440,43721
VEH_000532,Voiture,Mercedes,Tourismo,1970-01-01 00:00:00.000002023,31404,78848
VEH_000134,Bus,Embraer,Interlink,1970-01-01 00:00:00.000002022,17620593,23867
VEH_000804,Avion,Renault,E195,1970-01-01 00:00:00.000002023,-1549577,1140
