nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Polyéthylène,C6H8O6,17.209421397055312,Vitamine,61.72564561363579
Méthane,(C3H6)n,30.729032090205685,Polymère,21.66993944579334
Hydroxyde de Sodium,C27H46O,7.705432550479042,Médicament,9.708309144381023
Dioxyde de Carbone,CO2,45.593804059333806,Polymère,-10.623213241815304
Azote,CH4,30.982467412352765,Alcaloïde,13.469976225892289
Glucose,C6H6,20.610854617438957,Acide Carboxylique,294.80609086379513
Polypropylène,C8H9NO2,56.79487382679855,Gaz,147.65272350025958
Acide Sulfurique,CO2,107.3090605613287,Hydrocarbure Aromatique,498.7243440171535
Paracétamol,C9H8O4,38.994876159669595,Gaz,19.335715672385078
Aspirine,C27H46O,135.80586725109387,Base Forte,9.78022479779694
Oxygène,C13H18O2,162.76753550198075,Stéroïde,18.516168562552924
Aspirine,(C3H6)n,131.69977225522615,Hydrocarbure,10.780047790656411
Éthanol,CH4,192.2787941103705,Acide Fort,303.45356734066394
Méthane,C6H8O6,-6.142927154881761,Gaz,33.95949060616916
Dioxyde de Carbone,O2,134.53097609111956,Acide Fort,-0.569971198180145
Ammoniaque,C27H46O,424.7970380088984,Hydrocarbure Aromatique,2.6961484490314556
Dioxyde de Carbone,C9H8O4,176.45051179592448,Médicament,4.213808944121648
Éthanol,C6H8O6,202.6186821387487,Acide Carboxylique,6.836501302457032
Polypropylène,C2H5OH,157.1392434417508,Inorganique,-16.089713683709597
Hydroxyde de Sodium,(C2H4)n,63.84979549147763,Glucide,4.514791748695861
PVC,(C2H3Cl)n,6.433617317271299,Alcaloïde,7.327773574763116
Acide Acétique,C9H8O4,27.981659620015158,Acide Carboxylique,21.223260671402898
Eau,C3H6O,15.613251201509389,Inorganique,10.908196835357899
Vitamine C,CH3COOH,491.1514094456497,Cétone,1.0908470944541744
Ammoniaque,(C3H6)n,180.38864977481583,Hydrocarbure Aromatique,135.04268415576882
Oxygène,N2,10.951186936087087,Alcaloïde,17.542867315016146
Benzène,O2,5.059040919076345,Hydrocarbure,2.6454665661820616
Méthane,CO2,187.65956521498313,Gaz,21.749206682555986
Ammoniaque,H2O,95.864997300735,Stéroïde,53.45146067213501
Ibuprofène,C3H6O,433.8776155781451,Glucide,12.562508966483096
Oxygène,HCl,32.12156041211404,Cétone,1.0963457725746615
PVC,C6H6,41.89356619437334,Hydrocarbure Aromatique,19.66295344463522
Vitamine C,C2H5OH,-5.278451027957779,Vitamine,12.015630547034274
PVC,C13H18O2,12.584652389750953,Alcaloïde,22.67836698322713
Azote,(C3H6)n,-1.3165405764309241,Gaz,86.64063738449586
Polypropylène,(C3H6)n,61.77037111891563,Hydrocarbure,141.82879429161204
Ammoniaque,C6H8O6,45.379941846744245,Acide Carboxylique,11.717856643476942
Hydroxyde de Sodium,H2SO4,6.7210720554585635,Glucide,83.61669101555248
Polypropylène,C3H6O,44.63040625470118,Médicament,-3.1444351166161484
Aspirine,C6H6,1.8545929057129982,Glucide,19.70833932004887
Paracétamol,N2,40.05601167500004,Inorganique,55.75547010656369
Oxygène,C8H10N4O2,52.20048769316202,Base Faible,-2.15723486181538
Éthanol,C6H6,27.11113010400026,Hydrocarbure Aromatique,-5.543381278878058
Cholestérol,C8H9NO2,-5.112509750936162,Alcaloïde,65.68482491728211
PVC,NH3,366.03829088164457,Alcool,2.045724773479937
Benzène,C6H8O6,4.545017319004632,Hydrocarbure Aromatique,13.01062188312746
Acide Acétique,C2H5OH,-5.259084234497287,Polymère,67.07989647797385
Acide Acétique,(C3H6)n,22.713619579843304,Médicament,19.978143433314933
Ammoniaque,C7H8,39.719250413107446,Glucide,62.81912922754687
Éthanol,CH4,11.330826395657134,Inorganique,15.72861001287604
Acide Acétique,C2H5OH,25.535716073516806,Gaz,11.41320769304832
Paracétamol,CO2,1.5944681029626082,Médicament,9.064987593373484
Polyéthylène,C8H9NO2,19.97210241863661,Polymère,112.09845105214453
Aspirine,NaOH,60.00867771429749,Gaz,12.82405981043178
Acétone,C2H5OH,23.32406860781565,Stéroïde,103.85808414756205
Vitamine C,CH3COOH,149.43120167886207,Stéroïde,14.881509576293826
Vitamine C,NaOH,-9.398618164121991,Hydrocarbure Aromatique,2.2752579745283734
Polypropylène,C3H6O,4.228790940218772,Acide Carboxylique,916.135348372854
Ibuprofène,CH3COOH,33.07612855109869,Médicament,10.086125610442902
Aspirine,CH3COOH,69.52511157884018,Acide Fort,6.670307280392208
Azote,CH3COOH,133.50578693820376,Hydrocarbure Aromatique,7.1460933244624325
Oxygène,C3H6O,23.21630705560477,Cétone,12.377855582034881
Eau,C6H12O6,142.27348882461644,Acide Fort,2.693518673317241
Eau,NaOH,39.69572719163506,Hydrocarbure,-0.043154704927075294
Ammoniaque,HCl,180.51324969353712,Cétone,13.318371287904803
Azote,C6H6,5.375326384139321,Gaz,3.4653955372433956
Caféine,O2,178.26262228635778,Cétone,19.34066133141153
Benzène,(C2H4)n,88.45571662383213,Vitamine,-8.270897402403232
