id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000894,Avion,MAN,T High,2025,-4512177,287579
VEH_000758,Avion,Embraer,Interlink,2018,116178019,46407
VEH_000492,Moto,Kawasaki,Série 5,2023,12389050,192721
VEH_000309,Voiture,Bombardier,TGV,2023,-2938898,28164
VEH_000294,Train,CAF,C,2016,-266628,168449
VEH_000791,Camion,Dacia,Touring,2024,-5461211,25960
VEH_000819,Avion,Audi,Megane,2019,-173014,89212
VEH_000563,Bus,Audi,Crossway,2019,-1365145,96631
VEH_000536,Camion,BMW,Corolla,2019,31192905,123330
VEH_000177,Moto,Siemens,Vectron,2021,125114347,29962
VEH_000318,Moto,Volkswagen,Eurocargo,2019,15860525,23314
VEH_000217,Bus,BMW,Vectron,2024,151058,157642
VEH_000616,Bus,Audi,GLE,2024,2473055,29468
VEH_000113,Moto,Toyota,K,2025,-1871384,67773
VEH_000423,Moto,Kawasaki,787 Dreamliner,2023,31135449,29448
VEH_000828,Avion,MAN,3008,2025,-2179747,51052
VEH_000225,Voiture,Dacia,E175,2022,-2866103,86120
VEH_000440,Avion,Boeing,787 Dreamliner,2021,1332216,25640
VEH_000485,Camion,Honda,Atego,2017,-1923289,28425
VEH_000285,Moto,Scania,Atego,2023,-3075625,166593
VEH_000634,Bus,Iveco,Logan,2021,-1949169,71548
VEH_000585,Bus,Bombardier,Citywide,2026,-2080724,140416
VEH_000637,Camion,Alstom,TGX,2014,28614302,161882
VEH_000466,Voiture,Renault,Megane,2018,3584499,106837
VEH_000933,Train,Embraer,Urbos,2021,866227,43155
VEH_000554,Avion,Peugeot,Citywide,2020,122324796,97023
VEH_000279,Avion,Embraer,Sprinter,2026,-3249895,46716
VEH_000393,Train,Suzuki,Ninja 650,2022,-1565357,56712
VEH_000072,Bus,Alstom,Urbos,2024,2481693,174630
VEH_000732,Bus,Audi,Interlink,2023,45479,121523
VEH_000889,Avion,Scania,E175,2021,8289237,145725
VEH_000973,Train,Mercedes,747,2012,257292887,35755
VEH_000730,Voiture,Bombardier,Citaro,2026,-761601,56875
VEH_000066,Avion,Embraer,YZF-R6,2019,17366049,12108
VEH_000002,Train,Ducati,Versys,2024,-1558683,49084
VEH_000916,Bus,MAN,777,2022,-1022891,83559
VEH_000834,Bus,Iveco,Q5,2022,-1188763,196339
VEH_000049,Bus,MAN,A3,2025,-2808926,136388
VEH_000015,Avion,Ducati,9900,2020,1772098,8898
VEH_000727,Bus,Mercedes,Série 5,2022,-1752910,48566
VEH_000588,Camion,Bombardier,737,2019,3182851,73978
VEH_000195,Train,Renault,Urbanway,2025,-4518191,24422
VEH_000141,Camion,Volvo,Talent,2020,1530799,181374
VEH_000715,Train,CAF,Coradia,2019,3419188,162848
VEH_000875,Voiture,Iveco,Série 3,2016,240582730,122812
VEH_000861,Voiture,BMW,CB 500,2022,754108,107703
VEH_000541,Voiture,Ducati,9700,2023,-1978042,129605
VEH_000415,Bus,Scania,GLA,2018,-804925,110434
VEH_000060,Moto,Suzuki,CBR 600,2022,-1888437,54580
VEH_000017,Moto,Honda,Talent,2019,-2192647,45497
VEH_000205,Train,Dacia,Atego,2023,1135908,46758
VEH_000028,Moto,Iveco,S Series,2024,1256375,215759
VEH_000676,Bus,Ducati,TGL,2024,52207111,134537
VEH_000925,Train,Siemens,Burgman,2026,2082770,66064
VEH_000159,Avion,Airbus,Stralis,2017,2725804,74658
VEH_000991,Moto,Iveco,Ninja 650,2022,-818808,124415
VEH_000529,Camion,BMW,A330,2016,29207856,160274
VEH_000288,Moto,BMW,E195,2023,77047991,27003
VEH_000617,Bus,Suzuki,RAV4,2025,-3652591,107017
VEH_000593,Train,Suzuki,Civity,2026,1572377,72184
VEH_000698,Moto,BMW,A320,2021,1303335,89707
VEH_000811,Moto,Volvo,777,2016,2289638,22063
VEH_000152,Moto,Boeing,K,2024,-3830180,1521
VEH_000133,Voiture,Bombardier,Burgman,2015,850829,40585
VEH_000535,Bus,Iveco,5008,2022,-2220368,58452
VEH_000068,Train,Volvo,E190,2021,21187729,234207
