id,valeur,categorie
8983,54.41023395247394,C
119,80.62516268318534,A
1540,56.60026628237995,A
7538,49.455323136668326,A
8423,18.3323802690736,D
7554,84.63569570219327,C
6442,67.47525112209323,A
9698,91.44143741173731,B
5235,80.46911634203101,C
9058,30.297520777448327,D
3146,68.9887783889742,B
6877,11.081853711852007,C
5530,82.60951642014426,C
280,30.767491928942036,B
3098,86.65424158654653,A
490,54.564490599408764,A
1056,89.0209144936867,D
4126,84.62591136168068,C
3398,89.62891306244872,C
1393,43.43153302120138,B
8449,50.48592306121644,A
482,63.27264845551993,B
6080,14.543767431234711,D
2972,0.7973857641145221,C
4748,43.47956208369182,D
2300,92.54960379488602,B
1344,50.56542557277975,C
9079,97.99150056770829,D
5027,53.07063010164102,C
793,19.29937504985766,D
1836,27.990505639479522,A
910,14.78596855006844,B
4729,0.36814790666492847,D
773,95.99886376549755,B
6911,43.59483246509146,A
7664,75.33910961868598,A
2771,79.1206954632073,D
9573,77.3836171044668,D
4929,51.00572622343748,A
4352,66.2924606644525,B
3441,43.13117116707213,C
593,30.326590793712327,C
9363,28.060471415828914,B
8523,84.16789758031607,B
8463,12.941620565529332,D
405,40.97031280589307,B
6291,64.0465306518876,B
1658,21.199244181670917,B
7535,98.24662836671259,C
9119,31.857872866156633,B
7451,7.534338042216138,C
6260,80.70156040579688,B
3367,45.46985424737899,C
319,56.68565301172159,C
8992,74.54978324565779,D
6636,45.65195859666991,C
9170,53.31578200118565,B
5826,40.70656609500132,B
6665,6.474746389247943,D
9312,90.62463373667732,A
3941,84.20154968498798,A
2457,51.5009947544208,C
5857,84.50709654542612,D
4234,17.378722474332676,A
6941,27.46867559359403,D
2692,3.4923408892120866,C
3612,52.98745449847284,C
1659,20.92845098945626,B
8789,51.06368988594251,A
6214,0.4373917610894229,B
6918,79.61908217679942,A
5537,79.3788808721859,A
6387,27.381105038551144,A
104,85.97538174870756,C
1118,58.158175997003966,B
600,81.721492599851,A
9464,32.48302062271262,B
706,65.82408495838138,A
3520,26.649668291254414,A
4741,38.17837551089012,A
2888,31.42362191236576,B
3005,99.81248859576128,C
1539,36.71448134580786,A
1072,27.664899537223775,D
6685,46.790669899010574,C
6480,81.519058026621,A
3846,88.96191151251229,D
1970,19.290494176244977,A
5328,9.379152286979586,C
5724,97.2053244106645,A
2928,50.85455615718939,C
9896,81.12034828357494,C
6283,46.090278069986,D
2831,33.571550690511344,B
7484,12.50765111331178,C
2969,21.933967696929557,D
5343,83.11558904730788,C
3818,13.998360927349063,B
4809,85.84854384032943,C
2668,51.59678535547785,C
7159,51.39546505676782,C
6599,74.10374052616595,D
4970,84.65573932280049,B
755,60.389679585907516,D
9228,52.060316963362965,D
8556,74.10173511419926,A
8832,39.21262917922724,D
2553,97.553678678029,C
3204,9.305577314913183,D
9986,69.57010995489816,D
1876,82.75992094276255,A
5850,52.17291112675054,B
118,47.51229816059026,A
7048,23.428326249270913,D
1790,69.04670063359781,B
3034,30.00876767489331,A
948,99.65417802120277,D
7769,95.34969043451795,A
5037,93.68099898674151,B
1628,75.80260378875153,C
8646,57.14719905808554,B
6876,5.029431696488274,C
4253,14.267370089313902,C
6399,44.2224394325888,D
9625,15.74295625513148,D
6485,98.49412690377386,C
922,52.22472085805465,A
5136,87.37358515411044,D
368,61.981109326540476,A
2961,60.60347089705922,D
7763,68.0109126700253,B
9985,13.538987017148985,A
8683,78.45014113976787,C
5908,11.158575947582971,D
5168,88.34719071555885,A
6013,61.299146322912236,B
8630,43.327390340742625,C
2943,62.35030462204077,D
3964,35.495984938499234,B
8975,4.70699889088757,D
5606,11.56894479228071,D
7899,30.56602662908273,B
3433,99.40115245360863,A
8883,98.10195901397223,B
673,40.768041253857156,D
9950,48.48749475325429,A
4174,21.72621295685587,A
3408,30.0973139372811,B
9005,50.117996358868744,A
7767,18.065734659677645,D
8166,40.362851887067684,D
1016,87.10939597314562,D
1352,47.681297754251105,A
1349,12.145576734343633,C
3038,49.70150646376458,D
58,70.26557140548006,B
3291,56.92321226787593,A
6706,73.09531914807468,C
1059,46.15154050255421,C
7130,17.35368747022632,A
5936,41.899277783959775,C
6603,58.12157998860765,C
6586,52.96363238504902,A
7721,59.58335474964566,C
3108,40.95403796403493,D
7083,25.094900111702646,C
9248,51.34248657722266,B
8058,4.3642705739271985,B
5994,64.2243347779755,A
1423,9.29518138823221,D
1999,56.20398955527527,D
3869,23.106105174106972,D
7734,72.53981190478797,C
9600,41.64951832640447,B
1369,43.362337103181815,A
5003,12.475975472312605,C
7415,78.18879901057537,C
9672,38.698731360564665,D
9091,87.30795575793523,C
8293,6.65357610659515,B
6647,59.8719711732201,D
8308,91.14413009354433,B
4102,20.392030276079854,D
4467,25.27735672514282,B
3430,23.68320165489386,D
1712,84.97966424510864,B
7832,33.5964737357868,A
7204,14.17847130841391,A
9718,52.451048529825016,C
6634,11.839225793642228,B
21,16.5054687257572,D
3652,73.76870486190285,B
4853,50.74657807866164,D
7848,40.36380340565694,C
2876,48.6416482766568,D
265,2.1461081690179906,D
2936,32.737637447017306,B
6288,96.47203834798329,A
6630,82.65839196899557,A
1752,47.65066525860148,A
6323,34.23278554406801,D
3800,85.9814913756782,C
1844,43.0468900045848,C
3118,63.42111444165063,D
3513,76.58234003631284,A
6945,40.4020817253148,C
3762,25.821080375000804,A
4800,18.772334980663572,B
5337,37.7624994245502,C
938,85.53026125197982,A
8841,50.29644555676265,D
8636,62.085374514593525,A
5453,75.06717775182302,D
5234,79.71249688378556,B
5249,63.03824671358241,C
9045,24.789629983170624,A
6729,18.635192953205827,D
2578,31.17047656744356,C
2522,53.89090496096814,C
4354,9.86352985629112,C
9872,29.9685858716084,C
328,33.46352694547628,D
5831,6.010883983502058,C
5477,75.99036886916754,D
7455,31.182930832425516,C
8859,99.15601219783345,D
1023,42.742390787870534,A
2092,7.386060619988544,D
5494,54.30982238044055,C
1538,98.73479330164594,A
4596,5.848260935511529,A
7935,24.644172260700913,A
490,86.8908318110005,D
9386,40.51861547770498,D
4692,32.65961621233166,C
2698,12.947541393814287,A
175,98.26917144294089,C
8135,94.94420802064117,B
5421,88.49282105449139,C
8590,76.69900359430231,C
8037,2.3197398056273966,D
6753,91.15185625358943,C
3821,75.11248133180334,B
7257,12.530357400636472,B
814,88.2364527205536,B
4909,39.68418959566271,B
5402,64.57091390745111,A
3283,73.30236974633263,C
3605,50.59540926940193,B
1546,42.90112610898019,A
2864,6.049761126173159,B
3796,84.47854814003102,B
8328,67.88551820180703,A
7767,48.55621110757238,B
9585,98.4386669448088,D
9119,84.02648381292325,C
3050,91.31045383343151,B
580,37.09413277611885,C
4584,25.034935556719606,A
963,81.48844489422189,C
8532,79.33255106975592,A
5885,16.76430305217771,D
4865,92.23315817847121,D
8765,39.50545945675423,B
7131,98.19519216814575,D
1945,25.88395412652922,B
5597,60.550198194434856,D
6558,13.462436060809068,B
3624,90.78937600162492,A
6645,34.46106902345644,C
5966,5.452338619293862,C
9268,79.34762162624911,B
5631,70.38135745652957,C
6533,50.22277203223974,B
8726,14.80122673521105,A
5283,36.44198324511784,D
3766,1.8949695459851923,B
3442,76.89697610973869,D
8973,57.73455260555148,A
338,52.173223164413564,A
2917,67.32832304905352,C
232,30.492074803253754,B
2679,32.36650423949198,A
2678,65.59731711909585,A
2393,59.75748537411059,A
4400,56.17319734571797,B
1158,7.950511537640836,B
8316,92.66541486329153,B
7747,56.14189020611594,D
6371,59.983455585154864,C
2685,39.06382312234352,D
7987,73.68847685160524,C
3939,50.390773409567615,B
1822,36.30906725503556,B
9431,34.46603668795012,D
2271,40.9694491918758,D
1086,1.4742692424581594,D
9790,36.474792544076585,A
5793,16.88651149962017,D
9835,43.47675435363637,D
7467,20.795639953634925,A
218,10.136771231661545,A
6584,25.48955505177727,D
4808,14.138999893912196,A
1953,65.83267010292876,A
2673,58.61040787476889,D
2630,53.82780705023683,A
9145,61.86513812154182,B
9393,36.5392373464025,B
7747,70.57665625548975,D
4945,52.49051914691106,B
6381,93.02837683658475,D
3229,45.75239353955113,C
6936,2.993895509645783,B
719,64.45717614783891,A
5584,77.13939641545721,B
6702,65.9557838026781,A
6947,52.52073589417511,C
5341,92.72163210152702,C
4558,36.49493382309154,B
8462,34.35119325948761,C
4993,74.0122985169944,A
7519,31.76846206725964,B
8062,19.822161653947024,B
2017,95.75863245069328,D
9018,26.52877516973292,D
4387,4.058574680450134,C
70,21.31805665745595,B
7779,10.36484410888816,C
6281,64.33879421295808,B
2752,97.97656642996262,A
9629,49.624592222392494,B
8925,92.24900510522596,D
9994,11.170144285011963,A
178,31.303619004921046,D
6305,66.1742476014166,D
6329,33.8412776946283,B
6442,95.45151318535807,D
3421,97.27503426977677,B
3038,41.88872759189455,C
8506,53.61879830754438,B
1395,15.231001514538455,C
7066,24.814240878067285,C
