ville,pays,region,latitude,longitude
Tunis,Italie,Lazio,56.23537741253646,8.543106990433536
Meknès,Égypte,Shanghai,52.729876178165156,0.10065970683784231
Rabat,Maroc,Tanger-Tétouan-Al Hoceïma,32.79397662482092,-18.49078671749806
Birmingham,USA,Québec,40.620371519689314,-1.0608778845910969
San Francisco,Japon,Berlin,49.46997626515944,-80.58710566763516
Toronto,Royaume-Uni,Île-de-France,33.18641473369769,6.329774450937964
Manchester,Japon,Geneva,42.26520876709194,-8.696745181153016
Zurich,Portugal,Ontario,51.485396105491645,4.205278284839311
Édimbourg,Italie,Cairo,39.48428367871776,16.781312273152125
Berne,Chine,Massachusetts,45.31776650748423,-1.4484295200803166
Berlin,Italie,Bavaria,46.12813565460232,17.59874685858785
Zurich,Maroc,Tanger-Tétouan-Al Hoceïma,31.426599936879683,-17.38133163976049
Lyon,Italie,Hesse,50.41072994991477,25.36810524796252
Marseille,Chine,Catalonia,34.45814456588568,95.68264067780305
Porto,Suisse,Washington,51.06547297971173,-85.30635165601043
Tunis,Suisse,Lombardy,51.230306207164375,3.424105004123241
Bruxelles,France,Tunis,35.228392267098954,3.264822445464026
Montréal,Royaume-Uni,Pays de la Loire,55.33992082596251,6.661627446303681
Sydney,Australie,New South Wales,-41.76366747057271,164.66571456690966
Osaka,Maroc,Tunis,50.66508571364015,35.75492724496161
Berne,Allemagne,Catalonia,53.0572850564019,17.04175228729674
Meknès,Italie,Washington,46.86710813577535,138.77665405599546
Chicago,Maroc,Tanger-Tétouan-Al Hoceïma,33.28435250608372,109.29865710574522
Beijing,Maroc,Oriental,37.48913263187454,120.68427883972421
Tanger,Maroc,Porto,31.440413800848887,127.32317847672255
Casablanca,France,Tanger-Tétouan-Al Hoceïma,34.453620695008205,-1.609818550849738
Meknès,Royaume-Uni,Catalonia,44.327929624979035,6.103648857541904
Rabat,France,Madrid,35.25460029539494,108.47588594524302
Londres,Maroc,Beijing,38.26200216026652,-7.9852717328107286
Birmingham,Canada,Ontario,32.664378226573724,-135.05440745323787
Hambourg,Allemagne,Hamburg,44.920625202756206,11.20019047887778
Marseille,France,Berlin,41.19017674598432,4.847059395058737
Barcelone,Portugal,Souss-Massa,32.654823338203805,-13.168269307942577
Berne,Canada,British Columbia,53.11387148224177,-3.6517075267028667
Milan,Maroc,Flanders,45.27957698675516,7.970905916601517
Miami,Maroc,Brussels,52.83410458218891,9.11577803643393
Sydney,Australie,Québec,-38.25660427236051,-87.88751521811926
Le Caire,Royaume-Uni,Hamburg,54.51735303520442,10.363747810995738
Fès,Maroc,Campania,30.464793905148323,115.41133283792664
Nice,France,Rabat-Salé-Kénitra,41.64348413625863,27.495820547693352
Lille,Tunisie,Lombardy,47.41979525475194,10.587724087308235
Séville,Maroc,Occitanie,35.138288793257956,-3.4516176176316367
Agadir,Canada,Québec,36.75404122030865,4.668254664004964
Zurich,Canada,Alberta,36.159458745179975,-103.54644276155774
Marrakech,Canada,Florida,43.87330841335034,4.730449636194343
Berlin,Allemagne,Bavaria,47.495883470332025,14.50454631784092
Toulouse,USA,Grand Est,33.85428357931131,10.19896768645231
Houston,Royaume-Uni,New York,39.432445510964655,-7.563949523793314
Rabat,Allemagne,Grand Est,34.62106318338775,132.20351897036747
San Francisco,USA,Cairo,-34.882253846514836,0.9701693486194041
Melbourne,Allemagne,Fès-Meknès,33.41769611979601,154.28047307123867
Porto,Portugal,Lisbon,45.59139865668675,-7.692515573742846
Melbourne,Portugal,Zurich,47.415063054083184,-6.030988456815699
Hambourg,Maroc,Hamburg,33.78462123587929,141.21939932280821
Sydney,Australie,New South Wales,-47.38250231949953,145.89394589724114
Osaka,Japon,Shanghai,52.80362445297254,4.771620157329314
Tokyo,Australie,Casablanca-Settat,33.90542572833264,7.863514521556526
Bruxelles,France,Tunis,55.177630571976934,0.23615842520171504
Toronto,France,Lisbon,44.26829504831497,-116.53382197612517
Sydney,Australie,Ontario,-44.9890482193691,127.40187435015889
Bruxelles,France,Pays de la Loire,39.696882178897454,5.137263210391715
Sydney,Australie,New South Wales,42.67114304374727,147.9617721666196
Madrid,France,Hauts-de-France,48.87005095209566,9.762667392386101
Séville,USA,Lombardy,30.25899233793487,2.601556530021542
Vancouver,Espagne,Cairo,43.25861893360493,119.77136748203513
Shanghai,France,Ontario,46.436734601166464,-15.006744716273882
Le Caire,Royaume-Uni,England,56.19618801471392,-0.16045422366453965
Meknès,Italie,Hesse,54.66218457777866,5.580687221235477
Fès,Canada,Bavaria,48.20331142384326,5.801806127305867
Munich,Belgique,Lazio,43.10247029729968,13.99039971434133
Montréal,Portugal,Catalonia,31.52029043366368,-2.5568382903745457
Genève,Royaume-Uni,Québec,42.588098128643736,-2.5031536050680567
Miami,France,Hamburg,37.28621545165322,11.18915997358075
Milan,Italie,Catalonia,45.756789087403874,-88.85907230243086
Chicago,USA,Lisbon,52.98542070266012,-15.065676730614612
Édimbourg,Royaume-Uni,Tuscany,52.62855258204224,6.38959114539896
Sydney,Australie,New South Wales,-30.166087384343047,137.53611203886763
Berlin,Allemagne,Hamburg,33.82644942494257,19.094468670088503
Manchester,Allemagne,Scotland,52.56396740207999,14.485395252058462
Lille,Suisse,Victoria,48.92113066848371,4.694591990412608
Rome,Canada,Alberta,40.55150785199152,3.94597612035393
Osaka,Chine,Tunis,34.64565506644847,129.29612114686856
Munich,France,Cairo,44.54992203182011,8.756047184501783
Londres,Maroc,Kanto,53.564519515432735,3.1601824339611353
Tunis,Tunisie,Porto,55.08204904211758,4.07186874472151
Manchester,Maroc,Florida,43.20702404609327,-2.8157417310154607
Strasbourg,Allemagne,Lazio,43.26077287494587,16.087277377315434
Kenitra,USA,Florida,30.898298148882436,-78.34424503098043
Berne,Australie,Grand Est,50.733160760496176,8.232440131051588
Miami,USA,Florida,38.90017190747325,-90.30658499008308
Porto,Maroc,Tanger-Tétouan-Al Hoceïma,32.7377445863747,91.14088955914676
Shanghai,Chine,Fès-Meknès,41.03428853597836,131.86564292082312
Barcelone,USA,Brussels,38.32181874768079,-96.49108487232088
Munich,Maroc,California,49.84533776057443,135.83541535207934
Lisbonne,Japon,Valencia,53.58123873716367,-12.339840098653685
Beijing,Maroc,Kanto,-41.53722634861027,2.4266506238100476
Toulouse,Tunisie,California,44.63678174742462,1.1825408363696661
Paris,Belgique,Brussels,46.76286835283181,10.368807745793232
Bruxelles,France,Provence-Alpes-Côte d'Azur,36.03109061648084,6.622723158681044
Beijing,Maroc,New York,33.31271849650755,-1.101418599200377
Calgary,Japon,Oriental,37.14243375801855,-136.25719155870692
Le Caire,Italie,Auvergne-Rhône-Alpes,30.932670051985895,-81.5763590623162
Tunis,Maroc,Rabat-Salé-Kénitra,33.33683325050968,-80.1549903338931
Paris,Maroc,California,53.32939592735734,-0.0661102773238138
Milan,Japon,Pays de la Loire,46.07113279950295,-102.16107820199547
Tétouan,Maroc,Lazio,41.30264447507251,-12.241716853950996
Berne,Égypte,Geneva,52.31696256129814,7.045917204549424
Francfort,Suisse,Texas,32.85620031760749,7.986615869941373
Ottawa,Portugal,Florida,22.779690367816116,-2.0537070155813755
Milan,Australie,New South Wales,39.10975040053675,158.3108250076624
Rome,France,Illinois,38.768003946240746,-9.368629936956589
Miami,USA,Rabat-Salé-Kénitra,33.990954939323395,6.567898298992056
Rome,Suisse,Occitanie,36.31694960689917,-124.59758176057122
Porto,France,Rabat-Salé-Kénitra,52.612182129242306,0.72272863116135
Bruxelles,Espagne,Beijing,40.04689468394148,4.6638001258911785
Anvers,USA,Tunis,36.42123389967925,-1.7306157702368736
San Francisco,Japon,Shanghai,34.92830990785538,132.63168066382676
