id,valeur,categorie
4511,61.44410536757875,B
243,56.15487957494505,B
9712,4.90879994058907,D
7515,40.10122312720746,D
6336,8.03902138996866,C
2639,28.22315526584459,A
3863,93.90726017127186,D
3489,30.499818980777604,A
4340,51.60410390612869,B
7027,99.75646493509093,A
2796,8.881293946202785,D
1366,51.91788429904728,C
9168,71.87736529616583,D
7447,87.61796375885622,C
3533,46.819633496221044,A
7900,54.76759389318624,C
8970,52.820263379803066,A
5967,91.35717667313268,C
7576,54.26590329404753,A
4503,12.369559385014872,D
5378,79.05785894023577,B
7185,81.79881227260844,D
3043,98.35880575470895,D
9018,46.009131346211774,C
9372,7.819939493676964,B
3061,52.72211705984524,B
529,70.59958475391439,C
1566,97.99078929347671,C
2769,51.65671693306889,C
6629,31.470387534095035,D
7151,84.6178095183229,D
6850,52.8064065181033,D
7354,13.108816756623852,C
2776,49.161105392952095,D
7121,11.266965021945696,A
369,34.7651673284464,B
9201,54.0020176244051,B
5879,73.15551143160444,A
7188,86.53788218261016,D
6151,65.21848426160794,C
3355,14.857861718921539,C
7134,28.95945163639474,C
4767,48.429609196332144,D
5620,36.48786573400017,B
4402,54.736154330375264,A
3642,72.34642502703291,B
5590,7.1280835082843215,D
6761,50.25092685008428,D
3736,66.19467169125498,A
1941,72.74430972304219,B
9776,34.25841639508366,A
6058,90.04043211998967,C
1868,6.219154399412041,B
241,89.4183779175217,B
1078,61.08067808408511,C
3936,49.13823795515163,C
9555,18.964715540692932,D
5771,95.33017234549497,A
7406,59.46127778363629,A
4792,17.08559771118139,D
5815,59.98909868922965,A
2137,90.78266096653842,A
7948,99.72288337805418,A
5215,93.22057245956857,A
2340,77.80672373102271,C
5897,1.2010227857743527,B
9849,43.52717996478121,B
2394,55.01160107469653,D
4907,5.719822870533187,B
2477,10.237904833331102,B
4397,48.601715905499354,C
6621,33.06936866819037,B
5226,57.45896281784704,D
9203,78.89791325220956,C
3515,1.4043062890205738,D
6025,38.82623317736963,B
1425,98.94097629948246,A
6233,66.8626073126997,D
9704,76.0323121465764,B
8976,35.34848669184956,B
7321,83.76032194555536,D
227,49.0768161016882,A
9488,91.83726743268882,D
679,93.09560217617997,C
2184,28.32336393297823,C
154,66.9612557977209,B
5307,69.50124024804278,B
469,34.05146503465857,C
2967,67.58181597084831,C
3728,58.62793469107768,B
6337,98.02183900556076,B
2586,67.43250502648507,D
5251,39.81900080108064,D
8539,28.457225031786738,D
126,70.58362396463774,A
28,90.12108472534881,B
958,40.10091790985436,A
94,24.454632281832346,C
