ville,pays,region,latitude,longitude
Beijing,Italie,Shanghai,48.20754623594676,3.3354270205487735
Melbourne,France,Occitanie,40.93847651596137,3.160553038664691
Houston,Australie,Kanto,35.84636302480867,117.563965157713
Porto,France,Shanghai,33.532440255226845,-114.60661936683687
Kyoto,Suisse,Shanghai,46.193527426363616,-137.99070825805117
New York,Maroc,Catalonia,44.93259303227495,-83.54854306993585
Nice,Portugal,Provence-Alpes-Côte d'Azur,50.54999467728042,132.34253021111266
Houston,Italie,Shanghai,33.53950919222036,-73.60671699315478
Naples,Canada,Geneva,55.0191145595525,-3.3920136521839304
Kyoto,Italie,Geneva,53.25608281378496,2.20430434479852
Lyon,Maroc,Hauts-de-France,36.51599422217248,9.98206900867902
Strasbourg,Canada,Hauts-de-France,47.63608561502329,12.448820654562894
Zurich,USA,California,47.78632615903506,154.00400830770462
Tétouan,Maroc,Washington,35.34248029379131,-6.030451103606049
Tanger,Allemagne,Campania,39.85347858377587,-5.464329240364111
Berlin,France,Illinois,34.21952045643135,10.959843727671698
Toronto,Italie,Flanders,-32.704801263549896,5.4755846626931035
Le Caire,Maroc,Hamburg,32.61013049869172,-7.42014566831239
Lisbonne,Suisse,Provence-Alpes-Côte d'Azur,53.28144108815482,5.206390743175451
Calgary,Suisse,Scotland,53.83340116294245,3.238396999551137
Beijing,France,Hauts-de-France,53.630966573979734,-96.1354954902025
Porto,Maroc,Massachusetts,33.821285992504556,15.059363065268265
Rome,France,Provence-Alpes-Côte d'Azur,37.18981637528579,8.811158943341349
Édimbourg,Espagne,Beijing,32.934822151178714,2.645372429394845
Miami,USA,California,30.20181549690173,115.86533407376857
Calgary,USA,Kansai,36.402988328387465,137.17989815071246
Genève,Belgique,Tunis,40.24093769504775,0.2868103219132393
Ottawa,USA,Florida,31.13518229537171,-81.17717885340276
Nantes,Maroc,Valencia,42.787273864807204,6.050844157750708
Kyoto,Portugal,Kanto,49.17640863894604,2.307206792535132
Porto,France,Texas,38.81676903674488,-15.11895164486138
Barcelone,Belgique,Flanders,52.07015699165373,-131.3159897421814
Zurich,France,Oriental,37.749611478201736,0.9858118665403549
Chicago,France,Cairo,34.63568541049332,-134.0451630555818
Zurich,France,Tuscany,42.534367548154655,14.843214559493564
Madrid,France,Occitanie,52.4396707413304,3.075280555367317
Marseille,France,Tunis,40.395046189581336,-103.04481962331197
Édimbourg,Royaume-Uni,England,58.38108529100603,4.242255432303523
Barcelone,Italie,Pays de la Loire,40.24859106639959,6.6183107599279865
Tokyo,USA,Ontario,41.73403286386872,-85.74980841778573
Paris,France,Hesse,46.63914385787975,-88.78310367477067
Porto,USA,Ontario,31.864403499296373,-84.61244857798756
Tokyo,USA,Oriental,43.77380814128422,-3.0324422787720198
Marrakech,Espagne,Hesse,34.685272793497724,5.749418226196562
Seattle,Suisse,Berlin,44.87129332738762,-113.26056349349736
Zurich,Royaume-Uni,Casablanca-Settat,50.64373812643507,-3.030870902035914
Genève,Égypte,Shanghai,33.91487694356722,6.705712642277591
Tanger,Canada,Alberta,37.877118853471806,6.132046364307401
Francfort,Égypte,Washington,43.09968552121517,-79.86534255733416
Chicago,France,Bern,34.756229575689,2.2182194295165667
Lisbonne,Maroc,Lisbon,36.09582557803379,-129.56763026263096
Paris,Portugal,Ontario,44.48304101602156,2.994070907158914
Tanger,USA,Berlin,37.35157230609001,-77.82289309803431
Osaka,Italie,Nouvelle-Aquitaine,45.048534337897514,-75.43446769926122
Nice,Australie,Hauts-de-France,38.225015580946994,1.5938112918270364
Tunis,Allemagne,Alberta,55.017940975208745,18.374048509245657
Manchester,Allemagne,Texas,47.07738469067177,-88.3561460032742
Le Caire,Japon,Kansai,32.67072830226875,8.24534134147776
Marrakech,Espagne,Ontario,41.35027044567423,122.97243827928203
Tunis,Maroc,Nouvelle-Aquitaine,36.84508734895083,-1.2794354962228436
Londres,USA,Auvergne-Rhône-Alpes,45.14924947567809,-85.45354215047374
Tokyo,Maroc,Oriental,34.008712575236295,2.875431852792425
Munich,France,Bavaria,50.59712423444508,5.408072249578474
Meknès,Belgique,Scotland,41.56250392449422,9.627596908548774
Berne,France,Bavaria,35.05818041525112,9.713386000627263
Londres,USA,Beijing,35.42540970807749,-2.8622694358631495
Séville,Portugal,Scotland,25.71722965822807,-8.917293076183123
Marrakech,USA,Florida,40.38923114476938,-85.30921853885529
Montréal,Maroc,Texas,34.41844435891583,-0.5395702429057452
Toulouse,Italie,Fès-Meknès,32.12617422756491,7.214147746942199
Francfort,Italie,Cairo,50.910630773350974,-4.1034999511201615
Boston,Maroc,Beijing,38.07156177735273,-81.90333823326826
Paris,Maroc,Kansai,45.97898520925347,-4.81833270458303
Lisbonne,Canada,Tunis,42.10145601781282,-131.72733021505488
Kenitra,France,Lisbon,46.624707585023614,27.938701828682696
Osaka,Japon,Campania,36.73637306520084,7.681152183042142
Lyon,Japon,Alberta,44.42648412684183,6.1467578916520385
Valence,Italie,Grand Est,45.67921448678623,6.22112537221091
Valence,Italie,Ontario,35.6362068106918,147.61400691822755
Porto,Chine,Kansai,41.96527431988301,115.27894944192418
Toronto,Portugal,California,32.62669508682647,-80.47460200024888
Nice,France,Bavaria,43.99228309809465,-77.37035409304067
Munich,Canada,Valencia,48.54781263547764,4.0558546810041545
Montréal,France,Cairo,42.697177920541755,-2.918689520138656
Beijing,Chine,Bavaria,44.47011786262807,0.6969562304346365
Londres,Royaume-Uni,England,45.3404395051561,9.442560830523906
Beijing,Chine,Kansai,29.056664853253107,141.30131906893988
Florence,Canada,Fès-Meknès,51.586832047162154,17.285929869191932
Valence,Japon,Victoria,39.17692798660095,-105.35061477512258
Lille,Suisse,Occitanie,43.774239693037266,5.040363736627667
Marseille,France,Occitanie,43.803159424264656,1.4427972941222693
San Francisco,Chine,New South Wales,31.991872611612898,127.39932655723034
Kenitra,Espagne,Victoria,37.01238869853248,9.365309783440226
Rabat,Maroc,Massachusetts,34.29623190001605,-13.42641201673611
Nice,France,Valencia,36.64259716846895,2.289165733055324
Milan,Égypte,Hesse,39.88500767659801,120.49603069914525
Tokyo,Suisse,Hauts-de-France,51.65075879688974,-75.86756824041548
Ottawa,Espagne,New York,31.618148868150428,109.71138070160166
Sydney,Australie,New South Wales,-23.900913523869576,158.49483374150307
Paris,Italie,Souss-Massa,51.55144346631114,4.712930440032318
Beijing,Maroc,New South Wales,29.254910083942313,-3.2026379804473697
Lisbonne,France,British Columbia,30.489250708854634,-15.544934737273564
Birmingham,Italie,Scotland,36.320106572653934,6.614342356860321
Tokyo,USA,Fès-Meknès,51.608562733573365,-73.54883382252353
Melbourne,Égypte,Hesse,48.60395465646149,8.934143009254903
Anvers,Japon,England,35.64877150954302,-3.0609580456379257
Munich,Belgique,Brussels,53.212414526061586,8.411261362767995
Vancouver,France,Kansai,34.092380134902584,-120.8061047990061
Montréal,France,Ontario,41.31215435648239,-7.863060063889834
Shanghai,Belgique,Provence-Alpes-Côte d'Azur,35.63166170239319,-4.061875842598839
Le Caire,France,Valencia,44.80265935034678,7.656085164348127
Sydney,Maroc,Flanders,35.57530329003463,-1.8146899347602834
Tunis,Tunisie,Valencia,51.01537708679392,142.62713506476604
Shanghai,Suisse,Tunis,50.698514557957125,8.949227358491513
Houston,Australie,Tanger-Tétouan-Al Hoceïma,52.45205719347716,6.991800481464004
Lisbonne,Royaume-Uni,England,51.63199584610698,-3.269135773119523
Marseille,Italie,England,49.79017298586894,-56.76086909388606
Lisbonne,Japon,Kansai,43.43738301038729,143.20773765877254
Anvers,Maroc,Ontario,43.65670565046029,-91.1159757810227
Sydney,Australie,New South Wales,-38.89948879200367,147.7250876725416
Toronto,France,Grand Est,38.00721790682643,12.104172117003177
Francfort,Belgique,England,44.77743551227627,4.906515324049819
Tunis,Maroc,Geneva,52.7941700063038,2.258704239936623
Anvers,USA,Beijing,39.13396258567395,-74.81932330008415
Ottawa,Allemagne,Québec,50.3461823999337,14.019862928827443
Lyon,Espagne,Massachusetts,51.555669312086955,13.255255602845876
Valence,Maroc,New York,31.040986109222125,-6.439599804500114
Seattle,Portugal,Beijing,33.032696494970345,-120.15286041456001
Montréal,Maroc,Rabat-Salé-Kénitra,35.21534543639586,-15.191379697070605
Osaka,USA,Occitanie,45.157222408294984,-3.6183174661811504
Nantes,Royaume-Uni,Valencia,49.253545856304406,1.519980793670198
Le Caire,France,Provence-Alpes-Côte d'Azur,33.11833313129098,-130.8835464267697
Shanghai,Canada,Québec,36.92680774477892,131.58441636813686
Lille,Australie,Victoria,48.904055478463114,6.920783232190836
Milan,Italie,Rabat-Salé-Kénitra,32.485321701739814,-13.460217805569078
Londres,France,Tuscany,48.059115930726485,2.810958583752749
Paris,Suisse,Souss-Massa,31.74404268638552,-85.09940552302916
Berlin,Allemagne,Madrid,30.961584463164705,-1.2401214132108285
Calgary,France,Provence-Alpes-Côte d'Azur,49.444330638609685,-0.5409259591976454
Houston,USA,Porto,34.54333465353329,128.80300864937325
Ottawa,USA,Fès-Meknès,39.17007167747744,116.94553604219566
Sydney,Australie,New South Wales,-30.631186307184265,150.84584075925477
Milan,Maroc,Florida,40.644669522190156,132.39764155578172
Tunis,Japon,Valencia,35.362300558254994,2.821473522377465
Tunis,Italie,Texas,47.099513919357854,3.178233781516753
Chicago,USA,California,40.29293948773073,6.670986630558508
Lisbonne,Tunisie,England,51.46802805267093,-8.650107147384183
Beijing,Japon,Oriental,34.707575469349806,6.271793374405838
Hambourg,Allemagne,Zurich,50.658534830538656,12.562966681160418
Boston,Belgique,Brussels,57.077103318875274,-67.02309695121599
Tokyo,Portugal,Tuscany,51.04963590161998,-6.389738241613457
Édimbourg,Maroc,Kanto,-30.473810223417843,-89.24322819839043
Milan,France,Kanto,41.22396828486701,-3.5309496824578983
Meknès,USA,Washington,50.466828374782246,-87.79168020366185
Tokyo,France,Ontario,45.85605838275956,-120.06990837170272
Kyoto,France,Bern,51.22090037838689,154.59567522525805
Marrakech,Maroc,Tanger-Tétouan-Al Hoceïma,47.99340086798036,-11.94341661653337
Zurich,Maroc,Alberta,43.82203307113653,-125.53074385405864
Osaka,Allemagne,Cairo,36.83857984290416,-71.24335026417789
Rome,Canada,Madrid,40.965650085561435,-4.800705569917893
Francfort,France,Bern,43.55268146175637,10.620411944148255
Birmingham,Royaume-Uni,England,56.66469774563966,5.416332194785921
Le Caire,Suisse,Zurich,43.10555105011944,12.849150234440838
