nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Eau,CO2,13.6233925178737,Médicament,-17.33565643409883
Méthane,C9H8O4,29.059769356627584,Gaz,11.18455314356605
Caféine,O2,47.929301993860996,Inorganique,19.503116714794622
Ibuprofène,HCl,173.22337798863646,Vitamine,87.83910066412406
Acide Acétique,O2,18.547474035093572,Acide Carboxylique,-6.409190444096313
Ibuprofène,C6H12O6,34.713107713191214,Acide Fort,19.058486891595045
Eau,C7H8,31.621038764942643,Gaz,29.956012912061958
Glucose,C3H6O,22.49599469213543,Polymère,30.828282901965462
Acide Acétique,C27H46O,27.9752352535129,Hydrocarbure Aromatique,-0.7639696784699437
Hydroxyde de Sodium,C2H5OH,15.017578807355001,Acide Fort,85.40099793743852
Ammoniaque,NaOH,117.90104266849531,Base Faible,-3.4875226014709257
Aspirine,CH3COOH,149.90378122645834,Acide Fort,125.52451052481018
Azote,NH3,95.71860533881093,Médicament,-13.320575922000799
Azote,CH3COOH,41.36808492107845,Polymère,19.879405735939788
Acide Chlorhydrique,C8H10N4O2,139.86106477564198,Base Faible,-18.153870119121006
Acide Acétique,NH3,41.46983486663724,Polymère,32.68001009978643
Ammoniaque,CH4,38.57134234891701,Polymère,32.997084143734135
Dioxyde de Carbone,(C3H6)n,114.61349661787953,Glucide,65.9471139726061
Paracétamol,C6H8O6,33.562416281139704,Gaz,4.802894460515656
Ibuprofène,C2H5OH,54.170057045877876,Base Forte,47.17199841259008
Glucose,CH3COOH,147.69723004470586,Base Forte,-4.864600081771015
Oxygène,CH4,49.074677977674526,Stéroïde,99.06566465541641
Glucose,H2O,13.31962659084271,Hydrocarbure,922.1375929137835
Glucose,CH4,0.7939503387516567,Glucide,35.52376863424809
Eau,H2O,173.6972647090773,Inorganique,9.735085154907285
PVC,(C3H6)n,69.51136153247717,Hydrocarbure Aromatique,-8.504196076478557
Benzène,C27H46O,43.8685980295087,Alcool,36.76942413026538
Azote,H2SO4,4.925266211318686,Acide Carboxylique,21.621701351231003
Ibuprofène,(C2H3Cl)n,11.752915124889313,Inorganique,26.67999357351932
Acide Chlorhydrique,C8H10N4O2,-9.598049543015044,Hydrocarbure,56.510146571571255
Paracétamol,(C2H4)n,34.58071533364273,Base Faible,62.61544913641918
Éthanol,(C3H6)n,239.51471435511158,Gaz,25.21615492250596
Acide Sulfurique,C13H18O2,29.723990695182373,Base Forte,139.56763042206293
Méthane,CH4,-0.8959306923060808,Stéroïde,7.226622288886631
Oxygène,C6H6,72.56057509547264,Acide Carboxylique,3.0367374615882006
Caféine,C9H8O4,-8.296844795567964,Hydrocarbure,9.168324617705577
Acide Chlorhydrique,O2,29.612371231120413,Cétone,41.001010714847325
Acétone,C3H6O,6.202497123869286,Gaz,-14.292622835726522
Ammoniaque,H2O,72.27188114110426,Acide Carboxylique,132.46817447114114
Cholestérol,C8H9NO2,46.19732789898319,Hydrocarbure Aromatique,201.83443846405802
Acétone,C6H6,93.10410752434427,Alcool,56.156546082638044
Ammoniaque,H2O,51.800581592180556,Vitamine,72.84659020503545
Cholestérol,H2SO4,12.210491072159574,Base Faible,22.283654702520163
Vitamine C,(C2H3Cl)n,151.36995153724627,Alcool,9.22186551658638
Acide Sulfurique,(C2H4)n,41.51848735130726,Hydrocarbure Aromatique,77.19216304026
Éthanol,C3H6O,1.2779716154813414,Médicament,-1.2756933846940184
Ibuprofène,NH3,39.14276034516779,Médicament,-5.173800163079112
Acide Chlorhydrique,C6H8O6,393.99855209874755,Glucide,1008.3862442299256
Méthane,NH3,25.506982154032038,Cétone,7.32846075505357
Acide Chlorhydrique,O2,313.35865345261976,Acide Carboxylique,122.59210206303888
Vitamine C,CH4,-0.2425715217100759,Alcool,30.811189359823068
Aspirine,(C2H3Cl)n,49.046844645688594,Vitamine,65.2995577216001
Toluène,NaOH,4.20256676225371,Hydrocarbure Aromatique,15.337102771320772
PVC,H2SO4,175.29293768480215,Alcool,9.565954614794714
Oxygène,(C3H6)n,63.70636567442568,Inorganique,74.61864179950851
Polyéthylène,C3H6O,-5.243829845924331,Alcaloïde,19.659604435149543
Acide Acétique,H2O,12.553203296709167,Base Forte,595.0989573328336
Caféine,C6H12O6,30.10546984819503,Cétone,-3.83819787903495
Caféine,H2O,214.9870350456739,Médicament,8.684176328100403
Acide Chlorhydrique,NaOH,-0.14673695658063934,Gaz,90.9784798645323
Oxygène,NH3,150.46114875811082,Acide Carboxylique,16.55635910645596
Polyéthylène,C6H8O6,23.24184498866557,Alcaloïde,113.83192987390314
Éthanol,C8H10N4O2,376.2024327063728,Base Faible,13.556975088911553
Azote,(C2H4)n,45.731409975183844,Hydrocarbure,11.47437654803626
Méthane,CH3COOH,13.032372745997652,Stéroïde,-10.390386642139806
Benzène,C6H8O6,60.96358161971074,Acide Fort,21.594442144133193
Cholestérol,CO2,141.76011725730686,Hydrocarbure,9.207197227337659
Cholestérol,(C3H6)n,9.717627535045317,Médicament,91.47224669428486
Acide Chlorhydrique,O2,34.921854175041595,Acide Fort,-4.770436068568004
Ammoniaque,NaOH,8.95798396916642,Acide Carboxylique,-0.5788670818637796
