id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000922,Avion,Dacia,CB 500,1970-01-01 00:00:00.000002023,52108462,215419
VEH_000860,Moto,MAN,Panigale,1970-01-01 00:00:00.000002022,134752459,20893
VEH_000343,Camion,Airbus,Classe A,1970-01-01 00:00:00.000002025,1066945,186063
VEH_000237,Avion,Toyota,FM,1970-01-01 00:00:00.000002022,-2865122,81205
VEH_000380,Train,MAN,AGV,1970-01-01 00:00:00.000002022,-1193568,261652
VEH_000139,Moto,Scania,Golf,1970-01-01 00:00:00.000002025,-5806619,24382
VEH_000002,Moto,Yamaha,P Series,1970-01-01 00:00:00.000002025,-4119082,11164
VEH_000177,Voiture,BMW,PCX,1970-01-01 00:00:00.000002025,-434552,29041
VEH_000019,Avion,Bombardier,R Series,1970-01-01 00:00:00.000002026,176831236,22004
VEH_000361,Bus,Volvo,A330,1970-01-01 00:00:00.000002024,16774974,11821
VEH_000856,Voiture,Yamaha,TMAX,1970-01-01 00:00:00.000002026,882700,139996
VEH_000209,Train,Alstom,Eurocargo,1970-01-01 00:00:00.000002022,-2494954,125891
VEH_000630,Moto,Mercedes,FH,1970-01-01 00:00:00.000002023,-4162695,-7411
VEH_000352,Avion,Dacia,Actros,1970-01-01 00:00:00.000002023,30618856,55134
VEH_000453,Avion,Audi,Velaro,1970-01-01 00:00:00.000002023,219672035,45012
VEH_000008,Voiture,BMW,E190,1970-01-01 00:00:00.000002024,97913,182631
VEH_000104,Moto,Iveco,Tiguan,1970-01-01 00:00:00.000002026,-2246116,99203
VEH_000205,Camion,BMW,P Series,1970-01-01 00:00:00.000002022,881025,19620
VEH_000438,Moto,Yamaha,E195,1970-01-01 00:00:00.000002023,2306611,134549
VEH_000647,Bus,Scania,Evadys,1970-01-01 00:00:00.000002022,2374772,50273
VEH_000912,Camion,Embraer,Corolla,1970-01-01 00:00:00.000002022,100037,153029
VEH_000286,Moto,Kawasaki,Série 3,1970-01-01 00:00:00.000002022,985085,33199
VEH_000096,Avion,Bombardier,RAV4,1970-01-01 00:00:00.000002023,152078819,136061
VEH_000016,Moto,Airbus,9700,1970-01-01 00:00:00.000002025,-31114,123892
VEH_000433,Moto,Airbus,208,1970-01-01 00:00:00.000002023,-4100080,66059
VEH_000635,Camion,Alstom,T-Roc,1970-01-01 00:00:00.000002026,-2970890,55559
VEH_000791,Voiture,Iveco,Atego,1970-01-01 00:00:00.000002023,10961042,129348
VEH_000296,Bus,Iveco,CRJ900,1970-01-01 00:00:00.000002023,857510,143594
VEH_000193,Train,Airbus,CRJ1000,1970-01-01 00:00:00.000002025,2555372,57427
VEH_000078,Moto,Iveco,FMX,1970-01-01 00:00:00.000002023,-727269,65424
VEH_000355,Moto,Suzuki,Touring,1970-01-01 00:00:00.000002022,-1342717,197307
VEH_000734,Voiture,Mercedes,A3,1970-01-01 00:00:00.000002022,-2231770,171804
VEH_000741,Voiture,Scania,T High,1970-01-01 00:00:00.000002022,2471165,-689
VEH_000603,Train,Bombardier,Burgman,1970-01-01 00:00:00.000002022,138054323,111553
VEH_000757,Camion,Alstom,Velaro,1970-01-01 00:00:00.000002023,-2029528,32743
VEH_000629,Bus,Airbus,308,1970-01-01 00:00:00.000002025,-943466,39689
VEH_000459,Camion,Bombardier,5008,1970-01-01 00:00:00.000002023,1071432,108390
VEH_000644,Camion,BMW,YZF-R6,1970-01-01 00:00:00.000002022,-2265955,132835
VEH_000953,Train,MAN,CRJ1000,1970-01-01 00:00:00.000002024,3832336,251625
VEH_000133,Voiture,Alstom,Velaro,1970-01-01 00:00:00.000002024,583828,26825
VEH_000754,Train,Bombardier,A320,1970-01-01 00:00:00.000002022,62151090,266804
VEH_000053,Bus,MAN,Polo,1970-01-01 00:00:00.000002022,3569713,129890
VEH_000009,Train,Suzuki,Touring,1970-01-01 00:00:00.000002024,-3824118,61200
VEH_000448,Moto,Volvo,V-Strom,1970-01-01 00:00:00.000002025,-2413487,40684
VEH_000308,Camion,Airbus,Eurocargo,1970-01-01 00:00:00.000002023,2173371,147334
VEH_000721,Train,Volkswagen,Vectron,1970-01-01 00:00:00.000002025,-2700646,106686
VEH_000171,Bus,Iveco,A350,1970-01-01 00:00:00.000002025,2133182,242136
VEH_000835,Camion,BMW,Desiro,1970-01-01 00:00:00.000002023,11563545,158953
VEH_000805,Camion,BMW,TGL,1970-01-01 00:00:00.000002023,312244,36381
VEH_000386,Camion,Suzuki,Touring,1970-01-01 00:00:00.000002023,241486008,57901
VEH_000780,Voiture,Bombardier,Sprinter,1970-01-01 00:00:00.000002025,-1125996,20522
VEH_000561,Bus,Embraer,Captur,1970-01-01 00:00:00.000002023,-3796178,125829
VEH_000019,Bus,Airbus,Spring,1970-01-01 00:00:00.000002022,-1797729,115699
VEH_000545,Moto,Renault,Golf,1970-01-01 00:00:00.000002025,-4926276,221085
VEH_000081,Avion,Yamaha,Burgman,1970-01-01 00:00:00.000002024,1620626,139457
VEH_000129,Camion,Embraer,Desiro,1970-01-01 00:00:00.000002025,-838405,103115
VEH_000546,Train,Toyota,A350,1970-01-01 00:00:00.000002024,877542,187118
VEH_000819,Avion,Dacia,9900,1970-01-01 00:00:00.000002023,798433,70065
VEH_000697,Train,Volvo,Crossway,1970-01-01 00:00:00.000002023,-1142287,99258
VEH_000262,Train,Bombardier,Classe A,1970-01-01 00:00:00.000002024,350962895,105072
VEH_000750,Bus,Boeing,S 1000 RR,1970-01-01 00:00:00.000002025,-2874492,60263
VEH_000997,Camion,Mercedes,CBR 600,1970-01-01 00:00:00.000002025,3737940,254150
VEH_000906,Moto,Bombardier,737,1970-01-01 00:00:00.000002022,13079239,102321
VEH_000604,Camion,Embraer,CRJ1000,1970-01-01 00:00:00.000002022,341543009,72573
VEH_000541,Camion,Yamaha,Duster,1970-01-01 00:00:00.000002022,260169823,139608
VEH_000965,Bus,Iveco,9700,1970-01-01 00:00:00.000002024,1284225,24215
VEH_000012,Moto,MAN,TGS,1970-01-01 00:00:00.000002023,105977863,19090
VEH_000977,Moto,Audi,TMAX,1970-01-01 00:00:00.000002025,2039542,32810
VEH_000924,Camion,Scania,K,1970-01-01 00:00:00.000002022,-1133683,46958
VEH_000053,Moto,Mercedes,Talent,1970-01-01 00:00:00.000002025,-1874618,-9030
VEH_000956,Bus,Ducati,Lion's Coach,1970-01-01 00:00:00.000002025,3141934,32088
VEH_000078,Train,Boeing,5008,1970-01-01 00:00:00.000002025,-2511738,92071
VEH_000886,Moto,BMW,R Series,1970-01-01 00:00:00.000002025,-4879336,23579
VEH_000963,Camion,Bombardier,R1,1970-01-01 00:00:00.000002024,-123102,67517
VEH_000957,Voiture,Suzuki,Talent,1970-01-01 00:00:00.000002022,-205563,9272
VEH_000138,Train,CAF,Daily,1970-01-01 00:00:00.000002024,837056,52980
VEH_000317,Moto,Yamaha,Zefiro,1970-01-01 00:00:00.000002023,108833299,50497
VEH_000995,Voiture,Boeing,E195,1970-01-01 00:00:00.000002023,-209432,113601
VEH_000478,Voiture,Iveco,TGS,1970-01-01 00:00:00.000002023,-2106216,44328
VEH_000431,Avion,Audi,Evadys,1970-01-01 00:00:00.000002022,-455366,6789
VEH_000009,Bus,Iveco,Desiro,1970-01-01 00:00:00.000002024,-2576871,27689
VEH_000348,Moto,Boeing,Talent,1970-01-01 00:00:00.000002025,637025,97140
VEH_000819,Camion,Renault,CRJ1000,1970-01-01 00:00:00.000002022,-3976215,-12801
VEH_000440,Train,Kawasaki,Vectron,1970-01-01 00:00:00.000002022,1945731,55888
VEH_000611,Train,Iveco,Citaro,1970-01-01 00:00:00.000002023,-2999340,25948
VEH_000797,Avion,Ducati,Multistrada,1970-01-01 00:00:00.000002025,1921026,318389
VEH_000445,Camion,Alstom,Panigale,1970-01-01 00:00:00.000002024,959699,43702
VEH_000638,Train,Boeing,Corolla,1970-01-01 00:00:00.000002023,8162971,93732
VEH_000364,Avion,Siemens,Spring,1970-01-01 00:00:00.000002023,-2260471,125638
VEH_000047,Moto,Scania,K,1970-01-01 00:00:00.000002022,-4370392,11649
VEH_000227,Moto,Bombardier,Lion's City,1970-01-01 00:00:00.000002023,2949493,65312
VEH_000352,Moto,Kawasaki,Q3,1970-01-01 00:00:00.000002023,-4123369,80130
VEH_000354,Train,Yamaha,CRJ1000,1970-01-01 00:00:00.000002023,61512598,36925
VEH_000634,Moto,CAF,E195,1970-01-01 00:00:00.000002025,-2376635,62442
VEH_000623,Avion,Alstom,V-Strom,1970-01-01 00:00:00.000002023,-2594678,249310
VEH_000002,Camion,Volvo,Burgman,1970-01-01 00:00:00.000002025,1166974,113839
VEH_000691,Voiture,Alstom,Talent,1970-01-01 00:00:00.000002022,-3845124,44314
VEH_000076,Camion,MAN,A380,1970-01-01 00:00:00.000002022,-264119,73520
VEH_000541,Bus,Bombardier,TGS,1970-01-01 00:00:00.000002022,-3023128,26
VEH_000704,Bus,Scania,V-Strom,1970-01-01 00:00:00.000002025,1287808,180881
VEH_000513,Train,Toyota,FH,1970-01-01 00:00:00.000002023,2662824,157413
VEH_000437,Moto,Bombardier,Q3,1970-01-01 00:00:00.000002022,-1057849,75941
VEH_000195,Train,Siemens,E190,1970-01-01 00:00:00.000002025,-3717929,3928
VEH_000794,Train,Boeing,Crossway,1970-01-01 00:00:00.000002022,3138465,153011
VEH_000969,Train,Renault,Classe A,1970-01-01 00:00:00.000002022,38774384,33592
VEH_000590,Avion,CAF,Z900,1970-01-01 00:00:00.000002024,-929363,113723
VEH_000741,Camion,Suzuki,Crossway,1970-01-01 00:00:00.000002025,247146172,17486
VEH_000310,Bus,MAN,Civity,1970-01-01 00:00:00.000002025,-2472264,104884
VEH_000737,Bus,Boeing,CRJ900,1970-01-01 00:00:00.000002025,-4133586,51383
VEH_000962,Train,Iveco,AGV,1970-01-01 00:00:00.000002024,-2101152,-20546
VEH_000861,Train,Airbus,Ninja 650,1970-01-01 00:00:00.000002023,2595300,186943
VEH_000761,Moto,Siemens,Zefiro,1970-01-01 00:00:00.000002023,1525963,66980
VEH_000383,Moto,Volvo,GLE,1970-01-01 00:00:00.000002022,-4076012,150422
VEH_000489,Avion,CAF,Interlink,1970-01-01 00:00:00.000002025,503467,141697
VEH_000572,Camion,Suzuki,Lion's City,1970-01-01 00:00:00.000002022,241334858,138525
VEH_000596,Moto,CAF,E190,1970-01-01 00:00:00.000002022,3110514,245823
VEH_000172,Voiture,Alstom,TGS,1970-01-01 00:00:00.000002022,598411,57251
VEH_000269,Camion,Volvo,S 1000 RR,1970-01-01 00:00:00.000002022,-3603166,18867
VEH_000610,Camion,Iveco,Spring,1970-01-01 00:00:00.000002022,134060984,147024
VEH_000828,Train,Airbus,787 Dreamliner,1970-01-01 00:00:00.000002022,3145512,256276
VEH_000801,Voiture,Dacia,FH,1970-01-01 00:00:00.000002025,-5061009,79112
VEH_000375,Train,Siemens,Africa Twin,1970-01-01 00:00:00.000002022,88082524,83759
VEH_000851,Bus,Mercedes,V-Strom,1970-01-01 00:00:00.000002024,-3895487,27662
VEH_000366,Voiture,Embraer,Interlink,1970-01-01 00:00:00.000002024,1943870,69165
VEH_000250,Moto,Kawasaki,Burgman,1970-01-01 00:00:00.000002022,938541,43107
VEH_000798,Avion,Volvo,i4,1970-01-01 00:00:00.000002024,2105705,61710
VEH_000058,Voiture,BMW,C,1970-01-01 00:00:00.000002022,33795440,164001
VEH_000701,Moto,Siemens,Logan,1970-01-01 00:00:00.000002024,1124609,45777
VEH_000412,Voiture,Airbus,R Series,1970-01-01 00:00:00.000002025,-3573555,33145
VEH_000041,Voiture,Volkswagen,X3,1970-01-01 00:00:00.000002025,-4886007,7474
VEH_000067,Camion,Honda,Clio,1970-01-01 00:00:00.000002023,172953015,130991
VEH_000527,Train,Embraer,Duster,1970-01-01 00:00:00.000002022,-684887,58535
VEH_000855,Camion,Scania,Interlink,1970-01-01 00:00:00.000002025,3191800,130136
VEH_000939,Moto,Embraer,Série 3,1970-01-01 00:00:00.000002022,1796068,53838
VEH_000149,Bus,Volvo,Logan,1970-01-01 00:00:00.000002025,2213422,182629
VEH_000669,Moto,Bombardier,TMAX,1970-01-01 00:00:00.000002023,151550431,131876
VEH_000375,Moto,BMW,Citaro,1970-01-01 00:00:00.000002025,1114503,20645
VEH_000695,Bus,Airbus,Crossway,1970-01-01 00:00:00.000002022,312508,152667
VEH_000323,Camion,Volvo,A4,1970-01-01 00:00:00.000002024,-5670153,74650
VEH_000841,Moto,Iveco,Panigale,1970-01-01 00:00:00.000002024,-1741191,28248
VEH_000960,Moto,Kawasaki,YZF-R6,1970-01-01 00:00:00.000002022,866201,35126
VEH_000461,Moto,MAN,RAV4,1970-01-01 00:00:00.000002022,9755290,152130
VEH_000674,Avion,Volvo,Lion's Coach,1970-01-01 00:00:00.000002024,1672553,13398
VEH_000907,Bus,Kawasaki,Atego,1970-01-01 00:00:00.000002022,-513528,142672
VEH_000531,Bus,Embraer,Logan,1970-01-01 00:00:00.000002022,-3873278,50049
VEH_000493,Voiture,Airbus,Logan,1970-01-01 00:00:00.000002022,-1026161,9784
VEH_000467,Train,Bombardier,Corolla,1970-01-01 00:00:00.000002022,172128444,94378
VEH_000194,Moto,Iveco,Coradia,1970-01-01 00:00:00.000002023,155982,100271
VEH_000923,Bus,Audi,PCX,1970-01-01 00:00:00.000002024,-4007231,66024
VEH_000878,Train,Renault,Camry,1970-01-01 00:00:00.000002023,27181025,112251
VEH_000443,Train,Suzuki,Q5,1970-01-01 00:00:00.000002025,1993913,112024
VEH_000479,Avion,Mercedes,TGX,1970-01-01 00:00:00.000002025,-6744085,103638
VEH_000173,Bus,Scania,A4,1970-01-01 00:00:00.000002022,1432890,299592
VEH_000866,Avion,Siemens,Duster,1970-01-01 00:00:00.000002023,2487639,73815
VEH_000108,Train,Airbus,Coradia,1970-01-01 00:00:00.000002022,3069541,301327
VEH_000616,Camion,Toyota,Vectron,1970-01-01 00:00:00.000002022,2551796,41971
VEH_000155,Camion,Honda,E190,1970-01-01 00:00:00.000002024,333579422,21523
VEH_000717,Voiture,Scania,Velaro,1970-01-01 00:00:00.000002023,-2931862,135869
VEH_000041,Voiture,Volkswagen,Lion's Coach,1970-01-01 00:00:00.000002023,3094052,39933
VEH_000898,Bus,MAN,Série 5,1970-01-01 00:00:00.000002023,3219692,86603
VEH_000728,Train,Iveco,A350,1970-01-01 00:00:00.000002024,-218998,48577
VEH_000704,Voiture,Dacia,Tourismo,1970-01-01 00:00:00.000002024,30961581,117275
VEH_000031,Train,MAN,Camry,1970-01-01 00:00:00.000002025,310180,19682
VEH_000965,Moto,Siemens,S Series,1970-01-01 00:00:00.000002023,96969085,4365
VEH_000726,Voiture,Boeing,CRJ900,1970-01-01 00:00:00.000002024,1474847,124316
VEH_000306,Moto,Embraer,Lion's City,1970-01-01 00:00:00.000002024,2401191,54665
VEH_000839,Bus,Bombardier,Evadys,1970-01-01 00:00:00.000002022,1006915,149029
VEH_000617,Bus,Iveco,PCX,1970-01-01 00:00:00.000002023,86625,112449
VEH_000291,Moto,Dacia,TGS,1970-01-01 00:00:00.000002025,1177737,53354
VEH_000994,Voiture,Airbus,A380,1970-01-01 00:00:00.000002025,-5405384,81746
VEH_000648,Train,Iveco,737,1970-01-01 00:00:00.000002025,-2794533,161692
VEH_000679,Bus,Iveco,Passat,1970-01-01 00:00:00.000002023,2125920,38072
VEH_000684,Bus,Peugeot,Zefiro,1970-01-01 00:00:00.000002023,17041514,49440
VEH_000931,Voiture,MAN,A320,1970-01-01 00:00:00.000002023,591516,164851
VEH_000094,Voiture,Kawasaki,Eurocargo,1970-01-01 00:00:00.000002022,-1948692,32879
VEH_000712,Train,BMW,Classe C,1970-01-01 00:00:00.000002023,18018353,124140
VEH_000655,Avion,Mercedes,PCX,1970-01-01 00:00:00.000002023,-1034019,32426
VEH_000086,Train,Mercedes,Corolla,1970-01-01 00:00:00.000002025,20337060,34221
VEH_000089,Camion,Renault,FM,1970-01-01 00:00:00.000002024,26176948,24190
VEH_000335,Avion,Alstom,R 1250 GS,1970-01-01 00:00:00.000002022,1084064,-15300
VEH_000877,Moto,Ducati,P Series,1970-01-01 00:00:00.000002025,179190501,44053
VEH_000303,Camion,Yamaha,Interlink,1970-01-01 00:00:00.000002022,3968183,123714
VEH_000337,Camion,Embraer,e-tron,1970-01-01 00:00:00.000002023,1742478,97380
VEH_000920,Avion,Renault,i4,1970-01-01 00:00:00.000002022,-650027,56414
VEH_000943,Bus,Alstom,9900,1970-01-01 00:00:00.000002023,-2092683,13640
VEH_000669,Voiture,Yamaha,208,1970-01-01 00:00:00.000002025,-5139826,62306
VEH_000089,Train,Mercedes,Coradia,1970-01-01 00:00:00.000002023,-574077,54791
VEH_000848,Train,Bombardier,GSX-R,1970-01-01 00:00:00.000002024,2730929,237222
VEH_000745,Avion,Scania,Velaro,1970-01-01 00:00:00.000002023,40432048,268993
VEH_000359,Train,Alstom,Golf,1970-01-01 00:00:00.000002024,-761755,54282
VEH_000285,Avion,Volvo,747,1970-01-01 00:00:00.000002022,-3541741,45482
VEH_000650,Bus,Renault,Touring,1970-01-01 00:00:00.000002025,233590961,83674
VEH_000084,Voiture,Dacia,Monster,1970-01-01 00:00:00.000002022,879684,100948
VEH_000881,Bus,Siemens,Urbos,1970-01-01 00:00:00.000002023,-2702072,32406
VEH_000459,Camion,MAN,Interlink,1970-01-01 00:00:00.000002023,139210009,35157
VEH_000192,Train,Suzuki,Civity,1970-01-01 00:00:00.000002024,63196,149957
VEH_000722,Voiture,Mercedes,V-Strom,1970-01-01 00:00:00.000002023,-1101129,94305
VEH_000745,Moto,Bombardier,Panigale,1970-01-01 00:00:00.000002022,1726126,87520
VEH_000271,Moto,Kawasaki,CBR 600,1970-01-01 00:00:00.000002024,2192121,66321
VEH_000379,Avion,Volvo,7900,1970-01-01 00:00:00.000002024,-1352288,111528
VEH_000177,Avion,Airbus,Captur,1970-01-01 00:00:00.000002024,645931,67537
VEH_000289,Moto,Airbus,E195,1970-01-01 00:00:00.000002024,-2291936,33228
VEH_000489,Avion,BMW,747,1970-01-01 00:00:00.000002023,2875875,74619
VEH_000478,Train,Bombardier,R 1250 GS,1970-01-01 00:00:00.000002023,-4495725,174584
VEH_000056,Bus,Iveco,S 1000 RR,1970-01-01 00:00:00.000002023,148863636,47283
VEH_000481,Train,CAF,Q5,1970-01-01 00:00:00.000002024,-3479782,57987
VEH_000035,Bus,Honda,Logan,1970-01-01 00:00:00.000002025,-2601356,36303
VEH_000766,Train,Bombardier,Lion's Coach,1970-01-01 00:00:00.000002023,53483509,54108
VEH_000284,Avion,Renault,FM,1970-01-01 00:00:00.000002023,84417685,64585
VEH_000292,Bus,MAN,Axor,1970-01-01 00:00:00.000002022,-600863,85766
VEH_000882,Avion,Bombardier,Citywide,1970-01-01 00:00:00.000002024,-3660572,33298
VEH_000076,Bus,Dacia,Crossway,1970-01-01 00:00:00.000002026,-2642175,130553
VEH_000278,Camion,BMW,Ninja 650,1970-01-01 00:00:00.000002025,241168609,153675
VEH_000422,Avion,Volvo,TGX,1970-01-01 00:00:00.000002024,-3308116,124865
VEH_000306,Camion,Bombardier,Lion's City,1970-01-01 00:00:00.000002025,3943674,66447
