nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Vitamine C,C6H12O6,12.220240307884321,Alcaloïde,32.0064545526519
Acide Sulfurique,C13H18O2,62.96580154450443,Gaz,128.8370925174969
Vitamine C,CH4,9.270231309233107,Hydrocarbure Aromatique,16.586555184787247
Acide Acétique,H2SO4,19.013593858035335,Vitamine,22.67568530404487
Vitamine C,H2SO4,8.322907780890592,Polymère,23.906658911637102
Polypropylène,C8H9NO2,25.98394727615584,Médicament,-4.6637348962387195
Ammoniaque,C3H6O,397.1656882333115,Polymère,18.960840402845673
Polyéthylène,(C2H3Cl)n,389.9595696683799,Cétone,81.95059954209208
PVC,H2O,1.5017938095694028,Gaz,-7.232022301977522
Méthane,C8H10N4O2,41.76403367441262,Vitamine,62.27598282165741
Oxygène,N2,22.36500885665782,Base Faible,-2.2034184441009854
Hydroxyde de Sodium,O2,69.46817184956201,Hydrocarbure Aromatique,100.58716022803515
Polypropylène,C6H12O6,145.33688495019896,Médicament,834.0745424283907
Éthanol,H2O,51.51434835266308,Gaz,17.89978645620614
Toluène,C3H6O,316.18131851469644,Base Faible,66.76234904730623
Éthanol,(C2H3Cl)n,57.04771211615794,Hydrocarbure Aromatique,398.27976944511636
PVC,CH4,13.961877541340215,Glucide,27.744532268709722
Polypropylène,O2,405.48778905390947,Gaz,-6.134001963919144
Acide Acétique,(C3H6)n,192.03507950340438,Base Forte,63.069846945232484
Ammoniaque,NaOH,24.311109931638015,Acide Carboxylique,18.647423782657455
PVC,HCl,25.22908192977649,Médicament,840.2933307199249
Acide Chlorhydrique,C3H6O,-0.07275756126810506,Polymère,109.35257983512676
Hydroxyde de Sodium,N2,144.14065954342306,Base Forte,30.202450657044153
Polyéthylène,C6H8O6,30.23069504471809,Alcool,19.706899616709087
Méthane,N2,0.8559740479338629,Base Faible,16.135866867490428
Glucose,CH3COOH,7.856782893410784,Gaz,2.977721673676431
Hydroxyde de Sodium,HCl,53.59384935958606,Alcaloïde,11.624025059628782
Hydroxyde de Sodium,O2,33.30831558152524,Médicament,15.043371159286561
Hydroxyde de Sodium,C6H12O6,219.80964358175623,Stéroïde,1.026451573869517
Ammoniaque,N2,191.86301373666578,Glucide,21.071430669406467
Polyéthylène,C6H8O6,13.646535768531805,Alcaloïde,32.17374437334421
Méthane,O2,88.70671334432018,Polymère,93.68075329464293
Ammoniaque,N2,-10.118866376776175,Acide Carboxylique,130.3755705171538
Hydroxyde de Sodium,C6H6,39.95563548538429,Alcool,-5.788994668645178
Polypropylène,(C2H4)n,0.5039548906482523,Gaz,37.48262733900626
Azote,C3H6O,141.05949546527634,Médicament,76.5769274665848
Ibuprofène,C3H6O,33.96113921679034,Cétone,112.2789014302501
Acide Sulfurique,C6H6,113.75320320582834,Cétone,6.403208476886512
Aspirine,CO2,12.859390072922718,Vitamine,-0.993190840811689
Dioxyde de Carbone,(C2H4)n,52.31059284719983,Acide Fort,538.1659908881259
Acide Chlorhydrique,C8H10N4O2,2.874665146624615,Vitamine,66.2400079956334
Glucose,NH3,-7.3455118412780465,Cétone,53.87865714789256
Cholestérol,HCl,4.550206782315087,Polymère,15.70656648641819
Benzène,C6H6,67.8921760505905,Médicament,11.593322613534855
Éthanol,C6H8O6,38.94458656307852,Médicament,-13.102666626200438
Polyéthylène,CH4,-2.8082428576705567,Hydrocarbure,17.43714736539226
Acide Sulfurique,C6H8O6,24.602398662194673,Cétone,56.48035305204503
Paracétamol,NaOH,16.468827246919805,Hydrocarbure Aromatique,223.17284396979034
Glucose,C6H6,48.64161576358768,Acide Fort,21.498096949475485
Éthanol,H2O,212.88939741392232,Acide Fort,6.835450913746228
Toluène,C2H5OH,247.15166442938732,Médicament,6.726117648583621
Toluène,C9H8O4,185.58702952959214,Acide Carboxylique,-1.1584187344461156
Hydroxyde de Sodium,CH4,387.4491584008886,Hydrocarbure,28.87256764085966
Éthanol,C8H10N4O2,41.19534262025422,Acide Carboxylique,33.02928406667096
Benzène,C8H10N4O2,157.26473203483187,Acide Fort,-3.1921844535210733
Acétone,C6H8O6,34.78881931188244,Base Forte,18.32462993590934
Méthane,C6H8O6,155.10869668477477,Glucide,25.654222664388577
Benzène,C3H6O,2.8979350107336934,Gaz,64.58453754257418
Ammoniaque,NaOH,34.26108627111764,Gaz,20.869852429087
Acide Chlorhydrique,CO2,-3.3698629862311904,Stéroïde,-12.838898144789741
Acide Acétique,O2,19.199016724712983,Hydrocarbure Aromatique,-14.002766682639571
Éthanol,CH3COOH,31.214785689517534,Glucide,20.728966644066645
PVC,C6H12O6,19.79632918510228,Base Forte,21.575240441055506
Azote,CH3COOH,72.16958223655922,Acide Fort,-15.720299400486507
Polyéthylène,(C2H3Cl)n,197.45400338021335,Polymère,116.37710030856431
Paracétamol,N2,4.741683460128481,Acide Fort,27.57477085430105
Hydroxyde de Sodium,H2O,128.26624054057442,Gaz,17.663651628341288
Toluène,C27H46O,29.15024476455889,Médicament,22.700933869654417
Acide Acétique,C3H6O,118.38919091511842,Alcool,-5.492457797742888
Glucose,H2SO4,411.0904863658403,Médicament,-9.974701652952607
Hydroxyde de Sodium,HCl,10.700215441752206,Acide Fort,26.962424860493098
Polypropylène,C7H8,212.244817229703,Hydrocarbure,76.79572303185962
Ibuprofène,C3H6O,60.413356092103335,Alcool,65.61410149991634
Glucose,C6H6,10.706704803159294,Acide Carboxylique,30.68368020176478
Glucose,C6H6,6.76627812199316,Vitamine,5.959911045447982
Eau,C3H6O,154.18205282452436,Cétone,131.16054140728573
Ammoniaque,H2O,14.148764059511084,Acide Carboxylique,91.34907573495883
Acide Acétique,O2,33.913745665490005,Cétone,133.68429035495265
Azote,(C2H4)n,207.85402592997735,Base Faible,-0.1799741003855786
Vitamine C,C6H8O6,150.8222529711628,Base Forte,105.54811545409297
Azote,HCl,55.61426894229191,Hydrocarbure Aromatique,4.927365155868761
Glucose,C27H46O,33.87551940284039,Base Forte,-11.544928621100926
Benzène,N2,17.53542402243546,Alcool,20.763934751965806
Hydroxyde de Sodium,C2H5OH,4.039238786860132,Base Faible,109.70615355151938
Acide Acétique,NH3,212.236677107898,Hydrocarbure,-9.40267600323661
Caféine,NH3,151.97139730286122,Hydrocarbure Aromatique,-3.5379171615507916
Éthanol,CO2,51.90358789327533,Base Forte,3.580172333091694
Éthanol,H2SO4,10.203747218702425,Polymère,513.3414185017223
Benzène,N2,170.62659800586354,Acide Carboxylique,21.824196552819245
Benzène,N2,33.7888512031386,Acide Carboxylique,19.16629163051869
Acide Acétique,C2H5OH,144.31150612010467,Cétone,-0.2651402766641562
PVC,CH3COOH,37.90321920584813,Inorganique,8.659244502689333
Méthane,C8H9NO2,172.10151803348492,Base Forte,31.986093483835262
Aspirine,N2,177.15953023100442,Hydrocarbure,670.3554714206964
Acide Sulfurique,C3H6O,33.87047303910734,Médicament,12.834264402988232
Hydroxyde de Sodium,N2,6.924563505679409,Alcaloïde,-12.462998399654904
Polyéthylène,C6H12O6,37.6912383237397,Base Faible,79.24360205401264
Oxygène,(C3H6)n,296.5272781324545,Glucide,43.46916259564022
Dioxyde de Carbone,C27H46O,44.977797268308976,Hydrocarbure Aromatique,7.858426908311632
PVC,(C2H4)n,49.38023254347807,Polymère,3.012527274288741
Azote,(C2H4)n,377.58391140182107,Polymère,27.63857257449535
Acide Chlorhydrique,C6H8O6,62.10335290533225,Médicament,24.108091263381123
Paracétamol,H2SO4,146.19373446456345,Base Faible,16.763890798139727
Hydroxyde de Sodium,H2O,25.027574090287523,Acide Fort,13.294016672341396
Benzène,C9H8O4,9.27479363675026,Alcaloïde,-14.90350935344496
Acide Sulfurique,NaOH,28.03540576381773,Gaz,13.829400945212253
Glucose,C9H8O4,0.6039862696325287,Gaz,3.6610042608394067
Éthanol,CO2,18.52617765264029,Médicament,4.694213696094169
Vitamine C,C2H5OH,52.73511641879811,Médicament,800.9924116803204
Acétone,H2SO4,7.438392965126301,Polymère,63.48895034105843
Polypropylène,C8H9NO2,48.06901234020016,Gaz,17.26834356342105
Acide Chlorhydrique,C8H10N4O2,15.043777662629871,Vitamine,18.173548826808968
Aspirine,C3H6O,23.50632604333274,Acide Fort,104.92434980353329
Eau,(C2H4)n,4.434238990301953,Base Forte,6.9773553043269425
Méthane,C6H12O6,142.84027165717754,Glucide,58.3679389355979
Glucose,O2,9.41887887703146,Acide Fort,12.646097248315371
Vitamine C,C2H5OH,181.693131592294,Acide Fort,110.48922790942106
Eau,C8H9NO2,14.257124915389895,Médicament,8.017347758205712
Aspirine,CH3COOH,227.5527641963312,Gaz,89.3113347620551
PVC,C8H9NO2,48.24650439953574,Base Forte,20.38154954491922
Vitamine C,C6H12O6,195.72265294754797,Hydrocarbure,79.31694240625585
Acide Chlorhydrique,CH4,57.79405804300104,Hydrocarbure,143.83413012683638
Oxygène,CH3COOH,59.803163490482376,Acide Fort,111.51563875238585
Acide Chlorhydrique,N2,-4.405301035552618,Base Faible,96.98458498470804
Acide Chlorhydrique,C6H6,145.24905984601958,Alcaloïde,10.442598628967096
Toluène,(C3H6)n,14.30457626045504,Médicament,46.33175690785326
Éthanol,C7H8,50.41227786454411,Stéroïde,746.3168659972443
Éthanol,NaOH,177.83683915524207,Médicament,28.068906699639456
Paracétamol,H2SO4,302.2640567280313,Glucide,-7.895580953385459
Eau,H2SO4,25.438502265861462,Polymère,406.60908874429435
Glucose,CH3COOH,2.6564206970966566,Acide Fort,-12.123693071084599
Glucose,C8H9NO2,18.78792270566985,Stéroïde,6.763192450897279
Éthanol,H2SO4,18.43095252025486,Polymère,121.9455849347588
Acétone,(C2H4)n,55.74672708179496,Polymère,-13.470976107032314
Ammoniaque,C3H6O,226.76639917855036,Vitamine,-6.5710872472995066
Ibuprofène,C6H6,36.54571792937614,Polymère,82.01826843388167
Aspirine,C27H46O,355.35915104030624,Acide Carboxylique,17.99876142657806
Éthanol,O2,194.45163760076326,Acide Carboxylique,49.041108652244034
Oxygène,(C3H6)n,469.2582686496685,Base Forte,39.053621021026274
Acétone,C6H8O6,175.5329632991732,Alcool,577.91235206063
Oxygène,N2,2.1924077219790448,Polymère,114.62603106400698
Benzène,C6H8O6,44.42485606976755,Acide Fort,17.447314266144534
Polyéthylène,(C2H4)n,19.93750740338303,Hydrocarbure Aromatique,63.192672020606686
Azote,C9H8O4,69.94107078154008,Cétone,93.73562491202995
Glucose,O2,153.8123880005006,Vitamine,11.258070563216506
Ammoniaque,H2O,5.5342397705423885,Acide Carboxylique,92.68061754119245
PVC,CH4,15.008303950026558,Médicament,14.442102848515365
Acide Chlorhydrique,C8H10N4O2,198.7281655399474,Polymère,12.761508716657962
Dioxyde de Carbone,C6H12O6,2.3294710031032473,Base Forte,5.397156884423202
Ammoniaque,C6H12O6,56.333594252342046,Hydrocarbure Aromatique,-1.554699859264546
Toluène,C2H5OH,48.042480913594076,Acide Fort,20.78180437453514
Acide Acétique,H2SO4,213.07459089815353,Gaz,172.14381409724203
Acide Chlorhydrique,CH3COOH,18.0643069771131,Acide Fort,18.80383611940403
Éthanol,C2H5OH,-7.727752785220709,Médicament,124.50267001361337
Méthane,(C3H6)n,138.51107059405098,Gaz,75.6500640325965
Acide Chlorhydrique,CO2,34.87363154303762,Acide Carboxylique,30.786624189876093
Éthanol,N2,9.730545483403027,Base Faible,42.30194027999085
Eau,C8H10N4O2,39.40590647009399,Acide Fort,18.080190553157493
Caféine,O2,11.856032495718587,Médicament,24.037044066207294
Hydroxyde de Sodium,N2,17.934335737422607,Acide Carboxylique,66.67860621362097
Éthanol,CO2,34.35486637473826,Stéroïde,85.15212385462473
Éthanol,CH4,184.57961118582455,Polymère,30.94401774932807
Oxygène,C6H8O6,39.02422178124592,Base Forte,69.21840961752397
Aspirine,CH4,147.73164159836654,Médicament,89.0280847371223
Acétone,C13H18O2,131.62507144063858,Polymère,54.59247094328499
Ibuprofène,(C3H6)n,15.963364404313058,Alcool,27.713734910824044
Ammoniaque,CH4,158.12430330244445,Alcool,426.9358498037386
Méthane,HCl,-6.045691400894917,Polymère,22.706663023888957
Hydroxyde de Sodium,N2,30.177845051083764,Inorganique,-14.876593697873723
Acide Sulfurique,C8H9NO2,137.89864183422077,Inorganique,-0.31827706997233207
Azote,CH3COOH,156.03502060761568,Base Faible,41.57418835451455
Vitamine C,C8H9NO2,37.325203587004545,Hydrocarbure,26.583127909795113
Dioxyde de Carbone,C8H10N4O2,203.03935412691823,Base Faible,6.630657052764464
Acide Acétique,CH3COOH,353.62681021982223,Gaz,672.2434162917324
Eau,C8H9NO2,133.77932885280563,Polymère,839.8434459256821
Vitamine C,NH3,15.37706973337896,Gaz,-1.0650437775370545
Eau,C3H6O,30.914093827581958,Hydrocarbure,30.40469375607332
