id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_000227,Parc Éolien London Array,Solaire,Chine,Tanger,31.649344951767958,-15.71707024951916,-303,677.9523300753866,101432.16393814108,2022,Maintenance
id_001534,Parc Solaire Tengger Desert,Solaire,Royaume-Uni,El Jadida,27.62865791999161,135.20836370004153,-429,0.19437113019989738,6081320.054344431,2023,Démantèlement
id_001058,Grand Ethiopian Renaissance Dam,Éolien,Maroc,Tanger,29.39004104217109,-10.988480323682321,782,-440.6883668061098,91944.80459616042,1988,Démantèlement
id_001282,Vindhyachal Thermal Power Station,Thermique,Inde,Vindhyanagar,26.06977676218739,28.492673886553423,4583,113.97335248632146,96537.89700201071,1984,Construction
id_001768,Barrage des Trois Gorges,Thermique,Inde,Bełchatów,28.851748343432085,-95.33568264526485,5718,6338.400070076986,196869.47361755825,1981,Opérationnelle
id_000367,Centrale Nucléaire du Tricastin,Thermique,Corée du Sud,Bełchatów,26.683094548340723,31.171822667599102,-291,3580.1394280956542,3845698.209591997,2017,Planification
id_001290,Grande Dixence,Hydraulique,Chine,Assouan,32.16555220318513,-10.953578002992046,3372,82.24150645418206,1000170.7511623963,2022,Opérationnelle
id_001473,Gansu Wind Farm,Hydraulique,Suède,Enerhodar,8.651272589210208,6.376267877964364,2706,22142.749758200895,105350.00784694043,1968,Maintenance
id_001584,Medupi Power Station,Hydraulique,Brésil,Cestas,2.8766162992118898,-55.19642465474587,3768,813.4528646423212,6020299.028053594,1986,Maintenance
id_001127,Barrage d'Assouan,Éolien,Allemagne,Yorkshire,48.559134420498175,5.256183725654153,-246,-422.18612531333565,19577.638885756307,2022,Opérationnelle
id_001860,Parc Solaire Bhadla,Solaire,Inde,Thames Estuary,35.7641572122045,14.561519854032191,-443,4493.877496079929,5491399.918444455,2015,Opérationnelle
id_000818,Barrage Bin El Ouidane,Solaire,Afrique du Sud,Hérémence,26.56572865398087,-0.8949373484862467,1432,-273.097667299,20013.573804919957,2015,Opérationnelle
id_000057,Parc Solaire Noor,Hydraulique,Ukraine,Hérémence,24.856804740838626,1.6753662968448206,-5,4408.728935150846,3413964.9716192735,1959,Planification
id_000501,Barrage Bin El Ouidane,Éolien,Chine,Assouan,41.76890375278539,-1.0401413050857844,-661,-364.4834086063581,57267.75329329632,2024,Opérationnelle
id_000322,Taichung Power Plant,Nucléaire,Corée du Sud,Busan,24.829900830484377,33.0252590566858,4055,-113.4594241685727,159230.234693331,1984,Maintenance
id_001322,Lake Turkana Wind Power,Thermique,Corée du Sud,Vindhyanagar,22.455778099212196,21.064880730078762,11496,827.2510628041334,169256.8741584268,1984,Maintenance
id_000168,Parc Solaire Noor,Thermique,USA,Zhongwei,35.58884951388184,115.8363536850408,2513,1936.901305937874,3248257.268017417,2020,Opérationnelle
id_000582,Grande Dixence,Hydraulique,Taïwan,Baie-Comeau,32.12162243297196,129.600457550199,6785,2046.1535966863776,116468.593850303,1984,Opérationnelle
id_000417,Barrage d'Assouan,Thermique,Brésil,Guba,36.451044978159615,-112.48976687717955,4929,1685.986696730551,11388.034168574966,1985,Construction
id_000411,Barrage Daniel-Johnson,Solaire,Égypte,Zhongwei,-31.537775735539302,35.75701727903982,6578,-291.6787743967577,76319.40434190087,2023,Opérationnelle
id_001665,Grand Coulee Dam,Solaire,Canada,Piteå,27.366883824517707,-12.166522400623206,12457,588.2560366410788,168553.9328880624,2020,Démantèlement
id_000760,Bruce Nuclear Generating Station,Éolien,Corée du Sud,Kashiwazaki,33.035842630052244,33.426079427370645,5341,2736.0394560880727,127218.56643374523,1985,Planification
id_001142,Centrale Nucléaire de Gravelines,Thermique,Pologne,Yongshan,47.82048594471956,120.61743660587041,4946,1738.1104349466916,20172.281834776346,1984,Construction
id_001288,Villanueva Solar Park,Thermique,Éthiopie,Thompsons,50.6186207209827,-8.774841580245797,871,697.1557423810079,-14146.217541220045,2018,Maintenance
id_001514,Centrale Nucléaire de Gravelines,Thermique,Royaume-Uni,Assouan,-28.60807603724839,-86.44472556393106,116,-568.1780409477274,149685.96372956343,2020,Construction
id_000227,Centrale Solaire Weesow-Willmersdorf,Solaire,USA,Usagre,48.02401224341573,-14.583490357695885,-490,632.0207954586849,5159777.683343885,2022,Opérationnelle
id_000664,Bełchatów Power Station,Hydraulique,Afrique du Sud,Kashiwazaki,-31.364747587847383,133.9496074440503,19001,262.6765854515952,6008767.897109372,2023,Construction
id_000671,Centrale Solaire Weesow-Willmersdorf,Éolien,Kenya,Thames Estuary,50.744795892074066,35.367370141072,-152,5797.735055725945,111289.35604545528,2013,Opérationnelle
id_000850,Alta Wind Energy Center,Éolien,Éthiopie,Arlington,46.83720325646788,-1.8966595350364255,-380,-961.1683312014768,78559.68457022218,2016,Construction
id_000808,Gansu Wind Farm,Nucléaire,Afrique du Sud,Ouarzazate,25.78356359041217,23.26545839609847,760,841.686731087127,2234182.987003376,2021,Planification
id_000587,Centrale Solaire Weesow-Willmersdorf,Hydraulique,Égypte,Bełchatów,46.58773726868095,2.048320278452948,1207,444.1476314358207,2804310.6290613976,2020,Maintenance
id_000596,Parc Solaire Núñez de Balboa,Éolien,Allemagne,Bhadla,59.3618785634972,-15.75463797178264,505,2418.9378129949037,7031161.422325095,2022,Démantèlement
id_001987,Barrage d'Assouan,Éolien,Suisse,Werneuchen,27.06643014749457,27.360024772993732,1278,3395.550525674458,4426092.600381462,2022,Maintenance
id_001508,Parc Éolien London Array,Éolien,Maroc,Usagre,50.89178901610808,-0.6779930453699392,-579,959.6592702895032,92273.7305949524,2020,Opérationnelle
id_001053,Centrale Nucléaire de Gravelines,Nucléaire,Pologne,Busan,47.56438459003335,130.545778731654,13045,711.6776875413636,44203.05982273396,1981,Planification
id_000378,Palo Verde Nuclear,Nucléaire,France,Lephalale,33.38293150735774,1.855650477199314,3112,-144.14539466495899,39778.14998780805,1980,Planification
id_000416,Parc Solaire Benban,Nucléaire,Corée du Sud,Zhongwei,25.459490216986097,121.70722195417991,-361,3950.6384397580805,3679507.304834311,1984,Construction
id_000786,Kashiwazaki-Kariwa,Thermique,Inde,Vindhyanagar,23.161104952030275,-124.25630864621262,4704,17368.071461360556,98131.4527063405,1988,Construction
id_000123,Topaz Solar Farm,Nucléaire,Mexique,Arlington,63.87220569966867,-6.246316076454248,873,867.1621138969467,118325.96364439455,1984,Construction
id_000016,Taichung Power Plant,Nucléaire,France,Enerhodar,33.05246133132044,136.5509257664833,-344,383.7143039225847,45531.02732759362,1983,Construction
id_001935,Bruce Nuclear Generating Station,Hydraulique,Afrique du Sud,Assouan,33.99564240131181,34.627637005465,6037,837.2852610067456,6258724.111063156,2013,Opérationnelle
id_000817,Barrage d'Itaipu,Éolien,Chine,Arlington,25.85528257278775,31.57246233149191,6417,5934.285659321993,166616.09765705885,2013,Opérationnelle
id_001078,Lake Turkana Wind Power,Éolien,Maroc,Baie-Comeau,43.93479510384718,3.2227284421445215,-514,2434.2032760243887,70978.05134559567,2016,Planification
id_000326,Parc Éolien London Array,Hydraulique,Chine,Azilal,31.623400122073434,74.06811384071923,926,1551.7256937564043,81532.33129727273,2024,Construction
id_000077,Barrage des Trois Gorges,Solaire,Maroc,Baie-Comeau,55.04697006521416,-104.05592105521764,4222,2366.6783290846233,6658861.166613592,1963,Planification
id_000133,Villanueva Solar Park,Éolien,Maroc,Tanger,34.178120867863974,103.16039793237213,1537,-159.50082601730946,70910.33838724648,2021,Construction
id_000152,Barrage d'Itaipu,Éolien,USA,Arlington,49.822118037338306,-2.238223945520883,-570,-870.3723499493638,5801648.6469173655,2023,Démantèlement
id_000067,Bełchatów Power Station,Nucléaire,USA,Pierrelatte,36.21248445772519,94.7047731951271,4285,-447.31662214630546,125257.57121346437,1991,Démantèlement
id_000518,Parc Éolien Courseulles,Éolien,Maroc,Piteå,49.70461671066706,-4.949873447109314,-842,6666.846955449066,71966.14430375653,2027,Opérationnelle
id_001431,Barrage des Trois Gorges,Thermique,Allemagne,Hérémence,32.361487172193264,-5.502722090269745,-75,4682.250571542612,3458217.3566518147,1975,Maintenance
