id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_001071,Bełchatów Power Station,Éolien,Kenya,Azilal,44.42615253232138,0.5797710699660196,275,13527.109013589627,2240594.9813874126,2026,Construction
id_001605,Kashiwazaki-Kariwa,Nucléaire,Maroc,Pierrelatte,54.909032312892,-22.243186798268546,3505,2432.0580201149623,17887.20202287993,1989,Maintenance
id_000719,Centrale Solaire Jasper,Éolien,Maroc,El Jadida,27.520982412741816,3.9579520621793436,-150,107.26220367571909,5913343.334685904,2018,Opérationnelle
id_001460,Parc Éolien Courseulles,Hydraulique,Égypte,Lephalale,30.75350050364025,115.38092489451077,4096,372.94383205996326,177439.3256349697,1982,Démantèlement
id_000659,Palo Verde Nuclear,Hydraulique,USA,Kashiwazaki,31.84275536985499,-100.34227735009023,4240,189.9560628572599,99628.6157476464,1990,Construction
id_000802,Taichung Power Plant,Nucléaire,Afrique du Sud,Guba,36.194843213942185,144.04302918921445,2088,506.73038905342105,111137.35062858465,1993,Construction
id_000017,Bełchatów Power Station,Thermique,Chine,Bełchatów,29.387378137908172,105.38057337301393,3556,459.8429696509529,5324064.641960613,1988,Construction
id_001814,Enel Green Power Delfina,Éolien,Kenya,Loiyangalani,5.528695565200174,-85.00328707905467,359,34.45692500765108,2352889.048375981,2020,Opérationnelle
id_000281,Kori Nuclear Power Plant,Nucléaire,Ukraine,Yichang,32.19017412844029,137.00794624086404,4758,2943.25161507366,24872.3850543918,1982,Construction
id_000909,Barrage des Trois Gorges,Hydraulique,USA,Tiverton,27.79727960229123,-137.05345993242332,3013,-400.4034291054004,40584.345579235975,2019,Construction
id_001206,Centrale Solaire Weesow-Willmersdorf,Éolien,Royaume-Uni,Yorkshire,52.781929492618715,7.193352673733247,-158,3185.8998511919604,85767.74652405176,2023,Opérationnelle
id_001756,Parc Éolien Hornsea One,Éolien,Maroc,Courseulles-sur-Mer,46.31469991549758,-8.510638934631082,-297,9462.848846943252,199940.75478553528,2023,Opérationnelle
id_000541,Centrale Solaire Weesow-Willmersdorf,Solaire,Royaume-Uni,Tiverton,53.22648810392461,-7.748494439592648,18489,231.93171355655159,82633.05182101294,2020,Maintenance
id_000772,Centrale Nucléaire de Gravelines,Nucléaire,Ukraine,Enerhodar,26.67340642780985,149.46949553913615,3171,158.89299381473472,181357.226345574,1986,Construction
id_000601,Centrale Solaire Cestas,Éolien,USA,Thompsons,23.22457115898674,-2.695997989801061,965,-473.3811004135757,1225752.1531190495,1974,Démantèlement
id_001768,Parc Solaire Núñez de Balboa,Éolien,Royaume-Uni,Courseulles-sur-Mer,39.95200274295318,6.886915260298853,-186,987.0803929050627,186265.9171533782,2024,Construction
id_001912,Parc Solaire Núñez de Balboa,Hydraulique,Chine,Courseulles-sur-Mer,26.54368439099193,-76.27555128568875,287,577.2892682056699,1408877.5006348235,2018,Construction
id_001724,Bruce Nuclear Generating Station,Nucléaire,Inde,Tiverton,46.51654661645617,131.9982346596377,13569,272.34990705162795,143140.73718500667,1986,Maintenance
id_000647,Centrale Solaire Jasper,Éolien,Royaume-Uni,Loiyangalani,52.60692044226317,41.74299235382276,-224,1940.6629786026665,52538.653698943504,2021,Construction
id_000749,Parc Éolien Tanger I,Solaire,Maroc,Bhadla,17.755756400355978,-14.772680417760673,-495,2040.0370247922947,5907475.068441372,2025,Planification
id_001029,Parc Éolien Markbygden,Éolien,Suède,Usagre,38.52281590251073,-7.3472318349903105,-343,735.9606610713392,121071.34256299716,2017,Maintenance
id_000232,Centrale Solaire Jasper,Solaire,Afrique du Sud,Assouan,-12.06203369041028,22.477343840467128,5201,161.02518465508842,-23011.06318187833,2024,Maintenance
id_001221,Parc Éolien London Array,Hydraulique,Taïwan,Coulee Dam,22.86293129094883,2.5605085836065475,190,28027.836103151774,1953455.3328417283,2016,Maintenance
id_001638,Villanueva Solar Park,Hydraulique,Royaume-Uni,Foz do Iguaçu,32.395966574269416,-61.94747698425861,3127,1.2776252570790803,2695611.720927816,1986,Maintenance
id_000016,Taichung Power Plant,Nucléaire,Japon,Tonopah,28.33034389643757,105.23343805444777,5283,-405.7376118424738,185971.04762344912,1990,Opérationnelle
id_000155,Centrale Solaire Weesow-Willmersdorf,Éolien,Kenya,Loiyangalani,33.698806996101546,9.59892665736428,433,1145.8946364118137,4934295.080924028,2022,Opérationnelle
id_001790,Centrale Solaire Weesow-Willmersdorf,Éolien,Allemagne,Werneuchen,45.934907755826096,-0.19708997594656652,-373,-51.2396980615531,155323.34595931572,2024,Démantèlement
id_000536,Barrage Bin El Ouidane,Éolien,Afrique du Sud,Coulee Dam,49.515325102415666,-0.7442643692747821,1242,2044.8474579342824,54700.473594068055,2024,Maintenance
