ville,pays,region,latitude,longitude
Kyoto,France,Valencia,36.03358252392336,5.777013115158354
Vancouver,Maroc,Berlin,47.328940059417235,6.907521631135973
Bordeaux,Italie,Lombardy,48.486794248889744,19.20789935582018
Hambourg,Australie,New York,44.9279477753107,7.189190911082971
Rabat,Japon,Tuscany,44.91256142619408,2.10478916756502
Valence,Suisse,Catalonia,47.62973459739909,9.729346408026192
Zurich,Chine,Victoria,45.117521195490724,4.4029710116114105
San Francisco,USA,Tuscany,40.34352063939908,108.82896742477173
Chicago,Espagne,Tuscany,44.532840617271006,135.600308259591
Marseille,France,New York,-41.717563199804474,-89.27097787356034
Meknès,Australie,Ontario,36.694987560050215,2.652511641418796
Montpellier,USA,Madrid,34.52475834505316,-124.53009046355419
Le Caire,Japon,Cairo,51.60853429166258,124.24930968312339
Manchester,USA,Andalusia,32.038659712431794,-0.056884371921064325
Bruxelles,Portugal,Grand Est,54.66171919701345,-66.75385122819213
Porto,France,British Columbia,34.44475197045509,-131.1295821286884
Tunis,France,Beijing,52.85855680393833,-2.96531635313941
Zurich,Maroc,Tanger-Tétouan-Al Hoceïma,32.62376087069076,-19.555971467384516
Tunis,Tunisie,Shanghai,44.03441986133903,37.042068817805614
Montréal,Italie,Ontario,35.45587453971193,-85.01960038657448
Ottawa,Portugal,Beijing,46.53304845303265,132.14312699011433
Marrakech,France,New York,45.80927237454531,-3.714974510437153
Zurich,Canada,British Columbia,44.98731945510298,-4.924343423952122
Vancouver,Maroc,Berlin,44.856054943787846,2.8260415288258636
Séville,France,Bern,50.91014063923527,-75.45021260276444
Beijing,USA,Alberta,33.156756654066236,-118.76768671561108
Berlin,Canada,Tunis,44.51352491075413,27.73095053562589
Lyon,Maroc,Marrakech-Safi,49.130314967280505,8.611401701675147
Barcelone,France,Campania,52.297629705728035,-3.4388296283142865
Calgary,Italie,Porto,36.83216569145782,109.5944500185945
Tokyo,France,Fès-Meknès,48.16656367157637,8.086638999800098
Kyoto,Allemagne,Pays de la Loire,37.4719358730091,13.784494270494053
New York,USA,California,33.87457470430592,126.03462135942314
Osaka,USA,Provence-Alpes-Côte d'Azur,47.93598536044112,14.691740151896898
Munich,USA,Florida,31.797747810228046,2.8320374076076336
Munich,France,Brussels,39.92606397825187,-115.69294152021966
Montréal,Japon,Beijing,40.88688541961417,155.4232534354826
Milan,USA,Florida,-46.1590363064863,-86.83592359410986
Bordeaux,Japon,California,48.8751211670979,121.9640139175567
Boston,Canada,Oriental,43.60892126212644,116.04724950623937
Tétouan,Maroc,Fès-Meknès,34.68553271469845,-21.604048873324448
Shanghai,Japon,Shanghai,41.035247386938096,137.7454169525169
Édimbourg,Japon,Alberta,30.362636217238524,140.22443055141989
Meknès,Italie,Berlin,55.89396498176289,-88.81178457475579
Casablanca,Maroc,Tanger-Tétouan-Al Hoceïma,29.785793170030374,-1.9627243873168658
Montréal,Canada,Porto,46.21288995854448,2.384847871113536
Seattle,France,Brussels,-27.579505441233678,15.175243200173272
Vancouver,USA,Tunis,37.40565652776998,-92.39272985931102
Lille,France,Rabat-Salé-Kénitra,45.913402418812296,139.98833963086093
Tunis,Belgique,Flanders,39.18819117954522,-2.9682612012891405
Zurich,USA,Occitanie,39.077000172108,134.79929632445862
Osaka,Allemagne,Bavaria,51.07443484803806,16.57627557857912
Montréal,France,Cairo,48.04304053487299,7.453987808783118
Rabat,Maroc,Tunis,33.24032162873361,114.06592844450685
Paris,Australie,Madrid,51.46334598086994,13.709996821761717
Le Caire,Maroc,Québec,41.93343540390288,-7.631017815327727
Lyon,Portugal,Victoria,30.585683988485393,-5.255184047522228
Francfort,France,Ontario,33.869991991694334,-87.66457443600655
Édimbourg,Maroc,Valencia,39.232157871932955,7.5379026752845055
Sydney,Australie,New South Wales,-39.67355341917719,169.88140500452687
Chicago,USA,Geneva,27.817685012685207,9.391713147390568
Beijing,Portugal,Lisbon,33.738972187108864,-6.83151371158699
Toronto,Maroc,Tanger-Tétouan-Al Hoceïma,40.768880861483076,-143.17554022817876
Genève,Portugal,Lisbon,41.27236436436802,1.3234635232875254
Lisbonne,Suisse,Geneva,45.769459499391715,3.8572764233331998
