id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_000455,Enel Green Power Delfina,Thermique,Maroc,Zhongwei,31.55898610592973,9.05483769970933,870,900.5963674591353,57333.50138254215,1987,Maintenance
id_001387,Bruce Nuclear Generating Station,Nucléaire,Taïwan,Assouan,48.82111311887876,104.91596412850676,3054,-284.7243425146023,113240.72146640124,1982,Maintenance
id_001475,Centrale Nucléaire de Gravelines,Thermique,Suède,Enerhodar,35.01230226521783,101.55238271776794,51,-643.9621677680773,5450804.195942946,2016,Planification
id_001314,Taichung Power Plant,Thermique,Canada,Enerhodar,-21.7618192810213,-47.73300779703741,3404,429.2374708805255,114233.74576792974,1985,Démantèlement
id_001846,Parc Éolien Markbygden,Solaire,Maroc,Arlington,56.68409822648858,-2.9910964769978072,-693,2485.305214716277,63923.597329559285,2021,Démantèlement
id_001317,Kashiwazaki-Kariwa,Hydraulique,France,El Jadida,23.423454057906447,6.466937803016161,5747,1306.4179164315722,1998756.0643257503,2018,Opérationnelle
id_001668,Parc Éolien Tanger I,Éolien,Maroc,Assouan,36.608286334105195,-5.605132626591249,-438,-193.1217409328665,-57061.215684076844,2024,Maintenance
id_000842,Parc Éolien Markbygden,Solaire,Maroc,Guba,50.55182741795046,114.26828762346562,-488,37.691139827755364,68541.69365328054,2015,Maintenance
id_001222,Parc Éolien Markbygden,Éolien,Maroc,Usagre,38.31151417095103,-0.277607930096883,-235,387.8822585050639,4874030.228368902,2023,Maintenance
id_001180,Grand Coulee Dam,Éolien,Maroc,Hérémence,20.495842769465433,1.521109870553739,832,652.0842102474909,1308329.7711809662,2023,Maintenance
id_000218,Topaz Solar Farm,Éolien,Royaume-Uni,Kimberley,44.46504733308485,13.49230689717732,-190,2625.2687184961255,6058861.246824545,1983,Maintenance
id_001508,Parc Solaire Núñez de Balboa,Solaire,Maroc,Baie-Comeau,32.05850965386208,13.981888838757415,81,232.16324926724133,4488546.377770198,2017,Maintenance
id_001335,Barrage d'Assouan,Éolien,Maroc,Guba,10.657102967544557,-8.040105008298505,-911,-662.1307408892048,7970598.922601678,2025,Maintenance
id_000925,Parc Solaire Núñez de Balboa,Solaire,Brésil,Hérémence,67.32644375214221,-118.39027827548666,-361,454.1052800560676,5850626.086368943,2013,Démantèlement
id_000739,Parc Éolien Tanger I,Solaire,Mexique,Werneuchen,47.68159719880166,-1.141079144835749,-633,12095.549090300554,7374697.427344685,2023,Maintenance
id_000787,Grande Dixence,Thermique,Inde,Tonopah,23.25064027754851,107.60591336381117,5395,27887.595697001092,105070.87241698639,1979,Opérationnelle
id_001349,Grand Coulee Dam,Éolien,Maroc,Yorkshire,-36.007708206841244,8.945895294073061,434,-330.17002306726795,100093.26587261284,2022,Construction
