id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000855,Train,Scania,Vectron,2019,-277909,60565
VEH_000424,Camion,Bombardier,TMAX,2023,-1198541,14809
VEH_000497,Voiture,CAF,C,2023,9060071,38169
VEH_000904,Train,Bombardier,Lion's Coach,2019,203295915,300298
VEH_000405,Train,Alstom,A330,2019,-1981661,274465
VEH_000152,Voiture,Mercedes,Q5,2025,1166206,36912
VEH_000855,Avion,MAN,Vectron,2025,-3633571,102639
VEH_000213,Avion,Volvo,Q5,2021,-1561567,252041
VEH_000190,Camion,Yamaha,Multistrada,2018,74882651,158721
VEH_000091,Camion,Renault,Atego,2024,6137779,42825
VEH_000947,Camion,Dacia,Civity,2024,-1434973,113661
VEH_000026,Train,Bombardier,E175,2025,-3668793,48030
VEH_000027,Voiture,Volkswagen,777,2021,-1893785,17924
VEH_000065,Bus,Airbus,9700,2022,3252667,112900
VEH_000396,Train,BMW,E190,2024,3306812,155473
VEH_000665,Bus,Airbus,Clio,2024,214279,1620
VEH_000718,Train,BMW,Vectron,2022,-1620705,100566
VEH_000135,Voiture,Siemens,Ninja 650,2019,185126,24661
VEH_000473,Moto,CAF,GSX-R,2017,-170546,10716
VEH_000372,Train,Boeing,Talent,2025,355659412,178337
VEH_000461,Bus,Airbus,Z900,2024,3785416,176863
VEH_000513,Avion,CAF,YZF-R6,2012,155097840,74390
VEH_000233,Voiture,Audi,Crossway,2018,1256964,111144
VEH_000766,Camion,Toyota,Urbos,2021,743048,168209
VEH_000400,Bus,Peugeot,E175,2023,-776895,141142
VEH_000860,Train,Boeing,Zefiro,2025,4936144,39479
VEH_000760,Moto,Yamaha,Sandero,2020,63990549,63349
VEH_000839,Camion,Honda,PCX,2019,7512391,1864
VEH_000006,Bus,Embraer,777,2023,-770452,117867
VEH_000222,Train,Airbus,Citywide,2023,26814423,144834
VEH_000989,Voiture,Boeing,Classe E,2015,-494196,61744
VEH_000549,Train,Kawasaki,Tiguan,2017,280790,51338
VEH_000020,Bus,Alstom,747,2023,1282199,26383
VEH_000990,Moto,Bombardier,Interlink,2021,2038398,194583
VEH_000516,Camion,BMW,A4,2023,33326111,147311
VEH_000695,Avion,Volvo,Lion's City,2025,-818609,42388
VEH_000775,Voiture,Iveco,3008,2023,-1311033,26389
VEH_000947,Bus,Iveco,Logan,2025,-3821378,-260
VEH_000446,Bus,Audi,Ninja 650,2022,689334,123784
VEH_000616,Bus,Yamaha,Camry,2021,4115481,-2833
VEH_000777,Voiture,Mercedes,Talent,2026,1676916,126438
VEH_000779,Camion,Audi,Civity,2020,22749754,44577
VEH_000533,Moto,Ducati,Multistrada,2017,1214316,140164
VEH_000791,Avion,Toyota,9900,2014,29346361,72472
VEH_000839,Bus,Mercedes,Desiro,2016,-502451,45215
VEH_000215,Train,Volvo,A330,2015,-231350,13557
VEH_000010,Avion,Airbus,Polo,2017,43741212,130658
VEH_000362,Voiture,MAN,Land Cruiser,2018,112746906,39151
VEH_000916,Camion,Mercedes,Sandero,2023,-334566,33488
VEH_000833,Voiture,Alstom,Desiro,2020,-1354093,149290
VEH_000041,Train,Siemens,Q5,2017,7615028,276727
VEH_000529,Bus,Embraer,Vectron,2015,921442,117221
VEH_000639,Avion,CAF,GLA,2023,4608168,38216
VEH_000691,Camion,Suzuki,Interlink,2022,21064123,91909
VEH_000135,Camion,Mercedes,Actros,2023,940237,194518
VEH_000258,Moto,Iveco,A350,2027,3841,17678
VEH_000772,Camion,Honda,5008,2023,761793,-12129
VEH_000440,Bus,Airbus,Evadys,2020,678158,165629
VEH_000561,Bus,CAF,Civity,2018,-358237,49090
VEH_000950,Moto,Volkswagen,FMX,2015,-2279425,18054
VEH_000057,Train,Alstom,Africa Twin,2020,26467724,156131
VEH_000987,Avion,Yamaha,Citywide,2018,-2617024,28565
VEH_000232,Train,Siemens,R 1250 GS,2022,2238561,58931
VEH_000786,Bus,Alstom,FH,2020,-132752,-3364
VEH_000601,Bus,Embraer,Eurocargo,2025,-346114,166968
VEH_000024,Avion,Scania,Passat,2022,1043466,161088
VEH_000788,Bus,Airbus,CBR 600,2014,-1164161,98165
VEH_000955,Avion,Toyota,E190,2024,1954096,94662
VEH_000339,Train,BMW,Zefiro,2022,224822315,38518
VEH_000488,Moto,Boeing,S Series,2022,191277474,5183
VEH_000852,Camion,Alstom,Spring,2024,3312473,36606
VEH_000736,Train,Scania,Multistrada,2021,7704491,33233
VEH_000912,Camion,Bombardier,Velaro,2018,960925,45970
VEH_000888,Moto,Yamaha,TMAX,2020,2292708,72446
VEH_000869,Bus,Audi,R Series,2024,-649102,211627
VEH_000369,Camion,Dacia,P Series,2015,69992966,155203
VEH_000019,Avion,CAF,Vectron,2023,-2489368,26165
VEH_000150,Avion,Iveco,9700,2015,463489,116590
VEH_000994,Camion,Honda,Coradia,2020,-1229273,53519
VEH_000768,Moto,Ducati,FM,2023,-2424105,97386
VEH_000171,Bus,Peugeot,Urbanway,2021,1106814,14561
VEH_000986,Bus,Suzuki,K,2026,-1741837,-4310
VEH_000616,Train,Airbus,E175,2012,135026931,175064
VEH_000061,Moto,Suzuki,Sprinter,2023,2334818,8317
VEH_000703,Moto,Bombardier,Citaro,2024,1939192,105582
VEH_000878,Avion,Iveco,S Series,2026,-3058946,107614
VEH_000844,Avion,Mercedes,Sandero,2023,-1704088,-12921
VEH_000170,Moto,Volvo,TGL,2023,-871387,120877
VEH_000477,Train,CAF,GSX-R,2016,1188145,168318
VEH_000241,Train,CAF,TGX,2023,-1792912,21003
VEH_000938,Voiture,Embraer,Citywide,2019,-2058853,128903
VEH_000721,Voiture,Boeing,Captur,2017,2399583,142992
VEH_000933,Camion,Airbus,Eurocargo,2025,-4340600,46615
VEH_000656,Avion,Iveco,Axor,2023,2732526,8527
VEH_000506,Camion,MAN,A350,2025,87939251,159066
VEH_000749,Bus,Yamaha,Eurocargo,2021,187579,428
VEH_000411,Avion,Toyota,Velaro,2015,2735137,168376
VEH_000436,Avion,Toyota,CB 500,2014,-476834,38735
VEH_000068,Avion,Yamaha,Talent,2023,15856339,150469
VEH_000662,Voiture,MAN,Talent,2023,-3807833,11042
VEH_000468,Train,MAN,Talent,2020,-1495565,16857
VEH_000178,Avion,Ducati,Polo,2024,-2140011,69429
VEH_000496,Train,Bombardier,R 1250 GS,2016,31149263,19203
VEH_000133,Voiture,MAN,Coradia,2021,1108778,260617
VEH_000682,Avion,Bombardier,Polo,2024,19649155,125463
VEH_000327,Bus,Scania,AGV,2017,149703407,64649
VEH_000075,Train,Volkswagen,E195,2011,368896197,55973
VEH_000321,Voiture,Suzuki,7900,2019,575274,-2978
VEH_000081,Train,CAF,Spring,2022,-1243383,-9684
VEH_000984,Camion,BMW,5008,2022,-800360,54844
VEH_000898,Camion,Bombardier,Lion's Coach,2024,347377250,141780
VEH_000843,Voiture,Alstom,Lion's City,2022,-4502790,63672
VEH_000206,Voiture,Scania,Panigale,2024,24013771,17912
VEH_000104,Moto,Volvo,TGX,2024,944426,4695
VEH_000131,Bus,CAF,S Series,2022,-342413,31360
VEH_000633,Moto,Yamaha,Citywide,2024,1828075,76147
VEH_000886,Moto,Siemens,777,2023,1712189,92452
VEH_000876,Train,Bombardier,787 Dreamliner,2014,44412067,262905
VEH_000852,Bus,Audi,R1,2025,1674211,93951
VEH_000617,Train,Alstom,Corolla,2025,-171309,67485
VEH_000782,Train,Mercedes,737,2024,2831685,21428
VEH_000563,Voiture,Iveco,AGV,2024,1012991,45796
VEH_000624,Voiture,Iveco,AGV,2015,770520,26705
VEH_000183,Moto,Airbus,E195,2017,212488,122280
VEH_000993,Avion,Bombardier,Land Cruiser,2021,1324147,-626
VEH_000044,Train,BMW,Atego,2017,209115031,122939
VEH_000598,Avion,Volvo,Polo,2022,6107399,54148
VEH_000983,Avion,Volvo,Logan,2020,-799612,74026
VEH_000971,Bus,Siemens,7900,2019,66915284,50134
VEH_000696,Voiture,Airbus,Série 5,2018,-841123,33322
VEH_000855,Train,Peugeot,E175,2022,202057603,51311
VEH_000200,Moto,Boeing,GSX-R,2024,3338419,49672
VEH_000482,Train,Iveco,Crossway,2025,46710,126098
VEH_000063,Camion,Ducati,5008,2024,684178,93785
VEH_000075,Avion,Audi,Lion's City,2022,28970381,64455
VEH_000750,Moto,Airbus,E190,2021,115582518,123704
VEH_000268,Moto,Airbus,E195,2023,1168166,294652
VEH_000200,Train,Mercedes,Polo,2021,-1936361,105611
VEH_000076,Avion,Airbus,E195,2023,2671126,47914
VEH_000734,Bus,Iveco,777,2015,-470992,256066
VEH_000435,Train,Bombardier,Citywide,2024,-2630687,25660
VEH_000772,Camion,Kawasaki,Tourismo,2020,34846582,47445
VEH_000307,Train,Ducati,9700,2022,5791628,7600
VEH_000674,Train,Alstom,CRJ1000,2022,28125168,53583
VEH_000404,Camion,Suzuki,Yaris,2016,33357046,103677
VEH_000936,Moto,Scania,RAV4,2022,70431974,37859
VEH_000250,Camion,Iveco,Citaro,2021,-379147,20701
VEH_000143,Voiture,Suzuki,AGV,2025,-3909029,5469
VEH_000409,Train,Suzuki,Urbos,2023,-1874597,19854
VEH_000594,Train,Renault,Eurocargo,2024,-2395354,46093
VEH_000676,Voiture,Alstom,Evadys,2024,22262829,68603
VEH_000455,Avion,Mercedes,TGX,2016,171479429,16427
VEH_000942,Bus,Yamaha,E190,2024,-362460,182140
VEH_000300,Moto,Yamaha,Citaro,2024,-2076314,-8187
VEH_000972,Train,Volkswagen,A350,2020,11221351,204612
VEH_000480,Voiture,Ducati,Q5,2025,76398874,9563
VEH_000097,Avion,Airbus,Velaro,2024,31620352,199846
VEH_000475,Bus,Embraer,E195,2021,26450205,28582
VEH_000694,Avion,CAF,Lion's Coach,2022,1207944,30134
VEH_000324,Moto,Suzuki,Logan,2023,2016129,199473
VEH_000962,Bus,BMW,Camry,2021,2175986,70423
VEH_000787,Voiture,Kawasaki,Talent,2024,205907,69088
VEH_000360,Moto,Mercedes,777,2021,4742437,193224
VEH_000448,Moto,Ducati,Lion's Coach,2020,55019067,80004
VEH_000621,Camion,Audi,CBR 600,2023,-1135282,217800
VEH_000459,Avion,Volvo,Corolla,2021,-263499,88250
VEH_000970,Bus,Iveco,Ninja 650,2020,1105136,32952
VEH_000296,Train,Kawasaki,Daily,2025,2309301,172665
VEH_000477,Avion,Mercedes,YZF-R6,2023,-836460,49617
VEH_000714,Voiture,Embraer,Panigale,2019,131454,169259
VEH_000484,Moto,Scania,FH,2024,3504726,33903
VEH_000883,Camion,BMW,X5,2023,103736421,262793
VEH_000564,Bus,Audi,FH,2021,-602782,147343
VEH_000900,Moto,CAF,787 Dreamliner,2014,75160568,104266
VEH_000674,Moto,Kawasaki,Lion's City,2020,982409,52504
VEH_000855,Moto,Bombardier,GLE,2021,2495096,136027
VEH_000012,Voiture,Toyota,Urbos,2020,126965,195004
VEH_000410,Camion,Suzuki,Panigale,2024,64531355,128204
VEH_000839,Train,Iveco,GLA,2021,4604543,136079
VEH_000995,Avion,Renault,A350,2017,118660855,205874
VEH_000387,Camion,Iveco,Civity,2022,2449000,214420
VEH_000663,Moto,Airbus,Ninja 650,2022,-505675,197600
VEH_000761,Camion,Audi,Velaro,2022,1868246,41050
VEH_000364,Avion,Ducati,Q3,2022,1502325,168142
VEH_000578,Camion,Suzuki,Touring,2021,2408699,45703
VEH_000189,Camion,BMW,E175,2024,-2176734,200125
VEH_000078,Avion,BMW,Captur,2025,866046,140705
VEH_000271,Train,Boeing,Multistrada,2021,20639163,-12411
VEH_000890,Camion,BMW,CRJ1000,2024,1969252,41392
VEH_000293,Voiture,Mercedes,F 850 GS,2021,39966714,5677
VEH_000693,Voiture,Scania,GLA,2020,1950907,18259
VEH_000355,Train,Boeing,Interlink,2024,-2354817,50326
VEH_000910,Train,Suzuki,Corolla,2013,-437546,177681
VEH_000069,Moto,Ducati,CRJ1000,2020,-2529326,199236
VEH_000053,Train,Dacia,5008,2023,20735881,12674
VEH_000110,Moto,BMW,i4,2012,1637286,32412
VEH_000039,Camion,BMW,208,2023,3284830,178702
VEH_000698,Moto,Honda,Spring,2019,-1339864,85090
VEH_000709,Avion,Bombardier,Ninja 650,2019,35277757,26749
VEH_000528,Bus,Volvo,Vectron,2022,15388343,212075
VEH_000408,Train,Bombardier,F 850 GS,2023,-1095081,191008
VEH_000396,Camion,Audi,Touring,2025,20249560,19752
VEH_000168,Camion,Airbus,CRJ1000,2021,3793524,77826
VEH_000134,Train,Boeing,E190,2019,173100,87174
VEH_000186,Bus,MAN,Citywide,2026,478223,42639
VEH_000739,Voiture,Alstom,FMX,2024,-356008,135730
VEH_000947,Camion,Scania,Talent,2024,2369357,168693
VEH_000768,Avion,Yamaha,Zefiro,2024,4420088,118405
VEH_000496,Train,Toyota,E190,2021,37964788,17707
VEH_000707,Avion,Bombardier,TGX,2024,-7044402,35899
VEH_000699,Avion,Kawasaki,e-tron,2018,13935344,156374
VEH_000749,Moto,Boeing,FMX,2025,-802114,26517
VEH_000567,Train,Volvo,787 Dreamliner,2024,-525308,117216
VEH_000880,Train,Renault,9700,2022,-578926,138379
VEH_000020,Bus,Bombardier,Tourismo,2025,291112,188368
VEH_000974,Moto,Airbus,R 1250 GS,2025,11547351,177565
VEH_000377,Bus,Mercedes,X5,2024,98392927,58682
VEH_000237,Moto,MAN,Talent,2021,-190919,167305
VEH_000043,Moto,Alstom,Zefiro,2020,1357007,60789
VEH_000872,Moto,BMW,Talent,2017,15487093,29234
VEH_000612,Bus,Yamaha,Touring,2019,2629399,56753
VEH_000419,Train,Audi,Urbanway,2022,127666540,34962
VEH_000375,Avion,Alstom,YZF-R6,2023,154537407,15002
VEH_000304,Bus,Iveco,Panigale,2020,-1575336,36624
VEH_000337,Moto,Mercedes,TGX,2025,-658364,28488
VEH_000528,Bus,Audi,Tourismo,2024,154626054,180602
VEH_000665,Bus,Iveco,T High,2017,508164,113299
VEH_000716,Bus,Iveco,A350,2023,35265,57461
VEH_000459,Avion,Volvo,Classe C,2025,-85434,24034
VEH_000626,Train,Toyota,CB 500,2024,88704665,145862
VEH_000416,Train,Peugeot,Evadys,2022,-3323547,82603
VEH_000660,Train,Embraer,Monster,2025,2460228,85026
VEH_000110,Voiture,Peugeot,CBR 600,2025,673357,51512
VEH_000104,Camion,Siemens,Actros,2022,2111155,36846
VEH_000360,Avion,Embraer,Coradia,2016,2935546,73638
VEH_000138,Train,Embraer,R 1250 GS,2024,791329,97906
VEH_000739,Train,Iveco,R1,2022,2922328,11784
VEH_000707,Bus,Ducati,CRJ1000,2019,288262244,104941
VEH_000438,Moto,Renault,YZF-R6,2017,-2847619,65185
VEH_000184,Moto,Audi,Zefiro,2019,-112543,190385
VEH_000426,Moto,Airbus,9700,2023,-240029,46387
VEH_000462,Avion,Bombardier,Vectron,2025,-4451462,33505
VEH_000700,Camion,Dacia,Panigale,2022,4121886,22123
VEH_000854,Voiture,Alstom,P Series,2021,-1218426,78383
VEH_000449,Train,Bombardier,Urbos,2017,3075956,66985
VEH_000989,Moto,Honda,Interlink,2017,-3618453,92824
VEH_000339,Camion,Suzuki,CRJ900,2022,1788617,142869
VEH_000205,Voiture,MAN,Z900,2020,2382859,144316
VEH_000342,Bus,Bombardier,9700,2015,23801618,46092
VEH_000891,Bus,Yamaha,9900,2024,1885428,129192
VEH_000294,Bus,Iveco,Captur,2022,-1542479,114833
VEH_000041,Moto,Volvo,5008,2024,2207907,77077
VEH_000826,Voiture,Ducati,Versys,2020,2250822,-14466
VEH_000832,Train,Scania,Série 3,2025,32857,84728
VEH_000209,Moto,Kawasaki,TGV,2021,281927313,52478
VEH_000798,Camion,Embraer,Citywide,2022,196723311,111965
VEH_000300,Bus,Embraer,Land Cruiser,2021,2388182,22168
VEH_000235,Voiture,Alstom,Panigale,2017,30235731,141917
VEH_000536,Moto,Alstom,PCX,2021,-188465,276024
VEH_000118,Train,Boeing,9700,2024,112597112,35878
VEH_000936,Bus,Embraer,Crossway,2025,12967291,153554
VEH_000957,Train,Embraer,Z900,2020,1558064,145093
VEH_000402,Voiture,Boeing,Panigale,2016,16021464,133764
VEH_000280,Train,Bombardier,Civity,2022,-2302416,38374
VEH_000887,Moto,Bombardier,747,2018,3673870,-17690
VEH_000333,Avion,Peugeot,A4,2025,-138531,118909
VEH_000468,Voiture,Mercedes,e-tron,2018,128432077,27354
VEH_000389,Moto,BMW,e-tron,2023,1934350,156587
VEH_000372,Camion,BMW,i4,2015,-824062,185043
VEH_000905,Voiture,Iveco,S Series,2017,1747898,120285
VEH_000357,Train,Airbus,Desiro,2015,3683997,164675
VEH_000923,Camion,Alstom,Lion's Coach,2024,2563205,31037
VEH_000528,Train,Ducati,Zefiro,2023,594044,22314
VEH_000460,Avion,CAF,CBR 600,2014,-865746,84081
VEH_000197,Train,Suzuki,308,2017,17487242,254469
VEH_000094,Bus,CAF,A3,2022,2943453,60629
VEH_000111,Moto,Bombardier,A320,2018,-3359615,98404
VEH_000027,Camion,Boeing,Z900,2023,165426944,133892
VEH_000689,Avion,Alstom,787 Dreamliner,2017,936114,150984
VEH_000861,Avion,Volvo,Polo,2023,8668842,119982
VEH_000024,Avion,Scania,MT-07,2019,156614976,51065
VEH_000070,Train,Volvo,Ninja 650,2024,25493147,31517
VEH_000188,Avion,Dacia,Vectron,2020,-92007,297278
VEH_000832,Camion,Alstom,Sandero,2024,306419252,25598
VEH_000468,Camion,MAN,787 Dreamliner,2011,36118053,123370
VEH_000388,Train,Boeing,Eurocargo,2014,1664048,32653
VEH_000192,Avion,CAF,787 Dreamliner,2014,6309824,194514
VEH_000862,Avion,Embraer,R 1250 GS,2016,118490244,19691
VEH_000925,Moto,Kawasaki,Eurocargo,2020,1800313,120674
VEH_000126,Avion,Boeing,C,2023,101894009,41124
VEH_000778,Avion,Bombardier,CRJ1000,2018,2532719,194628
VEH_000484,Camion,Kawasaki,Civity,2016,5264690,100847
VEH_000388,Avion,Scania,E175,2023,921719,28677
VEH_000355,Train,Embraer,Desiro,2025,-3574771,44645
VEH_000693,Camion,Honda,i4,2023,1924024,157673
VEH_000268,Camion,BMW,Ninja 650,2025,1514010,9722
VEH_000476,Voiture,Peugeot,Urbanway,2014,13470704,19896
VEH_000489,Avion,Bombardier,CRJ900,2020,160440759,160131
VEH_000309,Bus,Embraer,Logan,2026,240654702,48697
VEH_000245,Moto,Honda,Sprinter,2023,-686530,161551
VEH_000093,Moto,Airbus,Vectron,2019,828171,42783
VEH_000002,Voiture,Iveco,V-Strom,2019,4859235,50622
VEH_000730,Bus,MAN,Lion's Coach,2023,-3760087,24746
VEH_000823,Bus,Bombardier,Multistrada,2026,-1398685,4541
VEH_000259,Train,Embraer,Zefiro,2024,-839111,54939
VEH_000368,Camion,Volvo,Monster,2024,4384547,48394
VEH_000588,Moto,Kawasaki,T High,2022,76024739,59642
VEH_000860,Train,Ducati,Crossway,2021,23426216,205571
VEH_000481,Avion,Embraer,Lion's Coach,2026,211008565,50278
VEH_000418,Avion,Iveco,777,2023,1737267,60746
VEH_000174,Train,Boeing,Stralis,2023,3931672,160060
VEH_000901,Train,Bombardier,Classe A,2021,173973439,78602
VEH_000624,Moto,Mercedes,Stralis,2023,-1355754,-12399
VEH_000944,Avion,Renault,A320,2021,2936595,60728
VEH_000585,Voiture,Suzuki,Monster,2018,2230034,69930
VEH_000349,Avion,MAN,Ninja 650,2014,677986,109602
VEH_000425,Moto,Audi,CRJ1000,2022,-2879449,-4427
VEH_000936,Bus,Yamaha,Land Cruiser,2024,83257931,-1301
VEH_000343,Voiture,Alstom,9700,2022,200723,45564
VEH_000382,Bus,Ducati,Burgman,2018,-571563,117310
VEH_000211,Voiture,Dacia,Duster,2017,9179080,113304
VEH_000047,Train,Siemens,A4,2022,-4552779,159707
